Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,AnswerCount,FavoriteCount
"51391295","10096353","2018-07-17 23:00:17","3","4425","<git><merge><gitlab><gitkraken>","gitkraken 'refs/heads/master' is behind 'refs/remotes/origin/master'","<p>I made a new repo and tried to commit a react.js project but I got this error ""'refs/heads/master' is behind 'refs/remotes/origin/master'"" and when I try to pull it says ""no merge base found"".
Im really new to this stuff so I dont know what im doing wrong it might be something stupid.</p>

<p>btw im using gitlab and gitkraken.</p>
","3","10096353","0"
"52665069","9405868","2018-10-05 11:53:09","0","2783","<gitlab><gitkraken>","gitkraken failed to connect to gitlab invalid argument","<p>I want to connect to my school gitlab (self-hosted) with gitkraken.
It create the repo when i try to init but a few second later i get this error :</p>

<blockquote>
  <p>failed to connect to (school.gitlab.url) invalid argument</p>
</blockquote>

<p>I'm on win7 x64</p>

<p>gitkraken v4.0.5</p>

<ul>
<li><p>I'm connected to the gitlab on gitkraken and my SSH key is good.</p></li>
<li><p>I also try to desactivate my firewall but no change.</p></li>
</ul>

<p>Can someone help me please?</p>
","0","9405868","0"
"73734162","1634753","2022-09-15 15:55:58","0","17","<git><gitkraken>","git finding submodule commit message","<p>I update a submodule, then I open the parent repo in my git editor (gitkraken) and I see this update image. Where is the actual file with this value? When I right click and look at file path it just takes me to the submodule: <code>C:\Users\aaa\PARENT_REPO\SUBMODULE_NAME</code>.</p>
<p>My end goal is to sync a specific version of the parent to a specific version of the submodule</p>
<p><a href=""https://i.stack.imgur.com/cedkv.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/cedkv.png"" alt=""enter image description here"" /></a></p>
","0","1634753",""
"57081402","8092799","2019-07-17 17:32:33","1","834","<git><proxy><gitkraken>","Problem to login proxy with gitkraken and git","<p>When I perform a push / pull / fetch operation, gitkraken with the classic configuration <a href=""http://[user]:[password]@[proxyaddr]:[port]"" rel=""nofollow noreferrer"">http://[user]:[password]@[proxyaddr]:[port]</a> returns the error:</p>

<pre><code>Pull Failed: failed to get server certificate: The handle is in the 
wrong state for the requested operation
</code></pre>

<p>while setting the proxy with user and domain as <a href=""http://[domain]%5C[user]:[password]@[proxyaddr]:[port]"" rel=""nofollow noreferrer"">http://[domain]\[user]:[password]@[proxyaddr]:[port]</a> gitkraken returns the error:</p>

<pre><code>Pull Failed: malformed URL http://[domain]\\[user]:   
[password]@[proxyaddr]:[port] 
</code></pre>

<p>With git client from the command line I have no problem. How can I solve it?</p>

<p>I tried also without proxy because both the PC and the login user are in the domain</p>

<p>OS Windows Server 2012 R2
Gitkraken version: 6.0.1</p>

<p>thank you so much
regards</p>
","5","8092799","0"
"57414500","11902556","2019-08-08 14:04:58","2","161","<gitkraken><plasticscm>","Does Plastic SCM work with (play nice) gitKracken?","<p>evaluating if PSCM is right for my team. Team is concerned about changing how they work with code and are understandably reluctant to stop using GitKracken, artists want PLSCM and Gluon.</p>

<p>nothing. asking before buying.</p>

<p>na</p>

<p>na</p>
","0","11902556",""
"74570139","16502257","2022-11-25 08:41:40","0","300","<ubuntu><debian><gitkraken><arch>","Install old gitkraken version (5.0.4 from Antergos `pkg.tar.gz` file) on Ubuntu mate 22.04","<p>I had the 4.2 version of gitkraken on my ubuntu mate 18.04. Yesterday I switched to ubuntu mate 22.04 and I couldn't be able to install the 4.2 version from the old .deb package I had.</p>
<p>I found this discussion <a href=""https://stackoverflow.com/questions/62129237/how-to-install-the-old-gitkraken-using-pkg-tar-gz-file"">How to install the old Gitkraken using <code>pkg.tar.gz</code> file?</a> .
I downloaded the file (gitkraken-5.0.4-1-x86_64.pkg.tar.xz) and I followed the instructions (install gconf2). But when I try to start gitkraken I get the start screen (with the kraken) but the software doesn't start. Starting it using the shell I get this message in the terminal : <em>state:  update-not-available</em>.
Is there a way to install this arch package on ubuntu or to convert it to a debian package??
Unfortunately this link <a href=""https://release.axocdn.com/linux/GitKraken-v5.0.4.deb"" rel=""nofollow noreferrer"">https://release.axocdn.com/linux/GitKraken-v5.0.4.deb</a> doesn't work anymore.
Thank you in advance.</p>
","2","16502257",""
"75608287","16142084","2023-03-01 19:48:07","1","88","<git><github><ssh><ssh-keys><gitkraken>","Why is Gitkraken client failing pull changes from remote repository on github?","<p>Im using gitkraken desktop client on macOS for a few respositories, I have two ssh keys associated with 2 different github accounts. From the termnial I am able to pull and push changes to repositories with the specific keys associated with the accounts, but when I pull the changes using gitkraken it throwns me an error when using either of the ssh keys</p>
<p><a href=""https://i.stack.imgur.com/WbKyb.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/WbKyb.jpg"" alt=""enter image description here"" /></a></p>
<p><a href=""https://i.stack.imgur.com/zxjlW.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/zxjlW.jpg"" alt=""enter image description here"" /></a></p>
<p>I have my ssh keys stored in <code>~/.ssh/</code> and I made sure both keys are added to ssh-agent. My ssh config files looks like:</p>
<pre><code>Host github.com-vib1240n
  HostName github.com
  AddKeysToAgent yes
  User git
  IdentityFile ~/.ssh/id_ed25519
Host github.com-lprather
  HostName github.com
  AddKeysToAgent yes
  User git
  IdentityFile ~/.ssh/github
</code></pre>
<p>I am unable to figure out why Gitkraken client is throwing me this error and unable to pull the changes using the client. I can pull the change through terminal and the changes and branches show up on the Gitkraken client.</p>
","0","16142084",""
"44138203","4565367","2017-05-23 14:51:21","1","862","<android><android-studio><gitkraken>","How to configure .gitignore to ignore content folders from Android Studio on GitKraken?","<p>I am trying to create my <code>.gitignore</code> file to avoid that my GitKraken detects those files. I was able to avoid some of them but not all that I would like to ignore.</p>

<p>These are the files that I am not able to ignore:</p>

<ul>
<li>Files inside <code>.gradle/2.14.1/...</code> folder.</li>
<li>File <code>.idea/workspace.xml</code></li>
<li>File <code>app/src/main/res/values/strings.xml</code></li>
</ul>

<p>Here is my <code>.gitignore</code> file:</p>

<pre><code>.*
!/.gitignore
*.iml

#Gradle files
.gradle
.gradle/
build/

local.properties
/local.properties
/*/local.properties

/.idea/workspace.xml
.idea/workspace.xml
/.idea/libraries

.DS_Store
.DS_Store?

/build
/*/build/
/*/*/build

/captures
captures/

.externalNativeBuild
</code></pre>

<p>How can I make that GitKraken ignores those files?</p>

<p>Thanks in advance!</p>
","3","4565367",""
"44187659","8066771","2017-05-25 18:40:11","1","135","<kerberos><fedora-25><gitkraken>","gitkraken push failure to a kerberos-authenticated server","<p>I'm trying to use GitKraken 2.6.0 on a Fedora 25 client. The remote  repository is located on a remote server with Kerberos authentication. The local repository was cloned over ssh. I can successfully execute all git commands from the command line, also with the SmartGit GUI. GitKraken is configured to use the local ssh client. The local repository is one commit ahead of the remote. On an attempt to push, GitKraken GUI first prompts for the user name to use and then generates the following error diagnostics : ""Push failed. Unrecognized Allowed Types: 0"". Any insight on what that means would be much appreciated.  Thanks!</p>
","0","8066771",""
"44417774","715548","2017-06-07 16:08:01","8","1124","<gitkraken>","in GitKraken, git environment variable not set in commit hooks","<p>I'm trying to use a commit hook that runs eslint. To hook uses <code>GIT_DIR</code> to find the package local eslint and related eslint configs. Like this:</p>

<pre><code>ESLINT_PATH=""${GIT_DIR}/../node_modules/.bin/eslint""
</code></pre>

<p>From the command line, this works fine. <code>GIT_DIR</code> is set and everybody is happy. In GitKraken though, <code>GIT_DIR</code> is missing. In fact, no git environment vars are set. I ran <code>env</code> in the hook and looked at the output.</p>

<p>Is this normal behavior for GitKraken? Is there some hidden config that I'm missing? </p>

<p>I can mod the script, so if there's a more ""proper"" way to do this, I'm all ears. </p>
","0","715548",""
"63357090","14081695","2020-08-11 11:19:45","0","108","<git><github><branch><gitkraken>","Gitkraken / Github / git: creating new branch from a non parent branch","<p>In my remote repository I have:</p>
<pre><code>Origin
feature
abc 
20200801_branch_1
20200802_branch_2
.
.
abc 
develop
</code></pre>
<p>I want to create a new branch feature/abc/20200811_mybranch with the data from feature/abc/develop. How can I do that??</p>
<p>Thanks!!</p>
","0","14081695",""
"63549628","14096239","2020-08-23 16:50:54","2","554","<react-native><expo><gitkraken>","Can't upload expo react native app to github repo: ""Updating file content failed. EISDIR: illegal operation on a directory .read""","<p>Following is my error</p>
<p><a href=""https://i.stack.imgur.com/AV7oq.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/AV7oq.png"" alt=""enter image description here"" /></a></p>
<p>I have an entire expo react native app inside /mobile folder, but i can't push it.</p>
","0","14096239",""
"45244076","2307240","2017-07-21 18:05:58","55","16538","<git><phpstorm><webstorm><gitkraken>","How to view the git history of a specific file using GitKraken similar to PhpStorm/WebStorm","<p>I DON'T care about looking at the git history of a file that has been marked as ""modified"". </p>

<p>What I want is something akin to what WebStorm/PhpStorm have where you can select any file in your project (modified or NOT) and inspect it's git history and all the changes to that file.</p>

<p>I also DON'T want to have to look down the list of the git tree, and click on each one to see which files were commited.</p>
","0","2307240","0"
"63691374","13494233","2020-09-01 16:03:36","1","537","<windows><git><unicode><git-lfs><gitkraken>","git lfs checkout fails on windows with unicode path ""Error: CreateFile""","<p>I have git for windows installed properly. Calling</p>
<pre><code>git lfs checkout
</code></pre>
<p>using bash.exe on a path that contains special characters (C:\Users\myUser\öäü) fails with an error:</p>
<pre><code>Error: CreateFile C:\Users\myUser\���: The system cannot find the file specified.
</code></pre>
<p>I've tried checking out LFS files with GitKraken to the very same directory and it fails with the same error (I see that GitKraken invokes bash.exe as well). When using git-bash.exe I cannot reproduce the error. Both terminals are MINGW64, the locale of the bash.exe prints</p>
<pre><code>$ locale
LANG=
LC_CTYPE=&quot;C.UTF-8&quot;
LC_NUMERIC=&quot;C.UTF-8&quot;
LC_TIME=&quot;C.UTF-8&quot;
LC_COLLATE=&quot;C.UTF-8&quot;
LC_MONETARY=&quot;C.UTF-8&quot;
LC_MESSAGES=&quot;C.UTF-8&quot;
LC_ALL=
</code></pre>
<p>whereas git-bash.exe prints en_GB.UTF-8 instead. I've also tried so set</p>
<pre><code>MSYSTEM=MINGW64
</code></pre>
<p>but that didn't help at all, unfortunately.
Using /usr/bin/mintty in Mingw-w64 mode fires up a functioning bash where I cannot reproduce the issue either. Hence I am wondering how I can configure bash.exe to function correctly, I feel that there must be some way to achieve that.</p>
<p>Edit:
git lfs version prints</p>
<pre><code>git-lfs/2.12.0 (GitHub; windows amd64; go 1.15.1)
</code></pre>
<p>Calling git lfs checkout with GIT_TRACE=1 prints:</p>
<pre><code>$ GIT_TRACE=1 git lfs checkout
14:12:20.043934 exec-cmd.c:237          trace: resolved executable dir: C:/Program Files/Git/mingw64/bin
14:12:20.059555 git.c:704               trace: exec: git-lfs checkout
14:12:20.059555 run-command.c:663       trace: run_command: git-lfs checkout
14:12:20.079718 trace git-lfs: exec: git 'version'
14:12:20.109504 trace git-lfs: exec: git '-c' 'filter.lfs.smudge=' '-c' 'filter.lfs.clean=' '-c' 'filter.lfs.process=' '-c' 'filter.lfs.required=false' 'rev-parse' '--git-dir' '--show-toplevel'
14:12:20.132914 trace git-lfs: exec: uname
14:12:20.189343 trace git-lfs: exec: cygpath '-w' '.git'
14:12:20.208415 trace git-lfs: exec: cygpath '-w' 'C:/Users/myUser/äöü'
14:12:20.243879 trace git-lfs: Error running 'git rev-parse': CreateFile C:\Users\myUser\���: The system cannot find the file specified.
Error: CreateFile C:\Users\myUser\���: The system cannot find the file specified.
...
</code></pre>
","5","13494233",""
"63803518","10050942","2020-09-09 01:22:50","3","247","<git><git-lfs><libgit2><gitkraken>","How to use Git LFS+ with nodegit?","<p>I use <a href=""https://github.com/nodegit/nodegit"" rel=""nofollow noreferrer"">nodegit</a> for my NodeJS project and would like to use Git LFS support (<code>nodegit</code> uses <a href=""https://libgit2.org/"" rel=""nofollow noreferrer"">libgit2</a> under the hood). I found <a href=""https://github.com/Axosoft/nodegit-lfs"" rel=""nofollow noreferrer"">nodegit-lfs</a> - also from Axosoft - whose description states:</p>
<blockquote>
<p>Nodegit LFS is an extension library used to augment NodeGit with the capability to use git lfs via the command line.
To use this package, you must have git and git lfs installed.</p>
</blockquote>
<p>So it seems the standard Git installation is required for this &quot;add-on&quot; but due to license restrictions I can't use that (The reference Git implementation has a slightly different license as nodegit/libgit2 <strong>and</strong> Git LFS)</p>
<p>Does anyone know how if there is another way to use Git LFS with nodegit?</p>
<p>P.S. I attempted to add the hooks for Git LFS to my test repo but it seems libgit2 doesn't execute them, so no success on this.</p>
","2","10050942","0"
"57787253","10815204","2019-09-04 11:16:12","0","84","<git-diff><gitkraken>","How to show the whole file in diffview in gitkraken","<p>Right now, when I go to the diffview of a file in gitkraken, it more or less exactly shows only the changed lines. Is it somehow possible to see the whole file with the changes highlighted? Seems like a really basic requirement to me.</p>
","0","10815204",""
"58969353","6813433","2019-11-21 07:23:18","1","64","<git><gitkraken>","How to view all the project files and its history that were manipulated inside git","<p>How do I find all the history of the files that were tracked inside a git project including the deleted ones, I mean like the bIrds eye view of the project files because right now with the current status of the project, I think I have to just move all these into a new project folder.</p>
","0","6813433",""
"58971326","6813433","2019-11-21 09:23:26","-2","916","<git><gitkraken>","what does revert commit mean in gitkraken?","<p>What does revert commit mean in git? Cause I pressed it when I right click on that specific highlighted commit. 
<a href=""https://i.stack.imgur.com/xbNsP.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/xbNsP.png"" alt=""enter image description here""></a></p>
","1","6813433",""
"58987213","9787887","2019-11-22 03:48:47","5","2958","<git><github><gitkraken>","""failed to open '/etc/gitconfig' - permission denied"" when clone a repo with GitKraken","<p>I tried to clone a repo using GitKraken on Ubuntu, but it threw me an error <strong>""failed to open '/etc/gitconfig' - permission denied""</strong>.</p>

<p>So I think GitKraken software <strong>needs to access a gitconfig file</strong> to get things work, and it somehow <strong>tried to access the one at <code>/etc/gitconfig</code> first</strong> (which is locked - <em>I don't even know what ""lock"" mean</em>), so it threw the error. After googling, I found a solution sounds rational is to type <code>chmod 777 /etc/gitconfig</code> to give everyone (includes GitKraken) <strong>the permission</strong> to read/write to that config file. But after doing that, it still not work (permission denied), even after a reboot. <strong>First attemption failed</strong>. Maybe <strong>it's not about permission</strong>?</p>

<p>I then kept googling, then I knew that there are 3 types of config files for git, which are <strong>local</strong> (located in <code>.git/gitconfig</code>), <strong>global</strong> (in <code>~/.gitconfig</code>) and <strong>system</strong> (in <code>/etc/gitconfig</code>). Then I thought <strong><em>""aha, I could just delete the <code>/etc/gitconfig</code>, then Kraken will use <code>~/.gitconfig</code>""</em></strong>. And yet after deleting <code>/etc/gitconfig</code>, it works <em>(I can clone my repo as expected)</em>. But I think it's just a <strong>workaround</strong>, I don't know what's the consequence of doing this (deleting system gitconfig). As I read in the <a href=""https://git-scm.com/docs/git-config"" rel=""nofollow noreferrer"">document</a>, it should <strong>first read the local one, then global, then system</strong> in order, so it should <strong>only read <code>/etc/gitconfig</code> if only can't find one in <code>~/.gitconfig</code></strong>, am I right? Why it isn't the case here? Or does GitKraken deliberately setting to read the config file from <code>/etc/gitconfig</code> first instead of the above order? </p>

<p>Conclude, I deleted the system gitconfig <code>/etc/gitconfig</code> (by renaming it to <code>/etc/.gitconfig</code> btw). My question is what should I do now, did I solve my problem? If yet then now I don't fully understand what's going on, please can someone explain to me? </p>

<p>Thanks in advance.</p>

<p><strong>Error capture:</strong>
<a href=""https://i.stack.imgur.com/uwIIY.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/uwIIY.png"" alt=""capture""></a></p>
","0","9787887","0"
"59069411","12445341","2019-11-27 11:40:57","0","112","<git><gitkraken>","how to make git merge using console command line to see branches in gitkraken software?","<p>Hello I'm using <strong>gitkraken</strong> to analyze my git local repository
I don't see my branch in <strong>gitkraken</strong> using this code in my last operation with ""task2"" folder:</p>

<pre><code>git init
git checkout -b task2 // create new branch
mkdir task2 // create folder
//create file main.java
git checkout master // return to master branch
git merge task2 // get changes from task2 to master
</code></pre>

<p><strong>p.s.</strong> operation <strong>Merge branch task1</strong> in screenshot was made in gitKraken software and its work all I expected - draw me new branch</p>

<p><img src=""https://i.stack.imgur.com/IrLva.jpg"" alt=""GitKraken screen""></p>
","1","12445341",""
"39741761","420409","2016-09-28 08:18:16","5","242","<gitkraken>","Can tab-width in gitkraken be configured?","<p>I have a piece of code where tabs and spaces are mixed. Gitkraken seems to put a default width of 2 spaces to the tab, while the code is formatted with 4 spaces. 
Is there a way to adjust the tab-width in the gitkraken configuration? </p>
","0","420409",""
"58948855","6813433","2019-11-20 07:24:44","-1","684","<git><git-stash><gitkraken>","After git stashing my project contents are not updated anymore how do I get back all my files","<p>Please, take it easy on me guys, I don't really understand stashing w/git, I only understand git add, status and basic stuff about git, Hope you'd be really understanding with me about this</p>

<p>I stashed all my project files since that current changes is not yet finished so I did git stash and when I moved to another branch by <code>git checkout ...</code></p>

<p>I commited my updated changes to the master branch and pushed it to its github repo but when I run my updated project with its local server, I found out that I don't have my updated project files. like all my updated contents were now gone, how do I get back to those.</p>

<p><a href=""https://i.stack.imgur.com/HwuiB.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/HwuiB.png"" alt=""enter image description here""></a></p>
","6","6813433",""
"45563212","5864438","2017-08-08 08:30:55","4","493","<gitkraken>","why gitkraken did not picking up .config","<p>I have a config in <code>~/.ssh/config</code> for git with:</p>

<blockquote>
  <p><strong>Host:</strong> gitlab.test.com</p>
  
  <p><strong>Port:</strong> 2224</p>
</blockquote>

<p>And it is throwing the <code>connection refused</code> error.</p>

<p>Why <code>gitkraken</code> doesn't picking up it automatically ? If it's cannot be done, how to make <code>gitkraken</code> connect that git?</p>
","0","5864438",""
"46636011","5922222","2017-10-08 20:59:33","1","1595","<installation><gitkraken><dnf><fedora-26>","Installing gitkraken on fedora 26","<p>I'm trying to install gitkraken on my Fedora 26 since few hours I installed it from but the dependecies looks to don't be resolved</p>

<pre><code>Node started time: 1507496118430
libcurl-gnutls.so.4: cannot open shared object file: No such file or directory
Error: libcurl-gnutls.so.4: cannot open shared object file: No such file or directory
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:173:20)
    at Object.Module._extensions..node (module.js:598:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:187:18)
    at Module.load (module.js:488:32)
    at tryModuleLoad (module.js:447:12)
    at Function.Module._load (module.js:439:3)
    at Module.require (module.js:498:17)
    at require (internal/module.js:20:19)
</code></pre>

<p>And I already have installed <code>libcurl</code> and <code>gnutls</code> packages</p>
","0","5922222",""
"46651244","8747281","2017-10-09 16:42:29","5","3019","<ssh><version-control><gitkraken>","gitkraken push failed because of ssh","<p>I'm getting this error:</p>

<pre><code>Push Failed: SSH could not write data: Unable to send channel data
</code></pre>

<p>I think my <code>ssh bitbucket key</code> is fine because it works with other repos.</p>

<p>Please help.</p>
","3","8747281","0"
"65941743","1305530","2021-01-28 16:58:11","2","552","<ssh><gitkraken><malformed>","Gitkraken malformed url - on pull Gitkraken edits the remote url and puts "".git"" on the end","<h2>Gitkraken malformed url on pull</h2>
<p>Gitkraken creates a malformed url when doing a pull edits to remote urls by adding a username and also appends &quot;.git&quot; to the end of the url making it malformed.  Our remote repository urls don't have a &quot;.git&quot; on the end.</p>
<h2>Example (no username or .git on the url for our Azure DevOps repos):</h2>
<pre><code>git remote -v
origin ssh://example.company.net/CollectionName/AppName/_git/repository.name (fetch)
origin ssh://example.company.net/CollectionName/AppName/_git/repository.name (push)
</code></pre>
<p>The moment any developer does a pull in Gitkraken it then asks for a username with a &quot;Submit&quot; button.  Once that is done on the first one it says successful.  Then after that, the next pull gives the error:</p>
<pre><code>Pull Failed
malformed URL
</code></pre>
<p>If we look at the remote list again.  Now it has been edited and adds a username and &quot;.git&quot; to the end making it invalid</p>
<pre><code>git remote -v
origin ssh://username@example.company.net/CollectionName/AppName/_git/repository.name.git (fetch)
origin ssh://username@example.company.net/CollectionName/AppName/_git/repository.name.git (push)
</code></pre>
","1","1305530","0"
