Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,AnswerCount,FavoriteCount
"34057399","968861","2015-12-03 03:31:25","0","155","<branch><tortoisegit>","What does ~HEAD (tilde Head) mean in tortoisegit?","<p>Recently I have started to see some weird things when I want to commit using TortoiseGit. The following screenshot is taken from the commit UI of TortoiseGit:</p>

<p><a href=""https://i.stack.imgur.com/x79OH.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/x79OH.png"" alt=""enter image description here""></a></p>

<p>In this image, you can see the files finishing by ~HEAD</p>

<p>or ~CommitNumber + description of the commit.</p>

<p>What does it mean?</p>

<p>Do I need to be worried?</p>

<p>What should I do, or what have I done wrong?</p>

<p>I don't know if it's relevant but those files are supposed to be deleted.</p>
","5","968861",""
"17618644","845128","2013-07-12 15:37:08","1","578","<git><egit><tortoisegit>","Egit works, but TortoiseGit does not","<p>I have been playing around with this forever and cannot find a solution.  For some reason, EGit that is built into Eclipse works fine with my remote repository.  The Git plugin built into IntelliJ does not work.  Neither does TortoiseGit.  They both hang trying to connect to my remote server (503 error).  I have my Git configuration set up through a proxy too.  I've looked through every setting of EGit and just cannot figure out what would cause that to work and not the others.  Are ideas for what could cause this problem?  </p>

<p>edit:
<strong>The plot thickens</strong></p>

<p>I am able to clone my project using cygwin, but not with the Git exe's I install.  I cannot use Cygwin with TortoiseGit though.  Could this be some sort of permissions error?</p>
","3","845128","0"
"38592542","6585144","2016-07-26 14:24:42","0","421","<git><tortoisegit>","Need help to understand a project git branch tree","<p>I'm been assigned to a new project but i can't understand its current branch structure, below is the revision graph structure :</p>

<p><a href=""https://i.stack.imgur.com/1azcf.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/1azcf.jpg"" alt=""current revision tree""></a></p>

<p>The project has been moved from cvs , on the far left there's the ""arelease"" node and i use TortoiseGit. 
Now the questions are : </p>

<ol>
<li>Is it correct to say that ""fix_partitaiva_selezcliente"" is the root node and master is one of its branches ?</li>
<li>Where is develop been branched from ? fix_bug37189 ? master ? Is it a merge of the two ?</li>
<li>where has porting_bs2ws_... been branched from?</li>
<li>why fixbug_38795 box is red and it's pointed by origin/fixbug_38795?</li>  
<li>I have some problems to understand what's on master and what's on develop,
there's a clearer view or console command to understand current branching?  </li>
<li> If i'm right saying it's a mess or is it some kind of git strategy? how could i put a bit of order in it? i mean i was thinking to use rebase to move some fix branches root to develop, do i have misunderstood the use of the rebase command?
</ol>

<p>This is a one person project, therefore there's no risk to break someone else work.</p>
","0","6585144",""
"38675533","4892263","2016-07-30 15:23:44","2","592","<tortoisegit>","Equivalent of Tortoise SVN update in Tortoisegit?","<p>I know it's a beginner question but I don't want to mess things.</p>

<p>I was using Tortoise SVN so far when working with gitHub.</p>

<p>When I was working on my fork, and I wanted to update files from my fork, I would just pick update.</p>

<p>I'm far to be a professionnal of all those gitHub stuff. But now I just want to do the equivalent of it in Tortoise Git, and I'm afraid to click anything because I don't know most of the options yet.</p>

<p><strong>To summarize</strong>: Equivalent of Tortoise SVN update with Tortoise Git?</p>
","0","4892263","0"
"18575714","","2013-09-02 14:40:09","15","11307","<git><tortoisegit><libgit2>","libgit2 returned: Refspec 'refs/heads/origin/HEAD' not found error in TortoiseGit","<p>I got this error when starting up TortoiseGit:</p>

<p><img src=""https://i.stack.imgur.com/NdPcI.png"" alt=""Error dialog screenshot""></p>

<blockquote>
  <p>Could not get all refs.<br>
  libgit2 returned: Refspec 'refs/heads/origin/HEAD' not found</p>
</blockquote>

<p>While annoying, it does not prevent me from using TortoiseGit. However, I'd like to make it go away, because it is, well, <strong>annoying</strong>. How do I fix this?</p>
","2","","0"
"35054264","922712","2016-01-28 06:28:40","0","1475","<git><credentials><tortoisegit>","Saving git username/password in tortoisegit","<p>I am unable to save credentials using TortoiseGit  </p>

<p>These are the settings I have </p>

<p><strong>In Tortoise Blame->Settings->Git</strong></p>

<pre><code>Config Source: Global
Name: xx xx
Email:x@x.com
</code></pre>

<p><strong>In Tortoise Blame->Settings->Git->Credentials</strong>  </p>

<pre><code>Credential Helper: Advanced
Config Type: Global  
Helper: wincred  
Username:mydomain\myuname
</code></pre>

<p>However, even after doing this when I go to Windows explorer -> git clone ...
and fill up remote repository details, I get the login name dialog box.</p>

<p>How do I save loginname &amp; password, so that I am not asked for it?</p>

<p>UPDATE: From the command line, this is what git global config shows  </p>

<pre><code>c:\&gt;git config --global -l
user.name=xx xx
user.email=x@x.com
credential.helper=wincred
credential.username=mydomain\myumae
core.autocrlf=false
</code></pre>
","9","922712","0"
"51129369","3416447","2018-07-02 05:03:39","0","264","<git><tortoisegit><gitolite><plink>","How to use gitolite and TortoiseGit","<p>I use local git repos.
It is located on an Ubuntu machine,
and, I installed gitolite in local git.</p>

<p>I succeed git clone in linux client.
but I failed windows client.
I want to use TortoiseGit client in windows.</p>

<p>I tried,</p>

<ol>
<li>create .PPK file using PuttyGen.exe</li>
<li>upload keydir in gitolite-admin repo</li>
<li>git clone in windows</li>
</ol>

<p>let's see follows, plz</p>

<p><a href=""https://i.stack.imgur.com/FwH2Z.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/FwH2Z.png"" alt=""enter image description here""></a></p>

<p>but result is </p>

<p><a href=""https://i.stack.imgur.com/iPtML.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/iPtML.png"" alt=""enter image description here""></a></p>

<p><a href=""https://i.stack.imgur.com/4x41B.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/4x41B.png"" alt=""enter image description here""></a></p>

<p>I don't understand why It need to git-repo's password? I uploaded .ppk file correctly.
and, I don't understand this message,  ""does not appear to be a git repository""
repository located exactly. /home/git-repo/repositories/test.git</p>

<p>I want to use TortoiseGit with gitolite.</p>
","0","3416447","0"
"19365123","364818","2013-10-14 16:47:54","4","5369","<git><svn><tortoisegit>","How to run git.exe from the command line if TortoiseGit is already installed?","<p>I can't run git from the CMD console window. I need to run it because TortoiseGit is not smart enough to accept a self-signed certificate to import an SVN repository. And I need to run git.exe at the command line.</p>

<pre><code>git.exe svn clone ""https://eaxmple.net/svn""  ""C:\xxx\git"" -T trunk

Initialized empty Git repository in c:/xxx/git/.git/
Error validating server certificate for 'https://esample.net:443':
- The certificate is not issued by a trusted authority. Use the
fingerprint to validate the certificate manually!
Certificate information:
- Hostname: xxx.net
- Valid: from Jul 23 00:00:00 2012 GMT until Jul 23 23:59:59 2017 GMT
- Issuer: Register.com, US
- Fingerprint: ax:2x:bx:x6:7x:c8:ae:82:01:bx:4a:77:51:dd:9d:6d:e5:63:42:39
(R)eject, accept (t)emporarily or accept (p)ermanently? RA layer request failed: PROPFIND request failed on '/svn': PROPFIND of '/svn': Server certificate verification failed: issuer is not trusted (https://example.net) at C:\msysgit/libexec/git-core\git-svn line 2327

git did not exit cleanly (exit code 1) (5366 ms @ 10/14/2013 9:26:05 AM)
</code></pre>
","0","364818","0"
"19419745","2742122","2013-10-17 06:31:29","1","1426","<git><tortoisegit>","Tortoisegit showing errors on ""Clone"" and ""Pull""","<p>When trying to clone from any repository, I am getting this error:</p>

<pre><code>POST git-upload-pack (300 bytes)
remote: Counting objects: 7450, done.
remote: Compressing objects: 100% (4062/4062), done.
Receiving objects: 100% (7450/7450), 20.57 MiB | 188.00 KiB/s, done.
Resolving deltas: 100% (3264/3264), done.
remote: Total 7450 (delta 3264), reused 7186 (delta 3000)
Checking connectivity... fatal: remote did not send all necessary objects
Unexpected end of command stream

git did not exit cleanly (exit code 128) (154285 ms @ 17-10-2013 AM 11:57:14)
</code></pre>

<p>Please provide me a way out, if possible using TortoiseGit. </p>
","4","2742122","0"
"51362557","3764965","2018-07-16 13:06:19","3","409","<windows><git><windows-10><tortoisegit><git-config>","Can't customize the configuration in .gitconfig separately for the work and personal environment","<p>I have the following files:</p>

<ul>
<li><p><code>C:\Users\User\.gitconfig</code></p>

<pre><code>[includeIf ""gitdir:C:/Development-Personal/""]
    path = development-personal.gitconfig

[includeIf ""gitdir:C:/Development-Work/""]
    path = development-work.gitconfig
</code></pre></li>
<li><p><code>C:\Users\User\development-personal.gitconfig</code></p>

<pre><code>[credential]
    helper = manager
[user]
    name = PersonalNickname
    email = personal@email.com
</code></pre></li>
<li><p><code>C:\Users\User\development-work.gitconfig</code></p>

<pre><code>[user]
    name = WorkNickname
    email = work@email.com
[http]
    sslVerify = false
</code></pre></li>
</ul>

<p>Then I enter the folder <code>C:\Development-Work\projects-git</code>, right-click to a project folder <code>Project</code> and select the TortoiseGit client's ex. <code>commit</code> command and the pop-up window appears that I have to set the user's name and email before commit. </p>

<p>What do I miss in my configuration? Thank you for the help.</p>

<hr>

<ul>
<li><p>The version of my Git: </p>

<pre><code>C:\&gt;git --version
git version 2.18.0.windows.1
</code></pre></li>
<li><p>The version of my TortoiseGit</p>

<pre><code>TortoiseGit 2.6.0.0 (C:\Program Files\TortoiseGit\bin)
git version 2.18.0.windows.1 (C:\Program Files\Git\bin; C:\Program Files\Git\mingw64\; 
C:\Program Files\Git\mingw64\etc\gitconfig; C:\ProgramData\Git\config)
</code></pre></li>
</ul>
","3","3764965",""
"56779773","5104649","2019-06-26 19:24:38","1","927","<git><tortoisegit>","TortoiseGit error: waitpid for git credential-manager get failed: No child processes","<p>When I execute commands like Pull and Push the following error is generated on the TortoiseGit console:</p>

<blockquote>
  <p>error: waitpid for git credential-manager get failed: No child processes.</p>
</blockquote>

<p>It runs correctly when I use git bash.</p>
","1","5104649","0"
"39642527","5102638","2016-09-22 15:00:09","5","1851","<git><gitignore><tortoisegit>","git very slow with many ignored files","<p>I have set up a repository to include a working directory that has many tens of thousands of files, thousands of directories, with many Gb of data.  This directory is located on a samba share.  I only want to have a few dozen source files within this directory under version control.</p>

<p>I have set up the gitignore file thusly and it works:</p>

<pre><code># Ignore everything
*

# Except a couple of files in any directory
!*.pin
!*.bsh
!*/
</code></pre>

<p>Operations on the repository (such as commit) takes several minute to carry out.  This is too long to reasonably get any work done.  I suspect that the slowdown is because git is trawling through every directory looking for files that may have been updated.  </p>

<p>There are only a few locations in the working directory where I have files that I want to track, so I tried to narrow down the set of files to examine using this query:</p>

<pre><code>*
!/version_2/analysis/abcd.pin
!/version_2/analysis/*.bsh
!*/
</code></pre>

<p>This also works, but it is still just as slow as the less qualified gitignore.  I'm guessing it is that final line that is the killer, but no matter how I tried to make the unignore patterns be very specific, I always had to include that final wildcard clause in order for the process to find any files to commit.  </p>

<p>So my two part question is</p>

<p>1) Is there a better way to set up the gitignore file that will help speed up the commit process by only including the very narrow set of directories and file types that contain relevant results?</p>

<p>2) Is there some other tweaks to git or samba that are required to make this work more efficiently?</p>

<p>Thanks,</p>

<p>Tom</p>
","3","5102638",""
"37435121","1603480","2016-05-25 11:00:11","3","4813","<git><svn><git-svn><tortoisegit>","Using TortoiseGit with svn-git to clone specific branches of SVN repository","<p>I have a SVN project with following architecture (empty <code>trunk</code> and <code>tags</code>)</p>

<pre><code>https://svn-repo.com/svn/company
   +--my_project
   |  +--trunk (empty)
   |  +--branches
   |  |  +--my_branch
   |  |  +--my_branch2
   |  |  +--temp_branch1
   |  |  +--temp_branch2
   |  |  +--temp_branch3
   |  +-tags (empty)
</code></pre>

<p>I would like to use TortoiseGit to clone this repository into a git repository with branches <code>my_branch</code> and <code>my_branch2</code> and being able to commit changes back to SVN.</p>

<p>I have been able to clone a single branch by not checking any boxes related to Trunk, Tags, Branch and putting the URL to the branch (e.g. <code>https://svn-repo.com/svn/company/my_project/branches/my_branch</code>) and specifying the first SVN revision of the branch.</p>

<p><a href=""https://i.stack.imgur.com/q09DE.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/q09DE.png"" alt=""TortoiseGit clone of SVN single branch""></a></p>

<p>I have tried to put the URL <code>https://svn-repo.com/svn/company/my_project</code> and checking all the boxes but this failed each time.</p>

<p><strong>Question 1</strong>: How to clone the SVN repository with all its branches to Git through TortoiseGit?</p>

<p><strong>Question 2</strong>: What is the way (if it exists) to only keep certain branches in the Git repository (namely, removing all the branches <code>temp_branchN</code>)?</p>

<p>I found a bit of if using git-svn CLI (like this <a href=""https://stackoverflow.com/questions/15385813/what-is-the-best-way-to-clone-branches-after-cloning-just-trunk-in-git-svn"">related topic</a>) but nothing relevant for TortoiseGit.</p>

<p>Thanks a lot</p>
","0","1603480","0"
"56908056","2929562","2019-07-05 18:57:20","1","2485","<git><tortoisegit>","libgit2 returned: Failed to create locked file. The system can not find the path specified","<p>I just setup GIT and installed tortoise git on my machine and able to clone through the client and after making changes inn the code, now I wanted to commit some code.</p>

<p><a href=""https://i.stack.imgur.com/czpUO.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/czpUO.png"" alt=""enter image description here""></a></p>

<p>Now, when I enter name and email, then I get the below error.</p>

<p><a href=""https://i.stack.imgur.com/BL9Qo.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/BL9Qo.png"" alt=""enter image description here""></a></p>

<p>I am still facing this issue and below solution not working this time.</p>

<pre><code>ALLUSERSPROFILE=C:\ProgramData
ANT_HOME=C:\Softwares\WSO2_AM\WSO2\API Manager\2.6.0
APPDATA=C:\Users\e081155\AppData\Roaming
CARBON_HOME=C:\Softwares\WSO2_AM\WSO2\API Manager\2.6.0
CommonProgramFiles=C:\Program Files\Common Files
CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files
CommonProgramW6432=C:\Program Files\Common Files
COMPUTERNAME=841DTN2
ComSpec=C:\WINDOWS\system32\cmd.exe
DEFLOGDIR=C:\ProgramData\McAfee\DesktopProtection
DOCKER_HOST=tcp://localhost:2375 docker ps
DriverData=C:\Windows\System32\Drivers\DriverData
HOME=C:\Users\e081155
HOMEDRIVE=H:
HOMEPATH=\
HOMESHARE=\\corp.abc.org\pune\Users\john
JAVA_HOME=C:\Softwares\Java\jdk1.8.0_171
LOCALAPPDATA=C:\Users\john\AppData\Local
LOGONSERVER=\\PUN3DC12
M2=C:\Softwares\apache-maven-3.5.4\bin 
M2_HOME=C:\Softwares\apache-maven-3.5.4
MAVEN_OPTS=-Xms256m -Xmx512m
NUMBER_OF_PROCESSORS=8
OS=Windows_NT
PATH=C:\SOFTWARES\JAVA\JDK1.8.0_171\BIN;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\RSA SecurID Token Common;C:\Program Files\RSA SecurID Token Common;C:\PROGRAM FILES\DMEXPRESS\PROGRAMS;C:\ORACLE\PRODUCT\11.2.0\CLIENT_1\BIN;C:\WINDOWS\SYSTEM32;C:\WINDOWS;C:\WINDOWS\SYSTEM32\WBEM;C:\WINDOWS\SYSTEM32\WINDOWSPOWERSHELL\V1.0\;C:\WINDOWS\SYSTEM32\OPENSSH\;C:\PROGRAM FILES (X86)\PLANTRONICS\SPOKES3G\;C:\PROGRAM FILES\GIT\CMD;C:\SOFTWARES\APACHE-MAVEN-3.5.4\BIN;C:\USERS\E081155\APPDATA\ROAMING\NPM;C:\SOFTWARES\APACHE-ANT-1.10.5\BIN;C:\Softwares\mongodb-win32-x86_64-2008plus-ssl-4.0.3\bin;C:\Apache-Kafka\zookeeper-3.4.12\bin;C:\Program Files\cURL\bin;C:\Program Files\nodejs\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\TortoiseGit\bin;C:\Program Files\Git\cmd;%HOME%;C:\Program Files\RSA SecurID Token Common\;C:\Users\john\AppData\Roaming\Cloud Foundry;C:\Users\john\AppData\Roaming\npm;C:\Users\john\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\john\AppData\Local\Microsoft\WindowsApps;C:\Users\john\AppData\Local\GitHubDesktop\bin;C:\Program Files\Git\bin;C:\Program Files\Git\usr\bin;C:\Program Files\Git\mingw64\libexec\git-core
PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
PROCESSOR_ARCHITECTURE=AMD64
PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 158 Stepping 9, GenuineIntel
PROCESSOR_LEVEL=6
PROCESSOR_REVISION=9e09
ProgramData=C:\ProgramData
ProgramFiles=C:\Program Files
ProgramFiles(x86)=C:\Program Files (x86)
ProgramW6432=C:\Program Files
PROMPT=$P$G
PSModulePath=%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
PUBLIC=C:\Users\Public
SystemDrive=C:
SystemRoot=C:\WINDOWS
TEMP=C:\Users\john\AppData\Local\Temp
TMP=C:\Users\john\AppData\Local\Temp
TNS_ADMIN=C:\Softwares
UATDATA=C:\WINDOWS\CCM\UATData\D9F8C395-CAB8-491d-B8AC-179A1FE1BE77
USERDNSDOMAIN=CORP.ABC.ORG
USERDOMAIN=ABC
USERDOMAIN_ROAMINGPROFILE=ABC
USERNAME=john
USERPROFILE=C:\Users\john
VSEDEFLOGDIR=C:\ProgramData\McAfee\DesktopProtection
windir=C:\WINDOWS
ZOOKEEPER_HOME=C:\Apache-Kafka\zookeeper-3.4.12
LC_ALL=C
GIT_SSH=C:\Program Files\Git\bin
SVN_SSH=C:\Program Files\Git\bin
DISPLAY=:9999
SSH_ASKPASS=C:\Program Files\TortoiseGit\bin\SshAskPass.exe
GIT_ASKPASS=C:\Program Files\TortoiseGit\bin\SshAskPass.exe
GIT_ASK_YESNO=C:\Program Files\TortoiseGit\bin\SshAskPass.exe
</code></pre>
","10","2929562","0"
"73743541","2266559","2022-09-16 10:38:18","1","187","<windows><github><openssh><tortoisegit>","Connecting TortoiseGit to github using different SSH credentials per repo","<p>I have several repos on github, and two different accounts. My accounts are the creators of both repos which are discussed below (username1 created repo1 and username2 created repo2).</p>
<p>How do I configure tortoisegit to set which credentials (putty key) to use when connecting to each github repo?</p>
<p>On Tortoisegit &gt; settings &gt; Git &gt; Remote, I have repo1 configured as:</p>
<pre><code>    Remote: origin
    URL: git@github.com:username1/MyRepo1.git
    Push URL: (blank)
    Putty Key: path/to/account1.ppk
</code></pre>
<p>And repo1 configured as:</p>
<pre><code>    Remote: origin
    URL: https://github.com/username2/myRepo2.git
    Push URL: (blank)
    Putty Key: path/to/account2.ppk
</code></pre>
<p>However, when I try to push to the first repo, I get the error:</p>
<pre><code>    git.exe push --progress &quot;origin&quot; master:master
    ERROR: Permission to username1/MyRepo1.git denied to username2. &lt;-- why is username2 showing up here?!?
    fatal: Could not read from remote repository.
</code></pre>
<p>... why is it trying to use username2 (which is not configured anywhere on repo1) to connect? And where can I configure which username to use when connecting?</p>
<p>I tried changing the settings in Tortoisegit &gt; settings &gt; Git, to set <code>Name: username1</code> and <code>Email: user1@mydomain.com</code> but it didn't make any difference (got the same error message when trying to push).</p>
<p>I've tried to follow the explanations on the accepted answer of <a href=""https://stackoverflow.com/questions/41291043/tortoisegit-multiple-github-repositories-with-different-key-pairs-each"">TortoiseGit - Multiple GitHub repositories with different key pairs each</a> , however, I cannot work out what to do for any of them...</p>
<ol>
<li>Use PuTTY sessions as described in ...</li>
</ol>
<p>Well... the instructions on both links are too general to be useful. There's no concrete example to work with.</p>
<ol start=""2"">
<li>Use OpenSSH...</li>
</ol>
<p>It basically says &quot;change to 'ssh'... but that just creates new problems. How do I configure OpenSSH to make the connection? Or tell it which credentials to use for which repo? Again... no concrete examples.</p>
<ol start=""3"">
<li>Use https with...</li>
</ol>
<p>If I change the connection for repo1 to <code>https://github.com/username1/MyRepo1.git</code> then I get the error <code>fatal: unable to access 'https://github.com/username1/MyRepo1.git/': The requested URL returned error: 403</code></p>
<p>So I changed it to <code>https://username1@github.com/username1/MyRepo1.git</code> and then I got a pop-up asking me to log into github. I did that as a last resort and it (seems to have) <em>worked</em>, however, I want to use the ssh keys, not login based auth.</p>
<p>So... back to the question: <strong>how do I configure TortoiseGit to use different SSH credentials to connect to different repos?</strong></p>
<p>And, for bonus points... can I configure a default set of credentials for TortoiseGit to use and then just over-ride those on a repo-by-repo basis when something different is needed? If so, how? (I ask because this seems to be what is happening unintentionally, so I wonder if there's a way to intentionally use it as a feature!)</p>
<p>Thank you for reading, and thanks in advance for helping!</p>
","0","2266559","0"
"57089103","1109725","2019-07-18 07:20:44","5","9337","<git><tortoisegit><git-lfs>","How should I use Tortoisegit with LFS?","<p>It seems like tortoise supports LFS but the correct working practice for this seems absent in the documentation. I need to support my team, but never use the tool myself.</p>

<p>What is the <strong>correct</strong> way to use Tortoise with repos configured for LFS?</p>
","0","1109725","0"
"57426350","4589779","2019-08-09 08:39:26","1","492","<git><push><init><tortoisegit>","Is there a way to initialize a remote git repository using TortoiseGit?","<p>I'm using TortoiseGit interface to work with my git server. TortoiseGit has only one way to initialize repository ""Git create repository here..."", but this option only initialize local which means I cannot push remote, because the repository doesn't existe in the server. Is there any way to create a remote repository using TortoiseGit interface? For example, create and initialize the same respository local and remote which would make possible to push without need to connect to the server and create manually there.</p>

<p>Thanks in advance.</p>
","2","4589779",""
