Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,AnswerCount,FavoriteCount
"19784975","2955550","2013-11-05 08:55:36","1","207","<git><gitolite><gitweb>","Is it necessary to install gitweb?","<p>Is it necessary to install gitweb to the server or are there other ways to add gitweb with installed gitolite on the server?</p>
","0","2955550","0"
"579714","16203","2009-02-23 22:43:04","10","9947","<git><gitosis><gitolite>","Using gitosis to specify permissions per branch?","<p>With gitosis, is it possible to specify write permissions so that users can push freely to branches with their own name, but not merge with the master? E.g. $USER/test1 .. $USER/test5</p>

<p>This mean you could host just one repository per project, rather than hosting multiple repositories for the same project, specific to each user:</p>

<pre><code> project1-user1
 project1-user2
 project1-user3
 ...
 project5-user1
 project5-user2
 project5-user3
</code></pre>
","0","16203","0"
"31818667","1009979","2015-08-04 20:26:14","2","137","<git><gitolite>","Multiple gitolite ""hosting user"" accounts","<p>From <a href=""http://gitolite.com/gitolite/gitolite.html#hu"" rel=""nofollow"">http://gitolite.com/gitolite/gitolite.html#hu</a></p>

<p>""When you install gitolite in ssh mode, you pick one specific user on the Unix system to be the ""hosting user"". This is the user whose name goes into the repo URLs your users will be cloning, for example ssh://git@server/repo, or the simpler form git@server:repo.""</p>

<p>It quite clearly states <em>one specific user</em>, but can we also have <em>multiple</em> hosting users, e.g. <code>git.1</code>, <code>git.2</code>, each with their own repositories, and which we could access separately using e.g. <code>git.1@server:repo</code>, <code>git.2@server:anotherrepo</code>, etc?</p>
","1","1009979","0"
"49980282","4542466","2018-04-23 11:42:10","1","126","<gitolite>","gitolite3: Change a normal repo into a wild repo?","<p>I have created about 20 repos by manual entries:</p>

<pre><code>repo u1
    RW+ = u1

repo u2
    RW+ = u2
...
</code></pre>

<p>Now I have noticed, that I could have used:</p>

<pre><code>@u = u1 u2
repo CREATOR
    C = @u
    RW+ = CREATOR
    R = READERS
    RW = WRITERS
</code></pre>

<p>Is there an easy way to switch from the upper normal repos to the wild card repos?</p>

<p>(Of course, now I notice, that I should have used something like <code>user/CREATOR/..*</code> but there is no easy way without annoying 20 users)</p>
","1","4542466","0"
"14718646","1986344","2013-02-05 23:04:23","1","331","<gitolite><gitweb>","gitolite + gitweb | 'repo @all R = gitweb' not working","<p>For some reason the following gitolite.conf does not add any repository to projects.list.
When I set 'R = gitweb' for each repository manually, they get added to projects.list.</p>

<pre><code>[....]

repo aaa
repo bbb

repo @all
    RW+ = @admins
    R = gitweb

[...]
</code></pre>

<p>Any hints for me? I'd really like to allow gitweb access to all repositories and then remove permissions for a single repositories via '- = gitweb' ...</p>
","0","1986344","0"
"14721043","514802","2013-02-06 03:37:15","2","270","<ruby><git><gitolite><githooks>","How can I cd outside my git hook directory","<p>I'm writing my own git post-receive hook in ruby, and it resembles something like this:</p>

<pre><code>if !File.exists?(rep_dir+repo)
     puts ""Cloning repository #{repo} into #{rep_dir}.""
     `cd #{rep_dir}; sudo git clone file:////home/git/repositories/#{repo}.git`
exit
end
</code></pre>

<p>This hook is setup in gitolite common hooks, so when I push configurations for a new repository, I clone it right away to a new location.</p>

<p>I also loop for each project in gitolite config to check if the repository exists for each project, but that's not where I'm having problems.</p>

<p>My issue is, whenever this script runs I get:</p>

<pre><code>remote: cd: 1: can't cd to /home/&lt;somedir&gt;/repositories/
remote: Cloning repository gitolite-admin into /home/&lt;somedir&gt;/repositories/.
</code></pre>

<p>The repository was not cloned to the target directory after the hook ran. I read about unsetting the GIT_DIR environment variable, but I had no success.</p>
","1","514802","0"
"15407350","873836","2013-03-14 10:59:43","1","3851","<git><unix><version-control><gitolite><githooks>","deploying a website/webapp via git/gitolite permissions error","<p>I've setup a development/testing server where developers can push repositories to a remote repo/webserver via gitolite/git.
On the repository site everything works well and developers can use the server however:</p>

<p><strong>Problem:</strong></p>

<p>I want to deploy the code to an apache documentroot (chown'd apache:apcahe and chmod'd 755). <a href=""http://toroid.org/ams/git-website-howto"" rel=""nofollow noreferrer"">I am following these instructions</a> and when edit my post-receive hook as describe like so:</p>

<pre><code>#!/bin/sh
echo ""deploying to DocumentRoot""
GIT_WORK_TREE=/var/www/www.example.com git checkout -f
</code></pre>

<p>however now when I run git push from my local repo I get permissions errors like:</p>

<pre><code>error: git checkout-index: unable to create file .gitignore (Permission denied)
error: git checkout-index: unable to create file .htaccess (Permission denied)
</code></pre>

<p>And my document root is empty...The post-receive hook is running as the user 'gitolite' (not sure whether that's important).</p>

<p>gitolite is already in the sudoers list so I want to run something like:</p>

<pre><code>GIT_WORK_TREE=/var/www/www.example.com sudo git checkout -f
</code></pre>

<p>but this doesn't seem to work either, I want to avoid <a href=""https://stackoverflow.com/questions/12481197/deploying-node-apps-via-gitolite-and-post-receive-hook/12481490#12481490"">calling a separate shell script</a> if possible.</p>

<p>Any ideas would be really appreciated.</p>
","4","873836","0"
"15417099","873836","2013-03-14 18:15:47","1","75","<git><unix><version-control><gitolite>","gitolite/git clone no overwriting previous version","<p>My <a href=""https://stackoverflow.com/questions/15407350/deploying-a-website-webapp-via-git-gitolite-permissions-error"">struggles with git/gitolite continue</a>. I am trying to setup a means of deploying a website/webapp by using the <code>post-receive</code> hook.</p>

<p>basically I have a remote repo which is then cloned into a <code>DocumentRoot</code> for apache to serve.
My <code>post-receive</code> hook looks like this:</p>

<pre><code>document_root=/path/to/document/root
echo ""deploying to web directory""
sudo GIT_WORK_TREE=$document_root git checkout -f
sudo chown -R apache:apache $document_root
</code></pre>

<p>Everything works great -- for the first deployment, however git seems to ignore any changes thereafter.
If I <code>add</code> files then <code>git push</code> they go to my remote repo but are not cloned into the <code>DocumentRoot</code> and no errors are given.</p>

<p>Can anyone think of what might be going wrong? </p>
","2","873836","0"
"15485912","2107985","2013-03-18 20:07:03","1","1136","<git><gitolite><ssh-keys>","gitolite configuration - connect error","<p>I would like to use gitolite for my git folders on server. I searched many blogs with tutorials, but a didnt able to find some examples with correct connection to server.</p>

<p>So, I added a new user gitolite and I created home directory /home/gitolite. I installed gitolite to /home/gitolite/bin and I did setup with ssh-key.</p>

<p>On my PC I succesfully cloned gitolite-admin and I generated new ssh-keys (test, test.pub), they is saved in .ssh/:</p>

<pre><code>honza@honza-sg:~$ ls .ssh/t*
.ssh/test  .ssh/test.pub
</code></pre>

<p>next: copy 'test.pub' to keydir and modify gitolite.conf:</p>

<pre><code>honza@honza-sg:~$ ls -l gitolite-admin/keydir/
-rw-rw-r-- 1 honza honza 396 bře 18 16:46 gitolite.pub
-rw-r--r-- 1 honza honza 396 bře 18 20:39 test.pub

honza@honza-sg:~$ cat gitolite-admin/conf/gitolite.conf 
repo gitolite-admin
    RW+     =   gitolite

repo work
    RW+     =   test
</code></pre>

<p>I pushed this changes to server:</p>

<pre><code>honza@honza-sg:~/gitolite-admin$ git add .
honza@honza-sg:~/gitolite-admin$ git commit -m 'add test user'
[master bff8df5] add test user
 2 files changed, 2 insertions(+), 10 deletions(-)
 create mode 100644 keydir/test.pub
honza@honza-sg:~/gitolite-admin$ git push
Counting objects: 10, done.
Delta compression using up to 8 threads.
Compressing objects: 100% (5/5), done.
Writing objects: 100% (6/6), 774 bytes, done.
Total 6 (delta 1), reused 0 (delta 0)
remote: Initialized empty Git repository in /home/gitolite/repositories/work.git/
To gitbox:gitolite-admin
   3102ec2..bff8df5  master -&gt; master
</code></pre>

<p>I guess, that's a correct procedure. Now, I need to clone new git repository. In .ssh/config I have this:</p>

<pre><code>honza@honza-sg:~$ cat .ssh/config 
Host gitbox
        User gitolite
        Hostname 192.168.1.10
        Port 22
        IdentityFile ~/.ssh/gitolite
Host gittest
        User test
        Hostname 192.168.1.10
        Port 22
        IdentityFile ~/.ssh/test
</code></pre>

<p>And clone command:</p>

<pre><code>honza@honza-sg:~/temp$ git clone gittest:work
</code></pre>

<p>Problem is here:</p>

<pre><code>Cloning into 'work'...
test@192.168.1.10's password: 
Permission denied, please try again.
test@192.168.1.10's password: 
Permission denied, please try again.
test@192.168.1.10's password: 
Permission denied (publickey,password).
fatal: The remote end hung up unexpectedly
</code></pre>

<p>Why did it ask me for a password? When I was generating key, I didn't insert password (I only twice pressed 'enter').</p>

<p>Thanks for help and I'm sorry for my english :)</p>

<p>edit: </p>

<p>ssh -vvvT gittest:</p>

<pre><code>honza@honza-sg:~/temp$ ssh -vvvT gittest
OpenSSH_6.0p1 Debian-3ubuntu1, OpenSSL 1.0.1c 10 May 2012
debug1: Reading configuration data /home/honza/.ssh/config
debug1: /home/honza/.ssh/config line 6: Applying options for gittest
debug1: Reading configuration data /etc/ssh/ssh_config
debug1: /etc/ssh/ssh_config line 19: Applying options for *
debug2: ssh_connect: needpriv 0
debug1: Connecting to 192.168.1.10 [192.168.1.10] port 22.
debug1: Connection established.
debug3: Incorrect RSA1 identifier
debug3: Could not load ""/home/honza/.ssh/test"" as a RSA1 public key
debug1: identity file /home/honza/.ssh/test type 1
debug1: Checking blacklist file /usr/share/ssh/blacklist.RSA-2048
debug1: Checking blacklist file /etc/ssh/blacklist.RSA-2048
debug1: identity file /home/honza/.ssh/test-cert type -1
debug1: Remote protocol version 2.0, remote software version OpenSSH_6.0p1 Debian-3ubuntu1
debug1: match: OpenSSH_6.0p1 Debian-3ubuntu1 pat OpenSSH*
debug1: Enabling compatibility mode for protocol 2.0
debug1: Local version string SSH-2.0-OpenSSH_6.0p1 Debian-3ubuntu1
debug2: fd 3 setting O_NONBLOCK
debug3: load_hostkeys: loading entries for host ""192.168.1.10"" from file ""/home/honza/.ssh/known_hosts""
debug3: load_hostkeys: found key type ECDSA in file /home/honza/.ssh/known_hosts:1
debug3: load_hostkeys: loaded 1 keys
debug3: order_hostkeyalgs: prefer hostkeyalgs: ecdsa-sha2-nistp256-cert-v01@openssh.com,ecdsa-sha2-nistp384-cert-v01@openssh.com,ecdsa-sha2-nistp521-cert-v01@openssh.com,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521
debug1: SSH2_MSG_KEXINIT sent
debug1: SSH2_MSG_KEXINIT received
debug2: kex_parse_kexinit: ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1
debug2: kex_parse_kexinit: ecdsa-sha2-nistp256-cert-v01@openssh.com,ecdsa-sha2-nistp384-cert-v01@openssh.com,ecdsa-sha2-nistp521-cert-v01@openssh.com,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521,ssh-rsa-cert-v01@openssh.com,ssh-dss-cert-v01@openssh.com,ssh-rsa-cert-v00@openssh.com,ssh-dss-cert-v00@openssh.com,ssh-rsa,ssh-dss
debug2: kex_parse_kexinit: aes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se
debug2: kex_parse_kexinit: aes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se
debug2: kex_parse_kexinit: hmac-md5,hmac-sha1,umac-64@openssh.com,hmac-sha2-256,hmac-sha2-256-96,hmac-sha2-512,hmac-sha2-512-96,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96
debug2: kex_parse_kexinit: hmac-md5,hmac-sha1,umac-64@openssh.com,hmac-sha2-256,hmac-sha2-256-96,hmac-sha2-512,hmac-sha2-512-96,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96
debug2: kex_parse_kexinit: none,zlib@openssh.com,zlib
debug2: kex_parse_kexinit: none,zlib@openssh.com,zlib
debug2: kex_parse_kexinit: 
debug2: kex_parse_kexinit: 
debug2: kex_parse_kexinit: first_kex_follows 0 
debug2: kex_parse_kexinit: reserved 0 
debug2: kex_parse_kexinit: ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1
debug2: kex_parse_kexinit: ssh-rsa,ssh-dss,ecdsa-sha2-nistp256
debug2: kex_parse_kexinit: aes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se
debug2: kex_parse_kexinit: aes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se
debug2: kex_parse_kexinit: hmac-md5,hmac-sha1,umac-64@openssh.com,hmac-sha2-256,hmac-sha2-256-96,hmac-sha2-512,hmac-sha2-512-96,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96
debug2: kex_parse_kexinit: hmac-md5,hmac-sha1,umac-64@openssh.com,hmac-sha2-256,hmac-sha2-256-96,hmac-sha2-512,hmac-sha2-512-96,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96
debug2: kex_parse_kexinit: none,zlib@openssh.com
debug2: kex_parse_kexinit: none,zlib@openssh.com
debug2: kex_parse_kexinit: 
debug2: kex_parse_kexinit: 
debug2: kex_parse_kexinit: first_kex_follows 0 
debug2: kex_parse_kexinit: reserved 0 
debug2: mac_setup: found hmac-md5
debug1: kex: server-&gt;client aes128-ctr hmac-md5 none
debug2: mac_setup: found hmac-md5
debug1: kex: client-&gt;server aes128-ctr hmac-md5 none
debug1: sending SSH2_MSG_KEX_ECDH_INIT
debug1: expecting SSH2_MSG_KEX_ECDH_REPLY
debug1: Server host key: ECDSA d6:32:05:31:ea:3a:30:45:31:99:ca:90:b3:53:cb:75
debug3: load_hostkeys: loading entries for host ""192.168.1.10"" from file ""/home/honza/.ssh/known_hosts""
debug3: load_hostkeys: found key type ECDSA in file /home/honza/.ssh/known_hosts:1
debug3: load_hostkeys: loaded 1 keys
debug1: Host '192.168.1.10' is known and matches the ECDSA host key.
debug1: Found key in /home/honza/.ssh/known_hosts:1
debug1: ssh_ecdsa_verify: signature correct
debug2: kex_derive_keys
debug2: set_newkeys: mode 1
debug1: SSH2_MSG_NEWKEYS sent
debug1: expecting SSH2_MSG_NEWKEYS
debug2: set_newkeys: mode 0
debug1: SSH2_MSG_NEWKEYS received
debug1: Roaming not allowed by server
debug1: SSH2_MSG_SERVICE_REQUEST sent
debug2: service_accept: ssh-userauth
debug1: SSH2_MSG_SERVICE_ACCEPT received
debug2: key: /home/honza/.ssh/test (0x7fa857d08e60)
debug1: Authentications that can continue: publickey,password
debug3: start over, passed a different list publickey,password
debug3: preferred gssapi-keyex,gssapi-with-mic,publickey,keyboard-interactive,password
debug3: authmethod_lookup publickey
debug3: remaining preferred: keyboard-interactive,password
debug3: authmethod_is_enabled publickey
debug1: Next authentication method: publickey
debug1: Offering RSA public key: /home/honza/.ssh/test
debug3: send_pubkey_test
debug2: we sent a publickey packet, wait for reply
debug1: Authentications that can continue: publickey,password
debug2: we did not send a packet, disable method
debug3: authmethod_lookup password
debug3: remaining preferred: ,password
debug3: authmethod_is_enabled password
debug1: Next authentication method: password
test@192.168.1.10's password: 
</code></pre>
","0","2107985","0"
"19455393","1069083","2013-10-18 17:13:55","1","1328","<git><debian><gitolite><gitosis>","How can I install gitosis on debian wheezy?","<p><code>gitosis</code> is replaced by <code>gitolite</code> in debian wheezy.</p>

<p>But the easiest way for to continue your work after an update would be to just install gitosis from source or a debian packet.</p>

<p>Is this possible on wheezy?</p>
","1","1069083",""
