Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,OwnerUserId,AnswerCount,FavoriteCount
"58203992","18149","2019-10-02 14:50:36","0","159","<git><git-rebase><git-remote><git-cherry-pick><git-mv>","Should I git mv or just mv the files I'm cherry-picking / rebasing from another directory?","<p>I have some <code>csv</code> files that I modify on a regular basis, they don't really contain any sensitive information, they are just used as imports into a program, and I modify them as requested.</p>

<p>Lately I've found what may be a more efficient way to process the changes, but I tested it on a temporary git repository outside of the project.  </p>

<p>Since this was successful I now want to <code>git cherry-pick</code> the <a href=""https://stackoverflow.com/questions/1994463/how-to-cherry-pick-a-range-of-commits-and-merge-into-another-branch"">range of changes</a> to it, so first I added the temporary git repo as a remote to my project.</p>

<pre><code># In my project I added a remote of the test repo with 
# a copy of the csv's in the HEAD of my main project.
git remote add tempchanges &lt;path-to-test-repo&gt;

# Created a new branch in my project to test this out in.
git checkout -b new/9_30_2019

# Cherry-picked the changes from the remote test repo, but they ended up in the root of the project.
git cherry-pick &lt;start-commit-in-test-repo&gt;..&lt;head-commit-in-test-repo&gt;

# Started a rebase
git rebase -i &lt;start-commit-in-test-repo&gt;~1

# (`edit`ed each commit in the rebase)
</code></pre>

<p><em>(In hindsight, I think this was a mistake, I should have just cut another branch in my existing project, but I digress)</em></p>

<p>The temporary repository only has a master branch, and everything has been done in the root of the project across a range of commits.</p>

<p>When I <code>cherry-pick</code> the changes into my project, and into the local branch, the <code>csv</code> files all end up in the root directory of my project but they belong in the <code>src/csv</code> file of my project instead, so I've decided to do an interactive <code>rebase</code> from the start of the range of commits (minus 1 commit) and edit each so that the changes show up in my project's repository in the <code>src/csv</code> directory instead of in the root.</p>

<p>But my question is, if I want to do this, should I use <code>git mv</code> to move the files or just a standard bash <code>mv</code> command and then reapply each of the changes with the rebase with the corresponding commit message added to the temp project.  </p>

<p>So far I've tried the <code>git mv -f</code> to move the files on the first commit and the changes weren't even mentioned when I went to commit them before running <code>git rebase --continue</code>.</p>

<p>Is there anything else I should be doing to make this process go smoother, and I'm assuming I should be using <code>mv</code> instead of <code>git mv -f</code> as the changes appear to show up that way prior to the commit.</p>

<p>I'd also like to preserve the commit messages without having to copy them from the logs in the old repo.</p>
","0","18149","",""
"39464276","1776255","2016-09-13 07:20:01","0","1202","<git><github><cherry-pick>","GIT cherry-pick giving error","<p>I am trying to cherry-pick one of the commit using the sha to my branch but its giving error.</p>

<p>Say I am on branch <code>x</code>, then I am running the command <code>git cherry-pick as560aad0138....</code> in my terminal.</p>

<p>The error I got is like this;</p>

<pre><code>error: Commit as560aad0138.... is a merge but no -m option was given.
fatal: cherry-pick failed
</code></pre>
","2","1776255","0","0"
"1391732","167646","2009-09-08 02:49:06","10","11913","<git><push><git-checkout><cherry-pick>","git says everything-up-to-date when pushing changes to a remote branch","<p>i have commits that are in a remote repository (origin/master) which i want to put in a branch created from that repository (origin/remote_branch).</p>

<p>when i checkout to that remote branch</p>

<pre><code>git checkout -b mybranch origin/remote_branch
</code></pre>

<p>then cherry-picked the commits that i made</p>

<pre><code>git cherry-pick 9df63616b0428cf6edc4261adb533a1ac516b9a0
</code></pre>

<p>git says everything-up-to-date when i try to push.</p>

<pre><code>git push
</code></pre>

<p>is there anything i'm doing wrong?</p>
","0","167646","0","0"
"58335319","5371153","2019-10-11 06:22:02","-1","45","<git><cherry-pick>","Is cherry-pick works from Master to Branch (Master commit --> Branch)?","<p>I know cherry works from Branch to Master(Branch commit -->  Master).  But, Is cherry-pick works from Master to Branch (Master commit -->  Branch)?</p>
","2","5371153","",""
"39620717","5353461","2016-09-21 15:26:41","8","1080","<git><git-rebase><git-revert><git-cherry-pick>","What is the .git/sequencer directory?","<p>I found a directory named <code>.git/sequencer</code></p>

<p>Here is its contents:</p>

<pre><code>$ ls
head  todo
$ cat head
d7d462cf3c0896aa09b3dec020cb21d4c4407d91
$ cat todo 
pick d7d462c Initailise repository
pick b88c8bb bash_funcs: add quote_args()
</code></pre>

<p>These <code>pick</code> lines make it look like it's the remnants of a <code>rebase</code> or <code>cherry-pick</code>, however:</p>

<pre><code>$ git rebase --abort
No rebase in progress?
</code></pre>

<p>Can I safely remove this directory?</p>
","1","5353461","0","0"
"20765030","2926641","2013-12-24 18:01:52","24","31435","<git><git-rebase><git-cherry-pick>","git remove a commit from pull request","<p>I'm newbie to open source contribution, so it one of my first tries.</p>

<p>I developed a library (gem) called <code>validates</code>: <a href=""https://github.com/kaize/validates/"">https://github.com/kaize/validates/</a></p>

<p>I made 2 branches through <code>git checkout -b branch_name</code>:</p>

<p>https://github.com/kaize/validates/pull/20 &amp; https://github.com/kaize/validates/pull/19, and make commits for them, but, you can see that ip-validator pull request have a commit <code>Blank validator</code> <code>399cdd7</code>.</p>

<p>What I need to do to remove it from this pull request (and still place in blank validator branch)?</p>

<p>Please help me with make world better, guys!</p>
","4","2926641","0","0"
"39855961","1364650","2016-10-04 15:14:12","6","1992","<git><merge-conflict-resolution><git-cherry-pick><git-merge-conflict>","During git cherry-pick, undo changes to a single file, reverting to my version","<p>I'm doing a <code>cherry-pick</code> for a large commit with multiple files. There are some conflicts, but for some of the conflicting files I'm sure that I don't need any of the changes. I'd just like to revert all changes applied to these files in that commit - a bit like 'resolve using mine' in svn, or <code>git checkout &lt;filename&gt;</code> to undo changes applied to a file (which doesn't seem to work here). </p>

<p>Is there a command to do this, without manually having to go through the diffs in these files?</p>

<p>FFR, feel free to also include the operation to resolve using <em>theirs</em>.</p>
","4","1364650","",""
"58718785","3251122","2019-11-05 20:14:59","2","5079","<git><git-merge><git-cherry-pick>","Git merge not applying all commits from branch","<p>I've been having allot of troubles with git merge lately. I'm finding that if it's a small branch with few changes then everything works as expected, but whenever I merge a branch that has touched allot of files and commits span days/ weeks I'm finding that when running 'git merge branch' all of the commits are not being applied so i have to go back through and determine what commits weren't applied and cherry-pick them. This seems wrong but I'm not quite sure what is going wrong with my work flow that makes me have to do this.</p>
<p>How do I make sure that all of my changes from a specified branch are &quot;applied&quot; when merging?</p>
<p>Any help would be appreciated!</p>
<p>Edit -</p>
<p>For those wondering git rebase was essentially what I was looking for. It wasn't that my changes were being overwritten or really anything that others were stating, my branch being so far behind master along with possibly my use of rebase -interactive to squash commits I think git was in a sense loosing reference to what had changed. Git rebase on my branch, checking out master then merging my branch to master fixed my problem of all changes not making it through a merge.</p>
<p>Update December 2020 -</p>
<p>I've updated my merge process to exclusively using the online github gui and creating pull requests, this has completely solved all merge issues I used to have.</p>
","6","3251122","0","0"
"20872829","3056233","2014-01-01 20:18:59","69","20147","<git><git-branch><sha><git-cherry-pick>","How to cherry-pick the last sha from another branch in Git with 1 command?","<p>I find myself doing this a lot when cherry-picking a commit from another branch.</p>

<pre><code>$ git log -1 another_branch
commit &lt;commit_sha&gt;
// copy &lt;commit_sha&gt;
$ git cherry-pick &lt;commit_sha&gt;
</code></pre>

<p>Can I do all of this in one command, if so, what is it?</p>
","0","3056233","0","0"
"58896370","990598","2019-11-17 00:04:00","0","114","<merge><git-merge><cherry-pick><git-cherry-pick>","Cherry-pick commit with its merge commit without solving conflict","<p>Here is my case:</p>

<p>├── (c0) ── (c1) ── (c2-merge-commit) ── (b0)── (b1-merge-commit)</p>

<p>I wanted to combine c0, c1 and c2 into one commit and have this: </p>

<p>├── (squashed : c0, c1, c2-merge-commit) ── (b0)── (b1-merge-commit)</p>

<p>So i carried my HEAD to c2, then back to c0 and squash merge to c2 (HEAD@{1})</p>

<pre><code>git merge --squash HEAD@{1}
</code></pre>

<p>This part went quite well and i had :</p>

<p>├── (squashed : c0, c1, c2) </p>

<p>Now i need to add 2 commits (b0) and (b1-merge-commit). I used cherry-pick, but in that case i need to resolve conflict for b0. But i dont want to resolve conflict again as i actually did it with (b1-merge-commit). </p>

<p>As a solution; I first squashed b0 and b1 into new commit; and then cherry-pick this one over (squashed : c0, c1, c2). But obviously this solution won't scale if i would do squashing +10 commits past with so many merge commits flying around.</p>

<p><strong>TLDR :</strong>
I wanna carry two commits on top of my branch; one of them is actual change(b0) with conflicts and other one is merge commit where conflicts are actually resolved. When i cherry-pick one by one, git asks me to handle conflicts of b0 where conflict actually resolved with merge commit on b1. I could only manage to do it with squashing b0 and b1 into one new commit, and cherry-pick it on my branch.</p>
","0","990598","",""
"74607261","2505567","2022-11-28 22:43:47","0","27","<gitlab><cherry-pick>","Undo or revert a single, earlier GitLab cherry-pick commit?","<p>I committed like 10 individual cherry-picked changes to my new release branch, and now after regression testing found that one of those commits in the middle may have broken something. I am prepared to release a new version of the code but exclude that commit. Must I start over cherry-picking into the new release branch to do this right, or is there a way I can simply copy my current branch into a new release branch and revert or undo the single offending commit without losing those that came before or after it?</p>
","0","2505567","",""
"57316337","6086575","2019-08-01 20:10:08","0","1361","<git><git-commit><git-cherry-pick><git-history><git-history-rewrite>","How to delete a commit with a password from BitBucket git repository history?","<p>I have accidentally committed a password to a BitBucket git repository some time ago, several commits behind the current master. While I removed the password later by committing without it, it still exists in several past commits.</p>

<p>I don't mind losing the history of changes during those commits. I'm also not worried about somebody having seen the password during the time it was committed, but I want to delete this history to avoid problems in the future.</p>

<p>What steps to take to ensure that, after those steps, nobody who gets access to this BitBucket repository in the future can find this password?</p>

<p>Lets say I have the commits (from oldest to newest) with the (fake) SHA1s:
c001
c002
c003
c004</p>

<p>c002 and c003 are hashes of ""bad"" commits that I want to delete entirely. I want master to stay on c004, but for c002 and c003 to no longer be accessible for anybody if I give them access to this repo.
I tried following the instructions of similar questions on SO that offer to reset or rebase, but could not get them to work; I either manage to delete the commits on my machine but then cannot push back to BitBucket, or fail to delete on my machine altogether after messing something up.</p>

<p>Can somebody please explain the steps needed to:
1. eliminate c002 and c003 from the repository's history
2. make sure it's saved on BitBucket, and that people cannot view those commits neither in BitBucket's GUI, or by cloning the repo to their machine</p>

<p>I would appreciate an answer that explains what the commands do, and not just write some magic git commands that either work or don't work for me.
Also, this question is specifically about BitBucket in case some things might be specific for it... I had trouble with ""Updates were rejected because the tip of your current branch is behind"" when trying to push changes back to BitBucket after making local repo changes with reset --hard. After several failed attempts and frustration with git's docs I decided to ask SO.</p>

<p>.</p>
","0","6086575","",""
"40344475","99834","2016-10-31 14:41:19","2","2301","<git><gerrit><cherry-pick>","How to always cherry pick the latest version of a review from gerrit?","<p>Is there a scriptable way to cherry pick the latest version of a gerrit patch review?</p>

<p>On Gerrit interface you can easile copy the code for a cherry pick but this code specifies a specific version and I am interested about some bash code that would pick the latest version instead of a specific one.</p>

<pre><code>git fetch https://review.gerrithub.io/org-name/project-name refs/changes/02/12345/5 &amp;&amp; git cherry-pick FETCH_HEAD
</code></pre>

<p>As you can see this will pick version 5.</p>

<h3>Update</h3>

<pre><code>git review -s
git review -x 123456
</code></pre>

<p>I tried the review -x approach locally and it worked but running the some from Jenkins failed:</p>

<pre><code>Could not connect to gerrit.
Enter your gerrit username: &lt;traceback object at 0x285ecf8&gt;
We don't know where your gerrit is. Please manually create a remote
named ""gerrit"" and try again.
</code></pre>
","0","99834","",""
"40677476","4237316","2016-11-18 12:43:58","24","9435","<git><git-cherry-pick>","git cherry-pick --continue, '--no-edit' option?","<p>I'm writing a script for migrating git repos. On cherry-pick conflicts I run</p>

<pre><code>git add .
git cherry-pick --continue
</code></pre>

<p>This brings up vim, prompting me to save the commit message and freezes the script. I am looking for a command-line option like <code>--no-edit</code> or <code>--porcelain</code> to get around this.</p>

<p>Ugly terminal hacks might be welcomed as well ;)</p>
","3","4237316","0","0"
"21684686","1157237","2014-02-10 18:04:38","7","785","<git><git-cherry-pick>","Cherry pick only commits that touch a particular file","<p>What is a concise way to request ""cherry pick from another branch only the commits that touch a particular file""?  i.e. the command <code>git log ..other-branch afile</code> gives a list of unmerged commits in other-branch that touch ""afile""; how can I request that this same set of commits be replayed on the current branch?</p>
","5","1157237","0","0"
"40943232","4237316","2016-12-03 01:12:13","1","362","<git><git-cherry-pick>","Git cherry-pick conflict creating tilde file","<p>I'm trying to create a bot for migrating a git repository from one form to another.</p>

<p>In this process I run <code>git cherry-pick $commit_hash -X theirs --no-edit --keep-redundant-commits</code> to cherry-pick changes from a staging branch to my master branch.</p>

<p>Both the HEAD of master and the cherry-picked commit are adding the same file but with different content. I would like the cherry-picked commit to overwrite, hence <code>-X theirs</code>.</p>

<p>However, I am getting a conflict, with git adding a second file called <code>path/to/first_file~[commit hash]...[truncated commit message]</code>. How can I get around this?</p>
","0","4237316","",""
"59829972","2951136","2020-01-20 19:48:08","0","1327","<git><version-control><cherry-pick>","How to cherry-pick a gerrit with all dependencies?","<p>Let's say there is are a few gerrits with dependencies :</p>

<pre><code>A &lt;- B &lt;- C
</code></pre>

<p>(C depends on B and B depends on A)</p>

<p>If I simply cherry-pick C, it will not work because the dependencies (A and B) will not be cherry-picked.</p>

<p>How can I <strong>easily</strong> cherry-pick C such that in my local tree, all its dependencies will be applied automatically in <strong>one command</strong> ?</p>
","2","2951136","",""
"41095143","7283226","2016-12-12 06:18:02","-2","1256","<android><git><github><cyanogenmod><cherry-pick>","Can't cherry pick (error)","<p>I'm trying to cherry-pick a commit from <em>CyanogenMod Github</em> and having issue, here's more info:</p>

<ul>
<li><p>Commit to cherry-pick: <a href=""https://github.com/CyanogenMod/android_device_lge_bullhead/commit/4c98c8df392dfb305d7ffe5deaf9a2bdf7824037"" rel=""nofollow noreferrer"">https://github.com/CyanogenMod/android_device_lge_bullhead/commit/4c98c8df392dfb305d7ffe5deaf9a2bdf7824037</a></p></li>
<li><p>Error occurring:<pre>
error: commit 4c98c8df392dfb305d7ffe5deaf9a2bdf7824037 is a merge but no -m option was given.
fatal: cherry-pick failed
</pre>
Please help me, my repo is based off CM, has a different branch and is modified for a different ROM.</p></li>
</ul>
","0","7283226","",""
"60100460","12076706","2020-02-06 17:24:49","0","1057","<git><splunk><git-cherry-pick>","Merge my required files from DEV branch to QA in Azure VSTS","<p>This is regarding Splunk Phantom playbook code deployment. </p>

<p>Whenever we create a new playbook, in the repository it creates two files for each playbook (.json, .py). We have 3 different branches associated with one Repository (DEV, QA, PROD).</p>

<p>In our DEV branch, development work would continue and it has around 300 files(JSON and Python files, that means 150 playbooks in Phantom dev GUI).</p>

<p>Now, I don't want to merge all these files to my QA, I just need a few files those undergone changes in DEV needs to push to QA (cause out of 300 files in DEV, we have around 160 files in QA with same code).</p>

<p>When any changes would happen to DEV files, I have to pick those specific files and raise the pull request then merge (that means only those files with changes in DEV should move to QA {kinda Cherry-picking}).</p>

<p>I have followed below process, but I'm getting merge conflicts.</p>

<p>Process:</p>

<ol>
<li><p>Create a new branch</p>

<pre><code>git checkout -b branch_name
</code></pre></li>
<li><p>Remove all files for this branch</p>

<pre><code>git rm -rf .
</code></pre></li>
<li><p>Commit changes</p>

<pre><code>git commit -m ""create new branch"" 
</code></pre></li>
<li><p>Retrieve some files from master branch</p>

<pre><code>git checkout master -- file1 file2 file3 file4    
</code></pre></li>
<li><p>Commit changes</p>

<pre><code>git commit -m ""create new branch"" 
</code></pre></li>
</ol>

<p>After doing this process, I navigate to my VSTS UI, and apply cherry-pick on ""commit"" which I have done at 4th, 5th steps (I am able to successfully create commit with my required files and at the time of performing cherry-pick, I'm running into issues).</p>

<p>Below is a screenshot when I tried to do the cherry-pick - error message looks like this:</p>

<pre><code>There were conflicts when cherry-picking commit 60625f. This operation needs to be done locally
</code></pre>

<p><img src=""https://i.stack.imgur.com/e51LP.png"" alt=""""></p>
","4","12076706","",""
"41219009","6049006","2016-12-19 09:03:00","1","401","<git><git-svn><cherry-pick><git-cherry-pick>","GIT Cherry-picking one commit X times","<p>I'm facing a strange behaviour with some commits on my SVN migrated GIT repository: 
I tried to cherry-pick onto a release branch a commit from the master that had been previously already merged onto the release branch with SVN. 
GIT did not detect it and added the code a second time in the source file modified. 
I was then able to cherry-pick it again and again and again and each time GIT added the commit code again !</p>

<p>In SVN, the merge property of the revision from master to the release branch is well saved.</p>

<p>This behaviour happens on only a few commit upon our 22K commits</p>

<p>Is there a direction onto which I should investigate to determine where this problem comes from ?</p>
","9","6049006","",""
"22292204","3400265","2014-03-10 04:41:38","1","6734","<git><git-push><git-cherry-pick>","git push error: not Signed-off-by author/committer/uploader in commit message footer","<p>I am working on an issue on my local repository, and I found that this bug was fixed in the kernel.org repository.</p>
<p>So now I am trying to pull this fix from the kernel.org branch and <code>cherry-pick</code> it to my local gerrit. And I am trying to maintain the commit message of the commit from the kernel.org branch.</p>
<p>When I try to push this fix on my local gerrit, I face the following error:</p>
<pre><code>To ssh://&lt;username&gt;@123.321.12.1:1234/mirror-sec/asdfgt/hjks
 ! [remote rejected] &lt;branch&gt; -&gt; refs/for/&lt;branch&gt; (not Signed-off-by author/committer/uploader in commit message footer)
error: failed to push some refs to 'ssh://&lt;username&gt;@123.321.12.1:1234/mirror-sec/asdfgt/hjks'
</code></pre>
<p>Following are the steps that I followed:</p>
<ol>
<li>Runned <code>git remote add 'tag' git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux</code></li>
<li>Runned <code>git fetch 'tag'</code></li>
<li>Searched for the commit in <code>git log 'tag'/master</code></li>
<li>cherry-picked the specific commit-id needed: <code>git cherry-pick &lt;commit-id&gt;</code></li>
<li>Runned <code>git commit --amend</code>, to get a new change-id for the cherry-picked commit-id</li>
<li>Funned <code>git push</code> to submit the change to the local gerrit: <code>git push ssh://&lt;username&gt;@123.321.12.1:1234/mirror-sec/asdfgt/hjks &lt;branch&gt;:refs/for/&lt;branch&gt;</code></li>
</ol>
<p>When I followed the above steps, I face the error mentioned above.</p>
<p>Is there anything that I am doing wrong? Any information that I am overlooking would help a lot.</p>
<p>Thanks.</p>
","0","3400265","0","0"
