Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,AnswerCount,FavoriteCount
"52681165","4474522","2018-10-06 16:39:19","6","1937","<git><git-commit><git-cherry-pick><git-workflow><git-worktree>","git compare two branches which contains some common commit with different hash","<p><strong>Context :</strong> 
We are a team of programmer who work on a project with severals branches 
: </p>

<pre><code>Master, Release, Develop
</code></pre>

<p>Sometimes we need to fix a bug on release, and we need to report this fix on develop, to report our bug fix we use : <code>git cherry-pick commit-SHA</code></p>

<p>With this command the bugfix is well reported on develop but the commit has a different hash</p>

<p><strong>What we need :</strong> </p>

<p>Sometimes we need to know the list of commits that has not been reported, to do so, we use the command who compare the two branches and give us the list of commit which exist in release but not in develop :   <code>git log develop..origin/release</code></p>

<p><strong>The ISSUE :</strong> </p>

<p>This command compare the hash of commits, but as i said before, when we report our commits, their hash changes, thus, we get some commits as if they were not been reported while they are</p>

<p>I'm lookin for a way to report our bugfix without changing the hash of commits, or a way to list the difference of commits between two branches, not by the hash but based on the message or another thing</p>

<p>Thanks</p>
","4","4474522","0"
"73486442","5175709","2022-08-25 11:09:41","0","41","<git><git-worktree>","Why does `git branch` annotate a branch with `+` and another with `*`?","<p>When I do <code>git branch</code>, it returns something like:</p>
<pre><code>~/Dev/project/main (main) $ git branch
  bug22
* main
+ feature33
  feature19
</code></pre>
","0","5175709",""
"56831520","7942901","2019-07-01 07:25:38","0","60","<git><git-worktree>","commit from worktree changes remote url in .git/config","<p>when i try to commit from a worktree, the repo config file
is changed to an incorrect remote url.
when i am committing from the main worktree it is changed back to the correct one.</p>

<p>from my repo in master branch i create a worktree by:</p>

<pre><code>/path/to/my/master$ git worktree add ../branch_x -b feature/branch_x
</code></pre>

<p>when i have a commit ready</p>

<pre><code>path/to/my/branch_x$ git add .
path/to/my/branch_x$ git commit -m ""some message""
</code></pre>

<p>then in the /path/to/my/master/.git/config file</p>

<pre><code>[remote ""origin""]
        url = ssh://path_to_bitbucket:7999/bitbucket/proj/master.git
        fetch = +refs/heads/*:refs/remotes/origin/*
        pushurl = git@path_to_bitbucket/master.git
</code></pre>

<p>is changed to </p>

<pre><code>[remote ""origin""]
        url = ssh://path_to_bitbucket:7999/bitbucket/proj/branch_x.git
        fetch = +refs/heads/*:refs/remotes/origin/*
        pushurl = git@path_to_bitbucket/branch_x.git
</code></pre>

<p>and then all work with remote fails...</p>
","3","7942901",""
"73671518","12033855","2022-09-10 11:42:03","0","62","<git><dotfiles><git-worktree>","Merge select files in git repo with local repo which don't have any commits","<p>I have a remote git repo with more than 100 commits. I have a copy of those files locally and have some changes. I initialized a git repo locally. I added the remote as <code>origin</code>, but now I am facing some problems. The local repo is only initialized, and no commits yet, and no files staged. I have some important changes locally which are not present in the remote. The problems:</p>
<ol>
<li>I can't pull remote because that will overwrite the existing local files</li>
<li>I can't commit all local changes and push because they don't share the same commit history</li>
<li>I can't force push also, because that will delete the commit history in remote</li>
</ol>
<p>What I am trying to achieve is to pull all commit history from remote, and then merge the local commit into the latest commit on remote.</p>
<p>Please note (in case this info will also help): This is a dotfiles git repo. In my previous machine, I set the local git repo using the command <code>git --work-tree=/home/user --git-dir=.git/ init</code>. In my new machine, before setting this repo again, and pulling the changes, I instead copied the config files and other dotfiles from my old machine and made a few changes. Now in the new machine I used the same command but the above mentioned problems were raised. Both remotely and locally I have the <code>~/.mozilla/firefox</code> also backed up, so it contains binary (or similar) files which are neither readable nor writable, but have been changed while using firefox, including <code>.db</code> files. So for those files, I just wanna keep the local ones, and ignore the remote ones.</p>
<p>How can I approach this?</p>
","0","12033855",""
"73809347","6330106","2022-09-22 04:27:10","1","392","<git><git-worktree>","Occasional ""fatal: not a git repository"" in a git worktree","<p>I have 4 Ubuntu machines and a Jenkins job runs on them. A shared disk is mounted to them as <code>/data/repositories/</code>. Under it, there are many non-bare repositories created by <code>git clone &lt;url&gt; --no-checkout -b master</code>.</p>
<p>When the job is triggered, it runs these step:</p>
<ol>
<li>In <code>/data/repositories/foo</code>, fetch <code>Branch A</code> and <code>Branch B</code></li>
<li>Parse <code>Branch B</code> head and get its commit <code>SHA1VALUE</code></li>
<li>Create a work tree by <code>git worktree add --no-checkout /path/to/worktree SHA1VALUE</code></li>
<li>Get the changed files in <code>Branch A</code> head</li>
<li>Enable sparse checkout in <code>/path/to/worktree</code></li>
<li>Write the changed files into <code>/data/repositories/foo/.git/worktrees/xx/info/sparse-checkout</code></li>
<li>Run <code>git checkout</code> in <code>/path/to/worktree</code> to check out these files</li>
<li>Use <code>git cherry-pick</code> to apply <code>Branch A</code> head onto <code>SHA1VALUE</code> in <code>/path/to/worktree</code></li>
<li>Push the new commit to <code>Branch B</code>.</li>
</ol>
<p><code>/path/to/worktree</code> is not on the shared disk but on each machine's own disk. In Step 7 and Step 9, it may occasionally raise an error <code>fatal: not a git repository /data/repositories/foo/.git/worktrees/xx</code>. When the error occurs, <code>/data/repositories/foo/.git/worktrees/xx</code> is not there as if it's been deleted by some process or thread right before the step. In the job, it won't be deleted on purpose until the job is finished or an exception is raised in these steps.</p>
<p>If I rebuild the job with the same parameters, the problem does not occur again.</p>
<p>If <code>/data/repositories/foo/.git/worktrees/xx</code> is not successfully created in the first place, it would be detected during these steps and Step 8 would always fail.</p>
<p>Multiple jobs could run on the same <code>/data/repositories/foo</code> at the same time. But in <code>/data/repositories/foo/.git/worktrees/xx/info/sparse-checkout</code>, the <code>xx</code> part is unique.</p>
<p>Thanks for any clues.</p>
","4","6330106",""
"74772506","17194088","2022-12-12 14:20:34","2","318","<git><node-modules><git-worktree>","include node_modules when using git worktree","<p>I have a big node repo that has a <code>node_modules</code> folder, which is untracked (included in the <code>.gitignore</code> file). I recently started learning about git worktrees and I would like to be able to add worktrees that include the <code>node_modules</code> folder without having to run npm install on that worktree. Is there a way to accomplish that without editing <code>.gitignore</code> or copying the folder manually? I just would like to have worktrees ready to go when creating them</p>
<p>thanks in advance</p>
<p>searched for related questions, checked the documentation of git worktree</p>
","1","17194088",""
"74862356","2278311","2022-12-20 11:24:04","0","514","<git><git-worktree>","git pull doesn't pull latest changes when using git worktree","<p>I like git worktree, but keep getting into situations where the local working directory is not the same as the remote branch, even though git pull says &quot;Already up to date&quot;.</p>
<p>Here's a little MRE I did:</p>
<ul>
<li>Created a remote repo in the GitLab web interface.</li>
<li>Cloned it using <code>git clone --bare &lt;url&gt;</code></li>
<li>Added the <code>main</code> branch locally using <code>git worktree add main</code></li>
<li>Added a new branch using <code>git worktree add new-branch</code>, <code>cd</code>ed into it and did a <code>git push</code>.</li>
<li>Using the GitLab web interface, I added a file <code>main-branch-change-1</code> directly in the <code>main</code> branch, then rebased <code>new-branch</code> on top of the new <code>main</code>, then added a second file <code>feature-branch-change-1</code> in <code>new-branch</code>.</li>
<li><code>git pull</code> on the local <code>new-branch</code> says &quot;Already up to date&quot;, while commit hash and <code>git log</code> clearly shows the local is not up to date. The file <code>main-branch-change-1</code> is present, but not <code>feature-branch-change-1</code>.</li>
<li><code>git fetch --all</code> in the bare repo followed by <code>git pull</code> in <code>new-branch</code> changes nothing.</li>
<li><code>git pull</code> in the <code>main</code> branch followed by <code>git pull</code> in <code>new-branch</code> changes nothing.</li>
</ul>
<p>What do I have to do to sync these changes?</p>
<p>Some screenshots:</p>
<p>GitLab graph
<a href=""https://i.stack.imgur.com/viOed.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/viOed.png"" alt=""remote graph"" /></a></p>
<p>Content of remote <code>new-branch</code>
<a href=""https://i.stack.imgur.com/fPhDr.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/fPhDr.png"" alt=""remote new-branch content"" /></a></p>
<p>Locally
<a href=""https://i.stack.imgur.com/oLt92.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/oLt92.png"" alt=""local state"" /></a></p>
","3","2278311",""
"75179162","8528969","2023-01-19 23:06:11","1","44","<git><git-worktree>","How do I pull a branch from origin to local while working with git-worktree?","<p>What I am used to in the main worktree land:</p>
<ul>
<li>I want to work on my co-workers branch as they are on holiday</li>
</ul>
<p>on branch <code>main</code>, I run <code>git pull origin/main</code>, this fast forwards and pulls all refs down to my local.
My co-worker's branch is <code>newFeature</code>, so I run <code>git checkout newFeature</code> and I am on that branch!</p>
<p>How do I do the same when working with a bare repo and git worktrees?
I cannot figure out how to checkout <code>newFeature</code> locally, such that I have a folder right beside my <code>main</code></p>
","0","8528969",""
"75720596","1222547","2023-03-13 10:23:56","0","233","<git><atlassian-sourcetree><git-worktree>","Is it possible to let sourcetree or any other git GUI work for a git worktree?","<p>For example, If I have created a A repo (home/user/A_dir) by “git init”, there is a .git (/home/user/A_dir/.git) then when I open the A_dir in sourcetree it works well.</p>
<p>Next I create a worktree using <code>git worktree add --checkout /home/user/B_dir &lt;branch_name&gt;</code> , when I open the B_dir in smartgit it says “git status failed with code 128: not a git repository: /home/user/A_dir/.git/worktrees/A1” and I found in B_dir there is no .git folder, there is only .git file “gitfile:/home/user/A_dir/.git/worktrees/A1”</p>
<p>Is it possbile that make the sourcetree work on B_dir?</p>
","4","1222547",""
"75726155","1241927","2023-03-13 19:28:31","0","29","<git><git-worktree>","What is the difference between ""head"" and ""HEAD"" in git?","<p>I've recently starting using Git worktrees and found something interesting that I can't find any docs for online. When I create a worktree, the &quot;head&quot; and &quot;HEAD&quot; references are not identical and point to different things. While on a worktree, the &quot;head&quot; reference points to the original master branch, while the &quot;HEAD&quot; reference points to the latest commit on the worktree.</p>
<p>Why is that? And why don't both point to the same commit?</p>
<p>Thanks.</p>
","2","1241927",""
"75870668","11258206","2023-03-28 20:12:38","1","65","<node.js><git><npm><git-worktree>","Use of git worktree to handle git ignored node_modules/ of two existing branches or move to a different approach","<p>I have a repo with two branches, and I don't know how to handle the git ignored node_modules folder that should contain different packages in the two branches.
From my understanding, <code>git-worktree</code> is the correct approach, but I can't figure out how to use it.</p>
<p>Because the two branches already have many commits, I need a solution that preserve all of them.</p>
<p>At the moment, every time a checkout, I run:</p>
<pre><code>rm -r node_modules
npm install
</code></pre>
<p>But because this process is not convenient, I investigated, and it looks that the <a href=""https://felixrieseberg.com/managing-node_modules-and-branches/"" rel=""nofollow noreferrer"">suggested</a> solution is to use <code>git worktree</code>.
<a href=""https://stackoverflow.com/questions/52404771/how-to-ignore-gitignore-when-using-git-worktree"">Somewhere</a> else, it doesn't seam the correct approach.</p>
<p>If it is the correct approach, I can't figure out how to use it in practice.</p>
<p>If I run:</p>
<pre><code>git worktree add ./node_modules &lt;current_branch_name&gt;
</code></pre>
<p>I get:</p>
<pre><code>fatal: '&lt;current_branch_name&gt;' is already checked out at '/some/path/my-project-folder'
</code></pre>
<p>If I run</p>
<pre><code>git worktree add ./node_modules &lt;other_branch_name&gt;
</code></pre>
<p>The folder is created, but running <code>npm install</code> the packages are installed in it, making it unusable when I switch branch with <code>git checkout &lt;other_branch_name&gt;</code>.</p>
<p>If I create two folders with:</p>
<pre><code>git worktree add ./node_modules_foo &lt;current_branch_name&gt;
git worktree add ./node_modules_bar &lt;other_branch_name&gt;
</code></pre>
<p>They are created, but not used by <code>npm install</code> unless I move the <code>package.json</code> files in them, that is not what I want and could be done also without <code>git worktree</code>.</p>
<p>Is it <code>git worktree</code> the correct approach for this problem and how to use it correctly?</p>
<p>I also investigate another approach, to specify a different installation folder in the <code>package.json</code> file, but it looks it is not an option.</p>
","1","11258206",""
"76019566","5736700","2023-04-14 23:17:39","1","172","<git><git-worktree>","How do you push git worktrees to a remote branch","<p>I don't know if I have a fundamental misundertanding about what a worktree is or what, but, I have tried fixing some bugs on a worktree. Used the <code>git worktree add</code> command to make it. I navigated to the folder it created, made my changes, made a commit, and now I am ready to push to the commit to a remote branch so I can create a Pull Request.</p>
<p>This is my workflow when doing good old fashioned git branches. I will:</p>
<ol>
<li>create a local branch</li>
<li>make changes</li>
<li>stage changes</li>
<li>commit staged changes</li>
<li>Push and set upstream branch</li>
<li>Create a PR</li>
</ol>
<p>With my worktree I am stuck on step 5.</p>
<ol>
<li>create worktree <code>git worktree add &lt;path&gt;</code></li>
<li>make changes</li>
<li>stage changes</li>
<li>commit staged changes</li>
<li>Push and set upstream branch</li>
<li>Refspec error</li>
</ol>
<p>When I try to push with <code>--set-upstream</code> I get the <code>src refspec &lt;branch&gt; does not match any</code> error. I then looked for the .git folder to find that there wasnt one, just a .git file with the path to that worktree.</p>
<p>There are a lot of tutorials out there on worktrees, and every one I have tried to read/watch has skipped this crucial detail. They tend to just cover the add/remove commands.</p>
<p>Is a worktree even considered a branch? I didnt think so at first but <code>git branch</code> now shows me as being on a branch with the name of my worktree, interstingly, and unexpectedly it also shows that branch as being under another branch I was working on as if it were a sub branch of some kind</p>
<pre><code>$ git branch
+ 371601_TLS_Certificates
* 395275_396239_MVPbugs
  aspire-dev-shell-baseurl
  ls
+ main
  users/rrhughes/US/371601_TLS_Certificates
  users/rrhughes/US/383751_resolve_URL
  users/rrhughes/US/383751_settings_NXupdate
  users/rrhughes/US/383751_settingsui
  users/rrhughes/US/settings_devops
</code></pre>
<p>Later via brute force attempting to find a solution I tried a bare <code>git push</code> and git told me it was not tracking a remote branch (as expected). It then provided me with this command</p>
<pre><code>git push --set-upstream origin &lt;my branch name&gt;
</code></pre>
<p>I copy pasted it and it worked. However, this is nearly identical to the command I was trying before, and the command that I use to set upstream from regular git branches. the only difference was the name of my branch. It is a standardization on my dev team to make remote branches under a file structure for easy navigation and organization, so my command usually looks like this.</p>
<pre><code>git push --set-upstream origin users/username/bugs/&lt;my branch name&gt;
</code></pre>
<p>Updated Question(s): So I am still confused why this did not work. Do I need to name my local worktree exactly what I will name it in the remote? If I want to name my local branch something simple, how do I set it to track a remote with a different name that meets my teams remote branch naming standard?</p>
<p>-Original Question: how do I get these changes on this worktree into my remote repo so I can create a PR?-</p>
","7","5736700",""
"76101547","2730737","2023-04-25 13:11:30","0","33","<git><git-worktree><sparse-checkout>","How to create a git worktree of sub path","<p>Is there something similar to <code>git worktree add directory commit-ish:SUB_PATH</code>?</p>
<hr />
<h2>Use Case</h2>
<p>I have the following structure</p>
<pre><code>- alpha
  |- VERSION
    \- file.txt
  \- sub
- beta
</code></pre>
<p>And the goal is to check out the repo as following</p>
<pre><code>- .git
- alpha
  |- v1
    |- .git
    \- file.txt
  |- v2
    |- .git
    \- file.txt
  |- v3
    |- .git
    \- file.txt
  \- sub
- beta
</code></pre>
<p>Where each of v1, v2 and v3 represent the name of a branch.
And it's desired to minimize the scripting, and rely mostly on git commands.</p>
<hr />
<h2>Achieved Output</h2>
<p>What I was able to reach so far is</p>
<p>by first <code>sparse-checkout</code> all directories except for <code>alpha\VERSION</code> and then <code>worktree add</code> the branch to alpha\v1. As seen below</p>
<pre><code>- .git
- alpha
  |- v1
    |- .git
    |- alpha
      \- VERSION
        \- file.txt
      \- sub
    \- beta
  |- v2
    ...
  |- v3
    ...
  \- sub
- beta
</code></pre>
<p>Using the commands</p>
<pre><code>git init
git config core.sparseheckout true
echo alpha/SUB &gt; .git/info/sparse-checkout
echo beta &gt;&gt; .git/info/sparse-checkout
git remote add origin -f PATH_TO_REPO
git pull origin master
git worktree add alpha/v1 v1
</code></pre>
<p>Is it possible to <code>worktree add</code> only a subdirectory to reach the desired output?</p>
","6","2730737",""
"45256029","1014320","2017-07-22 15:09:01","2","1757","<git><git-branch><git-clone><git-checkout><git-worktree>","git: copy a worktree of a remote branch that is not present at local","<p>At work, I have a project that it has two different version with some common basic features. I make use of <code>git worktree</code> to put these versions in separate folders that I have two long-running branches beside <code>master</code> for each version and the <code>master</code> is for common features. So there are 3 folders with one repository. Also, there is a remote repository for this and the whole things are pushed there.</p>

<pre><code>$git branch -a
*master
 version-1
 version-2
 remote/origin/master
 remote/origin/version-1
 remote/origin/version-2
</code></pre>

<p>At home PC, I have the folder of <code>master</code> and this local repository is linked to the same remote as my work repo. And when I get the list of branches it is like:</p>

<pre><code>$git branch -a
*master
 remote/origin/master
 remote/origin/version-1
 remote/origin/version-2
</code></pre>

<p>I want to <code>checkout</code> to the <code>version-1</code> as well as copy the whole stuff of version-a to a local folder, that the folder is tracked by git as a <code>worktree</code> like at my work.
does <code>git clone</code> or <code>git checkout</code> do that or I need to do something more tricky?</p>
","6","1014320",""
"63753680","4632019","2020-09-05 12:02:51","2","108","<git><git-checkout><git-worktree>","May I force git to change directory instead of fatal error while checking out branch from different worktree?","<p>I have few work trees:</p>
<pre><code>$ git worktree list
/home/kes/work/projects/video/app     7509c7f [dev]
/home/kes/work/projects/video/second  c12cdf9 [newbr]
</code></pre>
<p>I want to be switched to different directory, when I do <code>git checkout newbr</code> from <code>dev</code> branch (worktree), instead of get error:</p>
<pre><code>$ git checkout newbr
fatal: 'newbr' is already checked out at '/home/kes/work/projects/video/second'
</code></pre>
<p>Currently I do:</p>
<pre><code>cd /home/kes/work/projects/video/second
</code></pre>
<p>Is there an option to do this automatically?</p>
","0","4632019",""
