Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,OwnerUserId,AnswerCount,FavoriteCount
"74654682","3719845","2022-12-02 10:59:44","1","199","<git><git-checkout><git-log><git-show><git-switch>","git checkout commit with specific trailer","<p>I have an orphan branch (let's call it output) which contains the documents generated by templates stored on my main branch. I would like to checkout the commit on output that correspond to a specific commit on main.</p>
<p>I settled on using <code>git commit --trailer 'Source: xxxxx'</code> when committing on output where <code>xxxxx</code> is the corresponding commit on main.</p>
<p>Is it possible to checkout a commit on output knowing only the value of its trailer?</p>
","1","3719845","",""
"76114610","3923896","2023-04-26 19:55:58","0","24","<git><git-diff><git-show>","confused about 'git diff' and 'git show' on branch","<p>Background: I'm on a feature branch which has diverged pretty significantly from master.  I believe there are five files which have been modified on this branch.  I've discovered that one of them should not have been modified at all, so I want to revert it to the state it had as of the time this branch was branched from master.  But I can't just copy the file from master, because the same file has accreted other changes on master.</p>
<p>I believe a good way way to recover the file should be</p>
<pre><code>git show 123abc:file5 &gt; file5
</code></pre>
<p>where <code>123abc</code> is the commit hash for the spot at which the branch I'm on branched off of master.  And that seems to work.</p>
<p>But I'd like to double-check this.  So rather than overwriting <code>file5</code> right away, I instead do</p>
<pre><code>git show 123abc:file5 &gt; file5.old
</code></pre>
<p>Now I can do</p>
<pre><code>diff file5.old file5
</code></pre>
<p>to confirm that I've got the right, older version of <code>file5</code>, with the differences I expect between that base version and the about-to-be-discarded branch version.</p>
<p>But to <em>really</em> confirm things, I want to double-check with <code>git diff</code>.  I believe that if I invoke</p>
<pre><code>git diff master...
</code></pre>
<p>I should get differences between the spot at which my branch branched off from master, and my branch.  And those diffs (at least the ones on <code>file5</code>) should exactly correspond to the diffs I got when I ran <code>diff file5.old file5</code>.</p>
<p>But they don't!  It's not even close!  (And, I lied, because I'm not actually sure which &quot;differences I expect between that base version&quot;, because there's some work by others involved, and this is part of why I've decided to exclude this branch's changes to <code>file5</code> from what I'm getting ready to merge back into master.  But the point is that I'm not even sure which of the two diffs is more correct.)</p>
<p>So either</p>
<ul>
<li><code>git show 123abc:file5</code> didn't actually get me the base version I thought it did, or</li>
<li><code>git diff master...</code> isn't actually diffing against the base version (the &quot;common ancestor&quot;) like I think it does.</li>
</ul>
<p>Where have I gone wrong?</p>
","0","3923896","",""
"25608809","3997651","2014-09-01 15:13:54","41","17304","<git><git-diff><git-log><git-show>","git log -p vs. git show vs. git diff","<p>How are the commands <code>git log -p</code>, <code>git show</code>, and <code>git diff</code> related and why would one be used over another? </p>

<p>Given a repo with the following 4 commits:</p>

<blockquote>
  <p>commitd - last commit<br>
  commitc<br>
  commitb<br>
  coomita - initial commit</p>
</blockquote>

<p>What are the differences between the following git commands?:</p>

<pre><code>git log -p commitb commitd  
git show commitb commitd  
git diff commitb commitd  

git log -p commitd commitb  
git show commitd commitb  
git diff commitd commitb  

git log -p commitb..commitd  
git show commitb..commitd  
git diff commitb..commitd

git log -p commitd..commitb  
git show commitd..commitb  
git diff commitd..commitb

git log -p commitb...commitd  
git show commitb...commitd  
git diff commitb...commitd

git log -p commitd...commitb  
git show commitd...commitb  
git diff commitd...commitb
</code></pre>
","3","3997651","0","0"
"63103839","1778275","2020-07-26 18:04:28","2","91","<git><formatting><git-show>","git show: formatting is changed after redirection to file","<p>I run <code>git show --stat 2a340b71b280d60bbc29f8d8fe00b7da5760e2bb</code>.
I get:</p>
<pre><code>commit 2a340b71b280d60bbc29f8d8fe00b7da5760e2bb
Author: xxx &lt;xxx@xxx.com&gt;
Date:   Thu Apr 30 13:40:54 2020 +0200

    xxx

 xxx.c                                |    1 +
</code></pre>
<p>I run <code>git show --stat 2a340b71b280d60bbc29f8d8fe00b7da5760e2bb &gt; git_show.txt</code>.
I get:</p>
<pre><code>$ cat git_show.txt
commit 2a340b71b280d60bbc29f8d8fe00b7da5760e2bb
Author: xxx &lt;xxx@xxx.com&gt;
Date:   Thu Apr 30 13:40:54 2020 +0200

    xxx

 xxx.c       |    1 +
</code></pre>
<p>I.e. the formatting (spacing) is different! Very unexpected.</p>
<p>The problem is that in the <code>git_show.txt</code> there are also <code>.../xxx/xxx.c  |    1 +</code> entries with clipped filenames, which prevents to see the full filename.</p>
<p>Why the formatting change happens and how to preserve the formatting?</p>
<p>P.S. <code>git version 2.8.0</code></p>
","0","1778275","0","0"
"29416378","878514","2015-04-02 15:10:45","2","1555","<git><git-log><git-show>","Difference between git show and git log when displaying commit ids","<p>I need to get list of commit ids between two known commits. I used the following command:</p>

<pre><code>git show --format=format:%H --quiet commitA...commitB
</code></pre>

<p>It works flawlessly until there is a merge commit. I.e.:</p>

<pre><code>*   c36a37b
|\
| * 92187d9
* | e24d2c4
|/
* eef755e
</code></pre>

<p>The output is as follows:</p>

<pre><code>$ git show --format=format:%H --quiet c36a37b...eef755e
c36a37b80caf2bae7b4833617443f4dfea8d8816

e24d2c4292baef4106976373ff3d01341834648d
92187d9a1002027c7d99824f2561467692bfd6b3
</code></pre>

<p>When I change the <code>show</code> command and use <code>log</code> instead:</p>

<pre><code>$ git log --format=format:%H --quiet c36a37b...eef755e
c36a37b80caf2bae7b4833617443f4dfea8d8816
e24d2c4292baef4106976373ff3d01341834648d
92187d9a1002027c7d99824f2561467692bfd6b3
</code></pre>

<p>Notice there is no empty line after the first commit. I'm not fanatic about using <code>git show</code> over <code>git log</code> - I event don't remember where I got this idea from. But this extra empty line caused my program failure and I wonder if it has any special meaning.</p>

<p>Git version 1.9.5.</p>
","2","878514","0","0"
"63442882","12483346","2020-08-16 23:33:54","0","104","<git><version-control><git-show>","What does HEAD~n^k does on git?","<p>I notice that one can specify ancestors of actual commit by using the <code>^</code> or the <code>~</code> character. For example, if I have the following log of commits</p>
<pre><code>* 1990f31 Somme third commit message 
* k135145 Somme second commit message 
* 2c13521 Somme first commit message 
</code></pre>
<p>then I can know which is the parent commit of <code>1990f31</code> with <code>HEAD^1</code> (or equivalently with <code>HEAD~1</code>), which is <code>k135145</code>.</p>
<p>Now, I also <a href=""https://git-scm.com/book/en/v2/Git-Tools-Revision-Selection#Ancestry-References"" rel=""nofollow noreferrer"">read</a> that one can combine <code>^</code> or <code>~ </code> when it is a merge commit. Therefore, could someone provide an example to illustrate commit references when typing <code>git show HEAD~n^k</code> or alternatively by commuting this operators like <code>git show HEAD^k~n</code>?, where I'm considering <code>n</code> and <code>k</code> as abstractions to represent a positive integer.</p>
","2","12483346","",""
"20388829","777586","2013-12-05 00:07:54","3","312","<image><git><git-show>","In git, how do I view a previous version of an image file?","<p>I know I can <a href=""https://stackoverflow.com/questions/338436/is-there-a-quick-git-command-to-see-an-old-version-of-a-file"">git-show the previous version of a file</a>, but I've got <strong>images</strong> in my repository! When I <code>git show &lt;revision&gt;:&lt;path-to-image&gt;</code>, it unhelpfully opens them in a pager...</p>

<p>It seems <code>git show</code> doesn't consider environment variables for this: I've tried setting <code>EDITOR=gimp</code> and <code>PAGER=gimp</code>, even <code>VISUAL=gimp</code> to no effect. I can't find anything in <code>man git show</code> about changing the pager application either.</p>

<p>As a workaround, I can <code>git stash save</code> my current changes, <code>git checkout</code> the revision, open the file, <code>checkout</code> back to where I was and <code>git stash apply</code>, but that's a lot of effort that shouldn't be.</p>

<p>How do I do this properly?</p>
","0","777586","",""
"57948370","4820101","2019-09-15 21:42:27","0","39","<git><git-log><git-show>","Different time values from different git commands","<p>I am seeing that for a particular commit, git is giving different time stamp values for different commands.   </p>

<pre><code>$ git show -s --format=""%ci"" ee9bb
2019-09-09 17:50:43 +0530
</code></pre>

<p>The above command shows time value as <strong>17:50:43</strong></p>

<p>While the below commands show time value as <strong>17:24:01</strong></p>

<pre><code>$ git show -s  ee9bb
commit ee9bb706c8fcc329fac4acf69ad6b684f1069170
Author: itsvamshers &lt;itsvamshers@gmail.com&gt;
Date:   Mon Sep 9 17:24:01 2019 +0530

    fixed country null issue


$ git log ee9bb
commit ee9bb706c8fcc329fac4acf69ad6b684f1069170
Author: itsvamshers &lt;itsvamshers@gmail.com&gt;
Date:   Mon Sep 9 17:24:01 2019 +0530
</code></pre>

<p>Could anyone explain why this is the case. And which one should I consider.</p>
","0","4820101","0","0"
"12964823","1229747","2012-10-18 22:36:45","0","289","<git><git-show><opendiff>","have ""git show"" use opendiff on osx to show commits","<p>I found ways to use opendiff for ""git diff"" but ""git show"" doesn't have quite the same options.</p>
","1","1229747","",""
"40274675","4980643","2016-10-27 01:28:33","1","58","<git><git-show>","""git show"" command showing previous commit","<p>I'm trying to show the contents of a file in a specific commit,
this is the command I'm using:</p>

<pre><code>git show ($commit)^:($filename)
</code></pre>

<p>However, it's showing contents of the previous commit.
I'm not sure if this command is supposed to get the contents ""before"" the commit,
or if it's because the commit I specified was for reverting the previous commit.</p>
","2","4980643","",""
"11952071","871434","2012-08-14 12:14:32","0","107","<git><git-show>","git show printing unwanted tag info","<p>When using this command:</p>

<pre><code>$ git show -s --pretty=format:%H --all
</code></pre>

<p>it prints this:</p>

<pre><code>41b253549d86db3432743c1c8a9f75511779073c
83cfbe4b5a128ab06733fdde24f67171a1cf945c

20c18bee751e681856ee4587bb513400b472f941
ba73e741f3ccf7b719a67436cf8b953a1bdeeb89

tag 1.0
Tagger: &lt;snip&gt;


129cba44e34066bfee7ad19a278ead94c2edece9
tag 1.0.1
Tagger: &lt;snip&gt;


6fcdc763265454e602b746e4d81942a1f0597f2e
tag 1.0.2
Tagger: &lt;snip&gt;


36e56a8bc0d568661fa61cdb0a4e4c69c4c30efb
tag 1.0beta1
Tagger: &lt;snip&gt;
</code></pre>

<p>I only want commit hashes to be printed, not tag names and taggers. What should I do to fix this?</p>
","2","871434","",""
"31680889","2639801","2015-07-28 15:31:12","1","2183","<git><git-log><git-show><git-diff-tree>","git show -- output only displays summary","<p>I'm having trouble with all git commands that display the log/history of a repository. This issue is ONLY limitied to one of my repositories. I have several others that work just fine. </p>

<p>For the repo with issues, I only see the summary of the commit, where as the default behavior is to display the diff as well. </p>

<pre><code>$ git show
  commit bc8865f8b16ccf9eerrt678df99a4b89e73c0545
  Merge: 677f483 3e8617d
  Author: Some Author
  Date:   Thu Jul 23 07:56:28 2015 -0400

  Merge branch 'Some_branch' ....
</code></pre>

<p>Similarly, the <em>git diff-tree</em> command works fine with all repos except for this one. </p>

<p>Normal Repo:</p>

<pre><code>git diff-tree --pretty=format:%an %cn 5cff917e
Joe Black Joe Black
:040000 040000 98c97ee8929b487ae14ada67c1932205a80cfc3f 719f1764f123d462b20707f5f7740e4f473b2b47 M  oracle
</code></pre>

<p>Repo with issues:</p>

<pre><code>$ git diff-tree --pretty=format:%an 39ebdeb8f29

jblack@DFX1 ~/repositories/RepoName(master)
</code></pre>
","3","2639801","",""
"59943206","3865284","2020-01-28 06:27:50","1","186","<gitlab><git-log><git-show>","How to find deleted files in a single commit in gitlab","<pre><code>git show -m -1 --name-only --pretty=format: --stat --relative --first-parent commit_id
</code></pre>

<p>I am using above command to list all the files in a commit. It is listing all the deleted files as well.  </p>

<p>I want to remove deleted files from my list. </p>

<p>Is there a way to exclude deleted files from git show command?<br>
Or is there a way to list deleted files from a commit id?</p>
","1","3865284","0","0"
"12868131","817950","2012-10-12 22:47:44","19","24347","<git><diff><patch><git-show>","Using `git show` to create and apply patches spanning multiple commits","<p>Lately I've been using <code>git show &lt;hash&gt;</code> to create diffs for later reference because it's easier to type than <code>git diff &lt;hash&gt;~ &lt;hash&gt;</code> and it shows the commit information (timestamp, user, hash, comment). You can then use <code>git apply &lt;filename&gt;</code> to apply the patch.</p>

<p>I discovered that <code>git show -3</code> will show the last three commits along with the same extra information. However, <code>git apply</code> will squash it all into the working directory as unstaged changes, and loses all the commit information.</p>

<p>Is there something in git that will apply all that information? It would be a lot simpler to just pass in a flag than breaking the patch up into three files, applying them severally, and creating new commits.</p>
","0","817950","0","0"
"13660292","1796891","2012-12-01 14:16:24","5","1515","<git><git-checkout><core.autocrlf><git-show>","How can I preserve line endings when I check out a single file to a different location with git?","<p>I want to checkout a single file from a git repository to a different location (other than working dir) and leave my current working dir as it is. And I want git to checkout my file with correct line endings.</p>

<p>I work on Windows but I have the same problem in Linux too.</p>

<p>Here is my scenario (Win7 64-Bit):</p>

<p>First I make sure that git converts CRLF to LF on commit and LF to CRLF on checkout: </p>

<pre><code>git config --local core.autocrlf true
</code></pre>

<p>Then I create a file called crlf.txt with CRLF line endings and commit it:</p>

<pre><code>git add crlf.txt
git commit -m ""File with crlf""
</code></pre>

<p>I change something in crlf.txt and commit it:</p>

<pre><code>git add crlf.txt
git commit -m ""Change in crlf.txt""
</code></pre>

<p>Now I want to get crlf.txt like it was on first commit:</p>

<pre><code>git show HEAD~1:crlf.txt &gt; ""/home/user/crlf_like_in_head-1.txt""
</code></pre>

<p>The file ""crlf_like_in_head-1.txt"" contains no CRLF but LF. I think git show is correct because it shows file content like it is in the repository (core.autocrlf=true converts CRLF to LF). I know that from documentation and I tried the same with core.autocrlf=false. With core.autocrlf=false ""crlf_like_in_head-1.txt"" contains CRLF. I know that I can easily convert LF to CRLF but I have to make sure that the result file is the same like it was checked out with git.</p>

<p>I know I can also checkout a single file with git checkout:</p>

<pre><code>git checkout HEAD~1 crlf.txt
</code></pre>

<p>But it overwrites the current content of crlf.txt in the working dir (also if crlf.txt was in a dirty state) and I can't checkout it to a different folder with git checkout. </p>
","0","1796891","0","0"
"48058524","4444561","2018-01-02 09:34:46","0","480","<git><git-show>","How to show only java files diffs with 'git show' command?","<p>I am working on a java project but some output saved as csv file also tracked in the git. Sometimes the csv file changed completely so that the diff was very large. How to show java files diffs when using <code>git show</code>?</p>
","0","4444561","",""
"41285540","2378484","2016-12-22 14:35:33","0","135","<git><diff><git-diff><git-show>","git diff: many patches with three '@' symbol","<p>I am writing an automatic tool based on <code>git show</code>, which relies on <code>git diff</code> command. I wrote a small parser which takes the output of git show as the text to parse, and in most situations in the result the lines start with '@@' indicates which lines it will compare. </p>

<p>However, I met an situation like this:</p>

<pre><code>@@@ -460,22 -415,8 +460,22 @@@
</code></pre>

<p>What does that mean? Is it possible that there will be even more (4 or more) '@' symbols with even more subtle meanings?</p>
","0","2378484","",""
"60121617","2891724","2020-02-07 21:55:33","0","79","<git><git-svn><git-log><git-show>","Switching from svn to git: Can searching logs for svn commit and showing commit in git be done in a one-liner?","<p>I know that you can search for an <code>svn commit</code> after running <code>git svn</code> using the <code>git log</code> command.</p>

<p>Example searching for svn commit r88843:</p>

<pre><code>git log --grep=git-svn-id:.*@88843
</code></pre>

<p>Then you can use the git commit hash  to pass into <code>git show</code></p>

<p>Can this be done in a one-liner?</p>

<p>Similar to (in Linux):</p>

<pre><code>git show &lt; git log --grep=git-svn-id:.*@88843 --pretty=format:%H
</code></pre>
","2","2891724","",""
"67028735","6539631","2021-04-09 21:51:53","0","157","<git><git-log><git-show>","How to print commit dates in %Y%m%d format in git log?","<p>I am trying to print the commit date in 2021April09 format using --date=format:'%Y%b%d' but it gives me segmentation fault. Neither of below works for me even for standard formats.</p>
<p><code>git log --pretty=format:%cd --date=format:%Y%m%d -5</code></p>
<p><code>git log --pretty=format:%cd --date=format:'%Y-%m-%d' -5</code></p>
<p>I know I can use <code>git log --pretty=format:%cd --date=short</code> to get the shorter version but I want to use strftime format to print the abbreviated month etc</p>
","9","6539631","0","0"
"32703953","742173","2015-09-21 20:24:06","0","1237","<python><git><subprocess><git-show>","git show not working with python check_output","<p>I am writing a python script in which I have to read the output of the <code>git show</code> command from the script. I decided to use python's <code>subprocess.check_output</code> function.</p>

<p>But its giving me <code>No such file or directory</code> error.</p>

<p><em>Running from python</em>:</p>

<pre><code>&gt;&gt;&gt; import subprocess
&gt;&gt;&gt; subprocess.check_output(['pwd'])
'/Users/aapa/Projects/supertext\n'
&gt;&gt;&gt; subprocess.check_output(['git show', 'c9a89aa:supertext/src/com/stxt/supercenter/rest/api/bootstrap/BootstrapDTO.java'])
Traceback (most recent call last):
  File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/subprocess.py"", line 566, in check_output
    process = Popen(stdout=PIPE, *popenargs, **kwargs)
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/subprocess.py"", line 709, in __init__
    errread, errwrite)
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/subprocess.py"", line 1326, in _execute_child
    raise child_exception
OSError: [Errno 2] No such file or directory
&gt;&gt;&gt;
</code></pre>

<p><em>Running directly</em>:</p>

<pre><code>$ pwd
/Users/aapa/Projects/supertext
$ git show c9a89aa:supertext/src/com/stxt/supercenter/rest/api/bootstrap/BootstrapDTO.java
package com.stxt.supercenter.rest.api.bootstrap;

import com.google.common.collect.Maps;
import com.stxt.base.rolepermission.enums.Role;
import com.stxt.superbase.profile.agent.bean.Agent;
import com.stxt.supercenter.rest.api.profile.agnet.AgentDTO;

import java.util.Arrays;
import java.util.Map;
.
.
.
</code></pre>

<p>One thing to point out <code>git show</code> outputs in <code>vi</code> style i.e. not the complete file is getting printed directly but the part of file is printed to cover the complete scree with a <code>:</code> in the end to print next line or to quit.</p>

<p>Why I am getting error using <code>check_output</code>? </p>
","0","742173","",""
"69040986","1905491","2021-09-03 07:24:21","2","646","<git><git-diff><git-show>","Why does git diff and git show seem to replace tabs with spaces?","<p>When looking at changes in a code base containing tabs for indentation with <code>git diff</code> the tab characters are replaced by a number of spaces. The same happens when looking at patches with <code>git show</code>. When I use <code>git format-patch</code> and look at the resulting file with <code>cat</code> everything seems fine.</p>
<p>As these commands display machine-readable patches that are broken by replacing characters, I wonder what is going on and how to stop this from happening.</p>
","0","1905491","",""
