Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,AnswerCount,FavoriteCount
"76426089","16249564","2023-06-07 18:21:14","-1","10","<git><svn><git-branch><git-svn><git-push>","I have converted a Subversion(svn) repo to git repo. I want to push a branch from it to a already created branch in git","<ol>
<li>svn has branchA-&gt;converted to git branchA(along with history).</li>
<li>created a git repo in bitbucket-&gt; created a branch B from master.</li>
<li>Now, I want to push all changes of branchA to branchB.
(Note: If I directly push branchA to git repo, it's showing as detached head. no relation between master and the pushed branch)</li>
</ol>
<p>(Note: If I try to merge branchB to master, it's saying cann't merge unrelated branches. No common ancestor)</p>
","1","16249564",""
"76455182","15582009","2023-06-12 09:17:56","0","4","<git-svn>","using git-svn with XCode to commit and fetch","<p>we are using svn in our company and since XCode doesn't support that anymore i have been looking at svn-git. But i didn't fully understand it. Can i make it so, that committing from XCode will also commit the changes to the svn repository or would i still have to run commands from terminal aftwerwards?</p>
","0","15582009",""
"76502989","264822","2023-06-19 00:25:15","0","18","<git><svn><git-svn>","Update old git repo from Subversion","<p>I started working with gSOAP and found a git version of the source code in <a href=""https://github.com/stoneyrh/gSOAP"" rel=""nofollow noreferrer"">Github</a>. But it turned out this repo hasn't been updated for 10 years. Since it's the top entry for &quot;gsoap source code&quot; in Google I wanted to update it, but I have no idea how it was originally created. Is it possible to update it using git svn?</p>
","0","264822",""
"40503254","4328594","2016-11-09 09:11:05","2","294","<git><svn><version-control><git-svn>","What svn command is used by ""git svn fetch <svn-remote>""?","<p>I have an svn repository, I have created its svn-remote in an existing Git repository. I use ""git svn fetch "" command to fetch the data from svn repository.</p>

<p>In svn we create a working copy by checking out the required path/folder/project.</p>

<ol>
<li>An svn repository can be accessed only using subversion tools ?</li>
<li>If so, So how does git svn download/fetch the svn data, which svn command it uses ? I see some subversion related dll files under ""C:\Program Files\Git\usr\bin"", msys-svn_client-1-0.dll must be the svn agent used by Git.</li>
<li>does git svn maintain any working copy or it uses some different mechanism to fetch the data, If so then what is it ?</li>
</ol>
","7","4328594","0"
"2676912","81491","2010-04-20 16:35:20","127","25430","<git><git-svn>","Resuming git-svn clone","<p>I started cloning an SVN repository using the git-svn's clone operation.  After about 6 hours of importing (it's a big repo), my computer went and slept on me.  Is there a way to resume the operation without redoing all of the initial work?</p>
","0","81491","0"
"40517784","2374478","2016-11-09 23:35:35","2","523","<git-svn><sparse-checkout>","Unignore directories in git-svn (adding directories to a sparse checkout)","<p>When using git svn, a sparse checkout of the central repository may be achieved by something along the lines of</p>

<pre><code>git clone -s URL-to-root --include-paths 'dir1|dir2|dir3'
</code></pre>

<p>After using this setup for some time, I would like to add another directory dir4 to those tracked. This directory has existed in many commits that I have already checked out. Editing the variable svn-remote.svn.include-paths by running</p>

<pre><code>git config --edit
</code></pre>

<p>does not have the desired  effect on <code>git fetch</code> (only files changed in future commits will be checked out as they are changed; not immediately), and the following also does not check out dir4:</p>

<pre><code>git svn fetch --include-paths dir4
</code></pre>

<p>I think the following would work but would be very ineffective due to refetching all revisions since the first revision at which dir4 appeared for the first time (let's call it REV):</p>

<pre><code>git svn reset -r REV
git svn fetch --include-paths dir4
git svn rebase
</code></pre>

<p>What would be a better way of tracking dir4? What if I do not care about the history of dir4?</p>

<p>Is there a better way to do the initial sparse checkout with git-svn if I suspect I will want to change the list of tracked directories later? I have also tried starting by listing the directoreis that are not to be fetched in the original commit, but I do not know how to unignore them later:</p>

<pre><code>git svn fetch --ignore-paths dir4
</code></pre>

<p>But how do I tell git to stop ignoring <code>dir4</code> when I decide I want to check it out as well?</p>
","1","2374478","0"
"2795620","82733","2010-05-08 21:05:49","13","2280","<svn><git><github><git-svn>","Tracking upstream svn changes with git-svn and github?","<p>How do I track upstream SVN changes using git-svn and github?</p>

<p>I used git-svn to convert an SVN repo to git on github:</p>

<pre><code>$ git svn clone -s  http://svn.osqa.net/svnroot/osqa/ osqa
$ cd osqa
$ git remote add origin git@github.com:turian/osqa.git
$ git push origin master
</code></pre>

<p>I then made a few changes in my git repo, committed, and pushed to github.</p>

<p>Now, I am on a new machine. I want to take upstream SVN changes, merge them with my github repo, and push them to my github repo. <a href=""http://github.com/guides/import-from-subversion"" rel=""noreferrer"">This documentation</a> says: ""If you ever lose your local copy, just run the import again with the same settings, and you’ll get another working directory with all the necessary SVN metainfo.""</p>

<p>So I did the following. But none of the commands work as desired. How do I track upstream SVN changes using git-svn and github? What am I doing wrong?</p>

<pre><code>$ git svn clone -s  http://svn.osqa.net/svnroot/osqa/ osqa
$ cd osqa
$ git remote add origin git@github.com:turian/osqa.git
$ git push origin master
To git@github.com:turian/osqa.git
 ! [rejected]        master -&gt; master (non-fast forward)
error: failed to push some refs to 'git@github.com:turian/osqa.git'
$ git pull
remote: Counting objects: 21, done.
remote: Compressing objects: 100% (17/17), done.
remote: Total 17 (delta 7), reused 9 (delta 0)
Unpacking objects: 100% (17/17), done.
From git@github.com:turian/osqa
 * [new branch]      master     -&gt; origin/master
From git@github.com:turian/osqa
 * [new tag]         master     -&gt; master
You asked me to pull without telling me which branch you
want to merge with, and 'branch.master.merge' in
your configuration file does not tell me either.  Please
name which branch you want to merge on the command line and
try again (e.g. 'git pull &lt;repository&gt; &lt;refspec&gt;').
See git-pull(1) for details on the refspec.
...
$ /usr//lib/git-core/git-svn rebase
warning: refname 'master' is ambiguous.
First, rewinding head to replay your work on top of it...
Applying: Added forum/management/commands/dumpsettings.py
error: Ref refs/heads/master is at 6acd747f95aef6d9bce37f86798a32c14e04b82e but expected a7109d94d813b20c230a029ecd67801e6067a452
fatal: Cannot lock the ref 'refs/heads/master'.
Could not move back to refs/heads/master
rebase refs/remotes/trunk: command returned error: 1
</code></pre>
","0","82733","0"
"2808253","283952","2010-05-11 05:19:26","2","1085","<svn><git><merge><git-svn>","Merging in git: via git-svn, says Already Up-to-date, but git-diff says there are differences","<p>I'm using git-svn to work with a codebase and I need to merge changes in trunk to my branch.</p>

<p>I have both branches fetched in git, and when I run git diff trunk while in my branch, I can see all the changes.</p>

<p>When I run git merge heads/trunk, however, I get a message ""Already up-to-date"".</p>

<p>It's clearly not up to date.  What am I doing wrong?</p>
","1","283952",""
"21713729","281545","2014-02-11 21:46:24","2","146","<git><git-svn><dcommit>","dcommit to sourceforge - how do I tweak my .git/config and authors file?","<p>Here are the relevant parts of my config:</p>

<pre><code>$ cat .git/config
[svn-remote ""svn""]
        ignore-paths = ^(?:Releases|Projects|Scripts|Games|)/|^Programs/(?:Nif S\
canner|Nif Viewer|Raziel23x's Oblivion Toolset|Shader Disasm|Shader Editor)/
        url = svn://svn.code.sf.net/p/oblivionworks/code
        fetch = Programs/Wrye Bash:refs/remotes/svn/trunk
        branches = Branches/Wrye Bash/*:refs/remotes/svn/*
        tags = Tags/Wrye Bash/*:refs/remotes/svn/tags/*
[svn]
        authorsfile = authors_with_emails.txt
</code></pre>

<p>Tried:</p>

<pre><code>MrD@MRSD /c/dropbox/eclipse_workspaces/python/git_svn_WB (master)
$ git svn dcommit --username MYUSERNAME
Committing to svn://svn.code.sf.net/p/oblivionworks/code/Programs/Wrye%20Bash ...

ERROR from SVN:
Authorization failed: Authorization failed
W: 083f21d9aa799b62e325b5bb348f1ee82f9d7085 and refs/remotes/svn/trunk differ, u
sing rebase:
:040000 040000 f8e70f1f4670274788def25b32bd5d7246206b7b f05b3db6f8d2ea5ff54cd040
c4ef685cdd453233 M      Mopy
Current branch master is up to date.
ERROR: Not all changes have been committed into SVN, however the committed
ones (if any) seem to be successfully integrated into the working tree.
Please see the above messages for details.
</code></pre>

<p>As you see I am at master (where I just cherry picked one commit from a git branch - no fancy merging and stuff)</p>

<p>I have two questions:</p>

<ul>
<li>How do I tweak the url in the config - or what <code>&lt;URL&gt;</code> should I pass to <code>--commit-url &lt;URL&gt;</code> flag ? I don't want to mess anything up and end up committing in the wrong branch (as you see the svn layout is non standard)</li>
<li><p>Actually I am committing another's changes. I edited the commit message to add:</p>

<pre><code>Subject

Body

Signed-off-by: AUTHOR &lt;EMAIL&gt; # added
</code></pre>

<p>where <code>AUTHOR</code> matches the name in the SVN config but <code>EMAIL</code> does not. Is this enough for the author to be recorded properly ? I believe the email won't make a difference in the SVN side</p></li>
</ul>

<p>I just want to be extra sure cause I don't want to mess up the SVN repo. I'd rather push over <code>https</code>.</p>

<p></p>
","0","281545",""
"2917727","90801","2010-05-27 00:19:51","2","729","<git><git-svn><patch>","git format-patch < everything since last svn rebase >","<p>I'm trying to mash all my changes since I last pushed to the svn server into one big patch that I can email to my coworker for review. Can I do this with <code>git format-patch </code>?</p>
","0","90801",""
"2922059","291244","2010-05-27 14:34:12","10","3414","<git-svn>","How to recover from an unwanted rename using git-svn: ""Transaction is out of date""","<p>I'm using git-svn. I've moved file 'A' to 'B' and I'm up to date with the svn HEAD (using <code>git svn rebase</code>). I can commit all other changes without problems. Now I've decided that I want to move 'B' back to 'A' and commit that change.</p>
<p>When I do the move and commit to my local master it works fine, but I get the following when doing a <code>git svn dcommit</code>:</p>
<pre><code>Transaction is out of date: Out of date: 'A' in transaction '3652-1' at /opt/local/libexec/git-core/git-svn line 570
</code></pre>
<p>So I tried to copy and delete in a separate commit which resulted in:</p>
<pre><code>Item already exists in filesystem: File already exists: filesystem '/usr/svn/db', transaction '3652-1', path 'A' at /opt/local/libexec/git-core/git-svn line 4735
</code></pre>
<p>I've recovered from this situation with plain svn by using the workarounds like the one described in the <a href=""https://svn.haxx.se/subusers/archive-2005-02/0096.shtml"" rel=""nofollow noreferrer"">documentation</a>, but I don't know how to recover with git-svn. What is going on and how do I fix it?</p>
","0","291244","0"
"2923859","90801","2010-05-27 18:36:13","1","486","<git><git-svn>","How can I push to a git-svn repo?","<p>I cloned an svn repo with <code>git svn clone ...</code> and now I want to push changes to it. after that I will use this repo to rebase everything and commit back to svn. The problem that pushing to a non-bare repo seems to not be a good idea, and git svn seems unhappy about working with a bare one?</p>
","0","90801",""
"21732607","373077","2014-02-12 15:44:36","0","66","<git><git-svn>","Uploading to subversion using git","<p>How do I upload a local git repository to an empty (new) subversion remote repository?</p>

<p>I don't need to preserve my commit history, I just need the files to be uploaded to the remote server.</p>

<p>I've tried setting up a remote repository and committing with git svn:</p>

<pre><code>git svn init https://path.to.subversion/project/trunk

git svn dcommit
</code></pre>

<p>However I get the error:</p>

<pre><code>""Unable to determine upstream SVN information from HEAD history.""
</code></pre>

<p>Please can someone advise? </p>
","1","373077",""
"2945842","174284","2010-05-31 20:31:12","28","4005","<svn><merge><git-svn><hgsubversion><svk>","Using git-svn (or similar) *just* to help out with an svn merge?","<p>Some complex subversion merges are coming up in my project: big branches that have been apart for a long time. Svn gives too many conflicts - and some of them seem spurious.</p>

<hr>

<p>Given that <code>git</code> is praised for a superiour merge experience,
Would it be any good to use <code>git-svn</code> <em>just for</em> the benefit of making the merge more manageable?</p>

<hr>

<p>Can you recommend other alternatives (eg. <code>svk</code>, <code>hgsvn</code>) to lessen the merge pain?</p>

<p>Some conflicts are easy enough to resolve (e.g java imports, whitespaces) - so I'm also  wondering if there is any automated solutions for those.</p>

<p>A full switch to DVCS might happen in the future (some of us would love that), but not right now. (UPDATE: this isn't true any longer - the team switched fully recently and are happy about it).</p>

<p>Thanks in advance.</p>

<p>PS: there are posts that seem to be related (eg. <a href=""https://stackoverflow.com/questions/2693771/git-svn-merge-2-svn-branches"">git-svn merge 2 svn branches</a>) but they don't fully answer this question.</p>

<p>Update: see my -novice- answer after going down (and up:) this road.</p>
","4","174284","0"
"40835780","25702","2016-11-28 01:05:52","2","664","<git-svn>","git svn branch results in ""Server SSL certificate verification failed""","<p>Using <code>git svn</code> works without issue for all operations except when I try to use <code>git svn branch</code>.</p>

<p>When I try <code>git svn branch newbranch -m ""another branch""</code> from a local repo that was previously successfully cloned using <code>git svn clone --stdlayout</code>, I get the following error:</p>

<blockquote>
  <p>Can't create session: Unable to connect to a repository at URL '<a href=""https://mysvnserver.blah/path/to/svn/project/trunk"" rel=""nofollow noreferrer"">https://mysvnserver.blah/path/to/svn/project/trunk</a>': Server SSL certificate verification failed: issuer is not trusted at C:\Program Files\Git\mingw64/libexec/git-core\git-svn line 1199.</p>
</blockquote>

<p>The error doesn't make a lot of sense as <code>git svn</code> works correctly with other commands (eg. <code>rebase</code>, <code>dcommit</code> etc). And <code>dcommit</code> does successfully write changes back to the remote subversion repository.</p>

<p>I am using git version 2.10.2.windows.1</p>
","1","25702","0"
"40839813","1189424","2016-11-28 08:21:31","1","507","<git><git-svn>","Unable to create git .lock file - File name too long","<p>I need to convert large svn repo into git. I run <code>git svn clone</code>, it works about 30 hours, and then this error occurs:</p>

<pre><code>fatal: update_ref failed for ref 'refs/remotes/svn/trunk@26379------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------': cannot lock ref 'refs/remotes/svn/trunk@26379------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------': Unable to create '/usr/local/svn2git_branches/repo/.git/refs/remotes/svn/trunk@26379------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------.lock': File name too long
update-ref -m r23592 refs/remotes/svn/trunk@26379------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ a68b4ec92e6f0033997c7d6242770567274c5d84: command returned error: 128
</code></pre>

<p><code>git svn fetch</code> leads to same result.</p>

<p>Workaround?</p>

<p><em>Upd.</em> I run this in Ubuntu in docker container.</p>
","6","1189424","0"
"3208115","275196","2010-07-08 21:23:41","5","1495","<svn><git><git-svn>","Use git-svn with an existing repo lacking .git/svn/","<p>I've cloned a project's sources using Git, which is converted on the server from a SVN repo. The problem with this Git repository is that it lacks tags, branches, and some revisions are missing. The number of revisions is enormous (~20000) for me to use git-svn clone, and it'd be a waste of bandwidth and time as I already have most objects in my local repo. Because of this, I'd like to know:</p>

<ul>
<li>How can I convert my Git repository to a git-svn repo to update directly from the SVN repo instead of the broken Git repo.</li>
<li>Can I fetch the missing revisions without having to clone everything?</li>
<li>Is it possible to download tags with Git directly?</li>
<li>Will those branches be an extra problem?</li>
</ul>
","0","275196",""
"3211842","31667","2010-07-09 10:42:44","1","76","<git><git-svn>","git-svn updates not visible","<p>I created a mirror of an <code>svn</code> repository via <code>git-svn</code>. The first time I did <code>fetch</code> from svn, I got revisions 1-7001, which I pushed to the github.</p>

<p>Now that there are 7007 revisions in svn, I did <code>git-svn</code> fetch, which appears to have downloaded the missing revisions, but:</p>

<ul>
<li>I can't see them in <code>git log</code> (last one is 7001)</li>
<li>they don't get pushed into github when I do the standard <code>git push ... master</code></li>
</ul>

<p>Is there some step I'm missing?</p>
","0","31667",""
"21952350","1581090","2014-02-22 09:25:57","0","48","<git><git-svn>","How to fix git messup after 'git svn rebase'?","<p>I had a clean working git(-svn) repository with a lot of new commits. Let's label this the 'original' state. </p>

<p>Then I made a <code>git svn rebase</code> which gave a lot of conflicts and the choices: </p>

<pre><code>When you have resolved this problem run ""git rebase --continue"".
If you would prefer to skip this patch, instead run ""git rebase --skip"".
To check out the original branch and stop rebasing run ""git rebase --abort"".
</code></pre>

<p>Also, all the commits I have made are gone (i.e. <code>git log</code>) does not show them anymore. </p>

<p>How can I get to the above described 'original' state? I.e. the state I have been in BEFORE I typed the command <code>git svn rebase</code>? I do not quite understand what the mentioned choices really mean...</p>
","3","1581090",""
"21954049","2225100","2014-02-22 12:02:53","1","611","<git><version-control><hash><merge><git-svn>","Merging two git-svn repositories with regular git commits on top","<p>I'm using git version 1.8.5.3 from the Arch Linux repository at home, and git version 1.8.1.2 from Ubuntu 13.10 at work. At work, we're use svn, so I deal with it using git svn.</p>

<p>I checked out the svn repository using git svn, at work and at home. The commit messages containing the git-svn-id are the same. Same goes for the author and the date. However, the resulting commit hash is not the same.</p>

<pre><code>git svn fetch &amp;&amp; git svn rebase 
</code></pre>

<p>works fine. However, if I try to merge some commits I made on one of the repositories via git between the two, git naturally fails to detect parents and spits out merge errors.</p>

<p>I'm thinking, this can only be due to changes in hash calculations. This would also break other git repositories so probably this is a problem connected to git svn. </p>

<p><strong>first edit</strong></p>

<pre><code>git log --pretty=raw
</code></pre>

<p>shows different parents for all commits. That explains the different hashes but how did this happen in the first place? Turns out, that if I go all the way back to the first commits, they indeed have the same parents and thus the correct hashes. So somewhere  along the way, something must have changed...</p>

<p><strong>second edit</strong></p>

<p>Found the last common commit hash using</p>

<pre><code>git merge-base branch1 branch2
</code></pre>

<p>The commit following is a svn merge branch. Is this expected behavior?</p>

<p><strong>third edit</strong></p>

<p>What does work is to use</p>

<pre><code>git cherry-pick hash
</code></pre>

<p>and apply the commits one by one...</p>

<p><em><strong>update</em></strong></p>

<p>All my fault. I checked out the entire svn repo at work but only the trunk at home. That's why the commit hashes were different starting from a merge of two svn branches.</p>
","5","2225100",""
"3354973","20789","2010-07-28 16:17:29","5","1309","<git><scripting><git-svn><dvcs><git-filter-branch>","Using git filter-branch to rewrite authors/committers and commit messages simultaneously","<p>I have a Git repository originally imported from Subversion.  Parts of the author/committer information are wrong, which is not Git's fault but mostly due to sloppy committing with Subversion.</p>

<p>I would like to use <a href=""http://git-scm.com/docs/git-filter-branch"" rel=""noreferrer""><code>git filter-branch</code></a> to rewrite the history of the repository, fixing the committer and author information.</p>

<p>The trouble is... I need to slurp author information out of the commit <em>messages</em>.  As far as I can tell, <code>git filter-branch</code> allows you to filter and alter the author information (with <code>--env-filter</code>) and/or to filter the commit messages (with <code>--msg-filter</code>), but <strong>not</strong> to do both simultaneously, with information shared between the different filters.</p>

<p>So I'm kind of stumped about how to do this... the best I can think of is to do it in multiple passes: first, collect allllll the commit messages, then make a script to go through and filter all the author/committer info.  This seems quite inelegant and error-prone, so I'm wondering if anyone else has figured out a do this kind of work more smoothly.</p>
","0","20789","0"
