Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,OwnerUserId,AnswerCount,FavoriteCount
"277077","8252","2008-11-10 04:50:26","236","206279","<git><git-push><git-remote>","How can I find the location of origin/master in git, and how do I change it?","<p>I'm a Git newbie.  I recently moved a Rails project from Subversion to Git.  I followed the tutorial here: <a href=""http://www.simplisticcomplexity.com/2008/03/05/cleanly-migrate-your-subversion-repository-to-a-git-repository/"" rel=""noreferrer"">http://www.simplisticcomplexity.com/2008/03/05/cleanly-migrate-your-subversion-repository-to-a-git-repository/</a></p>

<p>I am also using unfuddle.com to store my code.  I make changes on my Mac laptop on the train to/from work and then push them to unfuddle when I have a network connection using the following command:</p>

<pre><code>git push unfuddle master
</code></pre>

<p>I use Capistrano for deployments and pull code from the unfuddle repository using the master branch.</p>

<p>Lately I've noticed the following message when I run ""git status"" on my laptop:</p>

<pre><code># On branch master
# Your branch is ahead of 'origin/master' by 11 commits.
#
nothing to commit (working directory clean)
</code></pre>

<p>And I'm confused as to why.  I thought my laptop was the origin... but don't know if either the fact that I originally pulled from Subversion or push to Unfuddle is what's causing the message to show up.  How can I:</p>

<ol>
<li>Find out where Git thinks 'origin/master' is?</li>
<li>If it's somewhere else, how do I turn my laptop into the 'origin/master'?</li>
<li>Get this message to go away. It makes me think Git is unhappy about something.</li>
</ol>

<p>My mac is running Git version 1.6.0.1.</p>

<hr>

<p>When I run <code>git remote show origin</code> as suggested by dbr, I get the following:</p>

<pre><code>~/Projects/GeekFor/geekfor 10:47 AM $ git remote show origin
fatal: '/Users/brian/Projects/GeekFor/gf/.git': unable to chdir or not a git archive
fatal: The remote end hung up unexpectedly
</code></pre>

<p>When I run <code>git remote -v</code> as suggested by Aristotle Pagaltzis, I get the following:</p>

<pre><code>~/Projects/GeekFor/geekfor 10:33 AM $ git remote -v
origin  /Users/brian/Projects/GeekFor/gf/.git
unfuddle    git@spilth.unfuddle.com:spilth/geekfor.git
</code></pre>

<p>Now, interestingly, I'm working on my project in the <code>geekfor</code> directory but it says my origin is my local machine in the <code>gf</code> directory.  I believe <code>gf</code> was the temporary directory I used when converting my project from Subversion to Git and probably where I pushed to unfuddle from.  Then I believe I checked out a fresh copy from unfuddle to the <code>geekfor</code> directory.</p>

<p>So it looks like I should follow dbr's advice and do:</p>

<pre><code>git remote rm origin
git remote add origin git@spilth.unfuddle.com:spilth/geekfor.git
</code></pre>
","0","8252","0","0"
"66832049","13206710","2021-03-27 13:50:40","2","863","<git><github><git-remote>","Reconnect git local to GitHub remote without losing a new local branch and commits","<p>With some help I managed to recover a local git project from a <code>fatal: not a git repository (or any of the parent directories): .git</code> issue... <a href=""https://stackoverflow.com/questions/66830941/why-does-git-not-recognise-my-local-repository"">Why does git not recognise my local repository?</a></p>
<p>But now my local git is ahead on a new local branch (that doesn't exist on the GitHub remote) and is disconnected from the existing remote origin.</p>
<ul>
<li><code>git remote -v</code> returns nothing</li>
</ul>
<p>How do I reconnect and push the local git to the existing GitHub remote without losing the new local branch with it's commits?</p>
","2","13206710","",""
"66832428","14439702","2021-03-27 14:29:47","2","1709","<git><github><git-push><git-remote>","Push git to remote (Github) only one last commit, without history?","<p>I'd like to push my project and share the repo on Github and my coworkers. But I have one problem, while I'm developing the project I committed some private stuff e.g. passwords to the git, so I don't want to commit the history to Github. I just need to share the latest version of the Project, one last commit to Github, without past commits, history.</p>
<p>What I tried:</p>
<pre><code>git push -u github_tmp d3710442f80889be21324d5be14a25fe4a0d0274:refs/heads/main
</code></pre>
<p>This didn't work, this does commit to Github but it shows me not 1 commit but like 26 commits (yes included all the past commits history on the branch)</p>
<p>So, how can I do that? Thanks.</p>
","6","14439702","0","0"
"32147093","4167811","2015-08-21 18:27:03","116","52430","<git><git-remote>","git delete remotes: remote refs do not exist","<h2>In short;</h2>

<ul>
<li>How can I delete remote multiple merged remotes?</li>
</ul>

<h2>More background;</h2>

<p>I have a git repo with tens of remotes which have been merged into master.  I can delete these remotes one at a time by using:</p>

<pre><code>git push --delete origin myBranch-1234
</code></pre>

<p>However this is a slow and tedious process for all remotes.  So I'm trying this command:</p>

<pre><code>git branch -r --merged | grep origin | grep -v master | xargs git push origin --delete
</code></pre>

<p><code>git branch -r --merged</code> lists all merged remotes.<br>
<code>grep origin</code> tells the command to include origin.<br>
<code>grep -v master</code> tells the command to exclude master.<br>
<code>xargs git push origin --delete</code> tells the command to delete the list of remotes.</p>

<p>All together, I expect this to gather all merged remotes and delete them.</p>

<p>When I run the above command, I receive the following for every merged remote;</p>

<pre><code>error: unable to delete 'origin/myBranch-1234': remote ref does not exist
error: unable to delete 'origin/myBranch-1235': remote ref does not exist
error: unable to delete 'origin/myBranch-1236': remote ref does not exist
error: unable to delete 'origin/myBranch-1237': remote ref does not exist
... etc
</code></pre>

<p>However these remotes do exist and I can checkout each of them.  Many sites and people recommend that I run <code>git fetch --prune</code> to clean up missing references.  This does nothing because all of these remotes exist.</p>

<h2>So I ask you, dear stack exchange;</h2>

<ul>
<li>Why can I delete one remote, but not many?</li>
<li>Is my command correct?</li>
</ul>

<p>I think I'm missing something small.  Every time I research this, it seems like I'm doing this correctly, but I'm getting the above errors.</p>

<ul>
<li><a href=""https://stackoverflow.com/questions/2003505/delete-a-git-branch-both-locally-and-remotely"">Delete local and Remote Branches</a></li>
<li><a href=""https://gist.github.com/schacon/942899"" rel=""noreferrer"">gist Delete Merged Remotes</a></li>
</ul>
","0","4167811","0","0"
"68223544","839513","2021-07-02 10:23:44","1","846","<git><git-remote><git-filter-repo>","How to push to the original remote repository after rewriting with git-filter-repo","<p>I removed a sensitive string from all the repo history, using <a href=""https://github.com/newren/git-filter-repo"" rel=""nofollow noreferrer"">git-filter-repo</a>.</p>
<p>Now, in my local git, I see</p>
<ol>
<li>I don't have the <code>remote</code> anymore.</li>
<li>All the commits are with tag about the old commit (<code>replace/deb3de48620ffc7a9f9f0210a3111da398d67c57</code>)</li>
<li>After adding the remote back, all local branches are on different commits from the <code>origin</code> branches.</li>
</ol>
<p>How can I remove the <code>replace/</code> tags and push the whole git history to replace the history in the <code>remote</code>?</p>
","5","839513","",""
"68316727","16299914","2021-07-09 12:22:52","1","2482","<django><git><github><git-remote><github-for-windows>","git: 'remote-https' is not a git command. See 'git --help'","<p>I have been trying to clone my repository and it shows the following error:-
git: 'remote-https' is not a git command. See 'git --help'</p>
<p>Here is my:-
Clone from</p>
<pre><code>https://github.com/NavyaThakur/django-project1
</code></pre>
<p>To directory</p>
<pre><code>C:\Users\91933\github\django-project1
</code></pre>
<p>I tried reinstalling github desktop but no use.
Please help me through this</p>
","1","16299914","",""
"32189047","1363592","2015-08-24 18:18:51","0","33","<git><github><git-submodules><git-remote>","How do I link a shared common git repo as a subdir in other project repos","<p>I have been unable to find the answer to this question after
a couple of days of searching and finding hints suggesting
'git remote' and 'git submodule' but lacking sufficient clarity.</p>

<p>I wrote a CLI python script Banner.py containing a useful importable function.
(see '<a href=""https://github.com/jlettvin/Banner"" rel=""nofollow"">https://github.com/jlettvin/Banner</a>').
I use it in Makefiles, bash scripts, and as a function in other python scripts.</p>

<p>Now suppose I have projects A and B,
both of which could use that script and function.
I want to make a 'util' directory in both A and B containing Banner.py.
Then I want to call '$(HOME)/util/Banner.py' in Makefiles
and import Banner into python scripts in those projects too.</p>

<p>While working on project A I discover a tweak must be made to Banner.py.
I want to modify Banner.py in project A, commit and push it in project A,
and then use pull in project B to get the updated version
and also pull the Banner repo independently elsewhere.</p>

<ol>
<li>What git commands do I use to link the Banner project to projects A and B?</li>
<li>Will 'git status' in project B alert me to the Banner repo change?</li>
<li>Can I be notified which projects to pull when I push Banner from project A?</li>
</ol>

<p>The first question is the one that matters the most to me.
If I can modify the Banner repo and then silently pull it
when I pull repos A and B, that might suffice, but I'd like better.</p>
","0","1363592","",""
"50338743","2712872","2018-05-14 20:45:46","0","281","<git><repository><branch><git-remote>","Git branch and remote in my terminal is different from what I see in github","<p>I am learning git and it is getting confusing for me. I am confused about branches, remote repository and directories. Someone else cloned a code on my local machine. When I do <code>git branch</code> I see these three branches:</p>

<pre><code>ChrisMerge
* EliasWork
develop
</code></pre>

<p>and when I do <code>git remote</code> I get these</p>

<pre><code>chris
origin
prime
</code></pre>

<p>I thought maybe they are directories but I cannot find any directory named chris, develop. So where are the codes stored? Because the codes in each of them are different.</p>

<p>On my git account on github.com, I thought maybe I can see one of these names there. But under branches there are other names like, <code>devel, ver, ...</code>
I need someone to make this clear for me once and for all.</p>
","0","2712872","",""
"15437719","1978617","2013-03-15 16:41:07","93","331917","<git><git-remote>","Git push error: ""origin does not appear to be a git repository""","<p>I am following the <a href=""http://qugstart.com/blog/ruby-and-rails/create-a-new-git-remote-repository-from-some-local-files-or-local-git-repository/"">instructions given here</a> to create a Git repository. All went well until the last line:  </p>

<pre><code>$ git push -u origin master  
</code></pre>

<blockquote>
  <p>fatal: 'origin' does not appear to be a git repository<br>
  fatal: The remote end hung up unexpectedly</p>
</blockquote>

<p>I'm using git version 1.7.11.3 on OS X 10.6.8</p>

<pre><code>$ git remote -v  
</code></pre>

<p>returns nothing</p>

<p>Config file for the repository:  </p>

<pre><code>[core]
repositoryformatversion = 0  
filemode = true  
bare = false
logallrefupdates = true  
ignorecase = true  
</code></pre>

<p>I've had to open sudoers file using sudo visudo command and add the following to it (under # User privilege specification):  </p>

<pre><code>git ALL=(ALL) ALL.  
</code></pre>

<p>Now if I do:  </p>

<pre><code>$ git remote add origin /Volumes/500GB/git-repository/myproject.git  
</code></pre>

<p>it comes back with no error, but I don't see any code in the repository
(it has the aforementioned directories like branches, hooks, ...)  </p>

<p>If I do:</p>

<pre><code>$ git push -u origin master  
fatal: 'origin' does not appear to be a git repository
fatal: The remote end hung up unexpectedly

$ git remote -v   
origin /Volumes/500GB/git-repository/myproject.git (fetch)     
origin /Volumes/500GB/git-repository/myproject.git (push)
</code></pre>
","4","1978617","0","0"
"47726087","2702368","2017-12-09 06:46:13","6","738","<git><git-remote>","Undo set-branches on git remote","<p>I've currently set up my git remote to restrict which branches are fetched:</p>

<pre><code>git remote set-branches myOrigin myBranch
</code></pre>

<p>This adds the proper entries to <code>.git/config</code>:</p>

<pre><code>[remote ""myOrigin""]
    fetch = +refs/heads/myBranch:refs/remotes/myOrigin/myBranch
</code></pre>

<p>Now I want to undo this, and go back to the default configuration:</p>

<pre><code>[remote ""myOrigin""]
    fetch = +refs/heads/*:refs/remotes/myOrigin/*
</code></pre>

<p>How can I do this without manually modifying my <code>.git/config</code>? Is there a <code>git</code> command I can run?</p>
","1","2702368","",""
"12122106","1612483","2012-08-25 12:48:17","6","4171","<git><heroku><git-remote>","`git:remote` is not a heroku command","<p>I deployed an app a few days ago and I am trying to modify some pages. To work on my current version, I wanted to fetch my files from heroku.</p>

<p>I used:</p>

<pre><code>heroku git:remote -a fierce-escarpment-8305
</code></pre>

<p>like it is said on the page 
<a href=""https://devcenter.heroku.com/articles/git"">https://devcenter.heroku.com/articles/git</a>.</p>

<p>and received the message:</p>

<pre><code>  !    `git:remote` is not a heroku command.
  !    See `heroku help` for a list of available commands.
</code></pre>

<p>I don't know what that means. Can anyone help me ?</p>

<p>Thank you</p>
","1","1612483","",""
"29813947","2576839","2015-04-23 04:51:32","9","13941","<git><git-push><git-remote>","GIT: fatal: 'master' does not appear to be a git repository","<p>I was pushing my master branch to my GIT repo and go this error</p>

<pre><code>  fatal: 'master' does not appear to be a git repository
</code></pre>

<p>On the advice of a stack question I typed</p>

<pre><code>  git remote -v
</code></pre>

<p>and got</p>

<pre><code>  heroku    https://git.heroku.com/peaceful-cove-8372.git (fetch)
  heroku    https://git.heroku.com/peaceful-cove-8372.git (push)
  origin    https://github.com/SimonWalsh1000/breathe.git (fetch)
  origin    https://github.com/SimonWalsh1000/breathe.git (push)
</code></pre>

<p>I then typed</p>

<pre><code>   simonalice$ git push -u origin master
</code></pre>

<p>And it worked but said</p>

<pre><code>   Branch master set up to track remote branch master from origin.
</code></pre>

<p>I am very new to GIT and I am not fully sure what has happened. I would be very grateful if someone could explain this sequence to me. I haven't been able to get clear answers. Is my master branch now, the master branch in GIT or is it some clone?</p>

<p>Many thanks</p>
","3","2576839","0","0"
"12201083","1185254","2012-08-30 16:06:30","18","23422","<git><git-branch><git-push><git-remote>","""src refspec does not match"" and ""failed to push some refs"" errors on git push","<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/959477/error-when-git-push-to-github"">Error when &ldquo;git push&rdquo; to github</a>  </p>
</blockquote>



<p>I tried to push my new branch (let's just call it <code>new_branch</code>) to remote rep. There is no such branch there yet, but <code>git push origin new_branch:new_branch</code> should create it. When I try to do it, this is what I get:</p>

<pre><code>error: src refspec new_branch does not match any.
error: failed to push some refs to 'ssh://git@***'
</code></pre>

<p>I dug through million of questions like this on SO, but none of them specified these two errors at once and they referred only to <code>master</code> branch (I don't know if it makes any difference).</p>

<p>What I already tried include <code>commit</code>, <code>reset</code> and <code>push</code> in many configurations. And they didn't work so far. I suppose there may be some issue with <code>HEAD</code>, because I messed with it some time ago. But it's a guess and I don't even know how to check it properly, since GIT is still a <em>teeny-tiny</em> mystery for me.</p>

<p>So - how can I get rid of these errors and push my local branch to remote repository?</p>
","1","1185254","0","0"
"19874156","1219463","2013-11-09 08:56:35","0","98","<git><git-remote>","git merge remotes branches","<p>I have two remotes to my git repo.</p>

<pre><code>origin/master
origin/develop
beta/master
beta/develop
</code></pre>

<p>my <code>origin/develop</code> is 2 commits above the beta/master.I want to merge these two commits on beta/master and push to beta.But when I do <code>&gt;git merge beta/master origin/develop</code>,it gives everything upto date.While I see with git log <code>beta/master</code>,it doesn't have those commits.</p>

<p>How do I merge these branches ?</p>
","3","1219463","",""
