Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,AnswerCount,FavoriteCount
"58668299","711085","2019-11-02 04:44:16","3","2350","<git><corruption><git-amend><reflog>","git - fatal: your current branch appears to be broken (possibly from interrupted pull)","<h1>Problem:</h1>

<ol>
<li>accidentally did a git --amend and pushed it to a usb key from first computer</li>
<li>pulled from the usb key to a second computer</li>
<li>second computer repository is now corrupted</li>
<li>git pull to first computer results in a merge conflict; confused about whether this would be a corrupted state as well (if the --amend is corrupt)</li>
</ol>

<h1>Symptoms:</h1>

<p>most commands:</p>

<pre><code>fatal: your current branch appears to be broken
</code></pre>

<p>.git/refs/heads/master:</p>

<pre><code>$ cat .git/refs/heads/master
</code></pre>

<p>file conents of .git/refs/heads/master:</p>

<p><code>'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'</code></p>

<pre><code>$ git status
new file: ...
new file: ... [for every file in the repository; expected since on a corrupted branch]
</code></pre>

<p>I'm not sure I am willing to blame git --amend since it seems somewhat benign; maybe something else happened.</p>

<h1>How to fix?:</h1>

<p>Is fixing this as simple as taking the hash from the latest good commit of .git/logs/refs/heads/master and inserting it manually into .git/refs/heads/master ? How would I do this, if</p>

<p>If so, should I destroy the offending commit (so it doesn't corrupt things later on, with say a <code>git-repack</code> or something)?</p>

<p>When I tried to <code>less .git/logs/refs/heads/master</code> and took the [edit:typo] <em>first</em> hash from the last line of the form...</p>

<pre><code>...
[hash for HEAD~2] [hash for HEAD~1] [authorname] ...
[hash for HEAD~1] [hash for HEAD] [authorname] ...
^^^^^^^^^^^^^^^^^   (corrupted)
EOF
</code></pre>

<p>... and then pasted into the .git/refs/heads/master file, I am now stuck with...</p>

<pre><code>$ git fsck
error: inflate: data stream error (unknown compression method)
error: unable to unpack header of .git/objects/8f/1da374ffac3711f8cdde57379f90cb03bbb9ea
error: 8f1da374ffac3711f8cdde57379f90cb03bbb9ea: object corrupt or missing: .git/objects/8f/1da374ffac3711f8cdde57379f90cb03bbb9ea
error: inflate: data stream error (unknown compression method)
error: unable to unpack header of .git/objects/ac/2fcd052804fb7adac465220da5bcb04d008fc7
error: ac2fcd052804fb7adac465220da5bcb04d008fc7: object corrupt or missing: .git/objects/ac/2fcd052804fb7adac465220da5bcb04d008fc7
Checking object directories: 100% (256/256), done.
Checking objects: 100% (1147/1147), done.
error: inflate: data stream error (unknown compression method)
error: unable to unpack 8f1da374ffac3711f8cdde57379f90cb03bbb9ea header
error: inflate: data stream error (unknown compression method)
error: unable to unpack 8f1da374ffac3711f8cdde57379f90cb03bbb9ea header
fatal: loose object 8f1da374ffac3711f8cdde57379f90cb03bbb9ea (stored in .git/objects/8f/1da374ffac3711f8cdde57379f90cb03bbb9ea) is corrupt
</code></pre>

<p>I could try destroying the loose object, but I'm not sure if it is, in turn, a pointer to (e.g. a tree) of more corrupt objects that must be destroyed as well. I could certainly try to destroy this object if I knew the commend (or could try to <code>rm</code> it on a backup); should I try that?</p>

<p><strong>Furthermore, how would I repair the USB key and other repo from this mess? Thanks.</strong></p>

<p>(potentially useful references for newbies, unlikely to help people capable of answering this question: <a href=""https://aboullaite.me/deep-dive-into-git-git-refs/"" rel=""nofollow noreferrer"">https://aboullaite.me/deep-dive-into-git-git-refs/</a> )
(similar question <a href=""https://stackoverflow.com/questions/57580891/fatal-your-current-branch-appears-to-be-broken"">fatal: your current branch appears to be broken</a> -- does not specify cause of error; many things may cause this error)</p>

<hr>

<p>edit:</p>

<p>I did <code>rm .git/objects/...</code> for every object listed above, and now I have...</p>

<pre><code>$ git fsck
Checking object directories: 100% (256/256), done.
Checking objects: 100% (1147/1147), done.
error: refs/remotes/origin/HEAD: invalid sha1 pointer 0000000000000000000000000000000000000000
error: refs/remotes/origin/master: invalid sha1 pointer 0000000000000000000000000000000000000000
error: HEAD: invalid reflog entry 8f1da374ffac3711f8cdde57379f90cb03bbb9ea
error: refs/heads/master: invalid reflog entry 8f1da374ffac3711f8cdde57379f90cb03bbb9ea
error: bad ref for .git/logs/refs/remotes/origin/HEAD
error: bad ref for .git/logs/refs/remotes/origin/master
error: ac2fcd052804fb7adac465220da5bcb04d008fc7: invalid sha1 pointer in cache-tree
broken link from    tree b0d598ef5427d59ed31eb1b315c761fc89af40b7
              to    tree ac2fcd052804fb7adac465220da5bcb04d008fc7
dangling blob f4e39c36cc8df3f9f324c0ccca4ed6a7a3ffe6ac
dangling tree 068716abcf815b4eaf8f0fe74c3020bf6251bba0
dangling blob fb4cfe7c94e8b4d800fdb4935806577b2b99fd94
dangling blob 35cf2ca2ed03811c14f1598c50daacfab9032b8f
missing tree ac2fcd052804fb7adac465220da5bcb04d008fc7
dangling blob d056e38af637cf0de76dac5689a8c5e735d75793
dangling blob 3b3903cc7b4eb035e9c4508024acc3f81c015741
dangling blob b09c3cc95935a327ecf7fad8374f14c4e320f67e
</code></pre>
","0","711085","0"
"21018486","2630106","2014-01-09 11:08:36","0","390","<git><github><git-commit><git-amend>","Why i can't use comand ""git commit --amend"" and push that to github","<p>firstly I cloned my own repo from github, because i wanna amend the last commit, so i type ""git commit --amend"" and push to github, but some errors occur. Some guys said that the operation doesn't allowed by github, unless make another commit, Is that true?  and how can i amend the last commit on github?</p>
","0","2630106",""
"51027756","5061860","2018-06-25 16:10:00","0","849","<git><git-amend>","git Changing a commit message (amend)","<p>I am in a situation where I would like to edit the commit message of an old, already pushed code.
In my case I have , of course, my master branch and several other branches, for example v1.0, v2.0 and v3.0. The commit I want to update its messages was made at the time when the branch v1.0 was the 'master'. At each new release of my code I also put a tag on each branch to start and later to follow the different fixes (1.0, 1.1, and so on). For example in branch v1.0, I have a fix (which represents a new version) tagged as 1.1.
In my case the code where the commit messages appears is under the tag 1.0.
I tried the whole procedure described here <a href=""https://help.github.com/articles/changing-a-commit-message/"" rel=""nofollow noreferrer"">https://help.github.com/articles/changing-a-commit-message/</a> (Amending the message of older or multiple commit messages) but I am still being displayed the commit messages appear ""under"" the tag 1.0 (I am using SmartGit , that's why I am saying ""under""). If I type <code>git show commit_id</code> I still see the commit with the old message...</p>

<p>Does anybody has an idea how to remove this commit message completely from git?
Thanks in advance for the replies.</p>

<p>(I am not very good with git, so for now I am just trying to follow the explanations given in internet...)</p>

<p>May be I can recreate the repository and change these commit messages and at the same time keep the rest of the repository's history ? Someone may be did already that ? :)</p>
","1","5061860",""
"9941829","626939","2012-03-30 11:11:56","0","513","<git><editor><git-amend>","git --amend in external editor","<p>I am working on learning how to use git and the section I am on now is using --amend. When I run this in terminal it opens up TextMate for me to change the message. I change the message and then save. I go back to terminal and nothing has happened.</p>

<p>What step am I missing here or am I not doing this correct?</p>
","2","626939",""
"65941381","15100202","2021-01-28 16:36:17","1","1260","<git><commit><undo><git-amend>","How can i revert a git commit --amend -m without losing my original hashcode and the code i supposed to commit?","<p>I need to revert a wrong git commit --amend -m</p>
<ol>
<li>did git commit without -m</li>
<li>did git commit --amend -m &quot;commit message&quot;</li>
<li>git commit --amend -m &quot;commit message&quot; changed my previous commit instead of the one i supposed to commit.</li>
</ol>
<p>is it possible to revert to before the step 1 without losing my original hashcode or the code i supposed to commit?</p>
<p>commit is not pushed yet btw</p>
","1","15100202",""
"31411830","2409125","2015-07-14 16:06:53","2","950","<git><github><version-control><git-filter-branch><git-amend>","git mirroring to GitHub and filtering private files","<p>Currently working on a project. We want to open-source our day-to-day commits with full info (author, etc...) while filtering out some specific private folders.</p>

<p>Let's say I commit A/file1 and B/file2 in branch master, I would like to have it mirrored on GitHub with B folder filtered (this commit would only have A/file1).</p>

<p>One way I was thinking to do this is a remote update hook that:</p>

<ul>
<li>List all new commits added by newref (let's say lastfoundcommit..newref)</li>
<li>Amend those commits one by one (from lastfoundcommit to newref) to remove unwanted files</li>
<li>In the process, it might create a local master-filtered branch (if it helps to have it locally)</li>
<li>Push this branch to public repository</li>
<li>Somehow keep a mapping of commit ID between private and public commits, to easily compute ""lastfoundcommit"" on next push</li>
</ul>

<p>Ideally it could go both way (i.e., it would be nice if we could also import back github branches and pull requests and have them ""rebased"" on top of our private repository, either automatically or with a simple process -- probably not so hard as it is likely just a rebase).</p>

<p>This is somewhat similar to what git-subtree can do, except it is not to extract a subdir but to filter various files instead.</p>

<p>Does that seem feasible? Or any other suggestion? (maybe based on git filter-branch? or any other existing tool/script that might help me?)</p>

<p>Note: submodule is not a viable option, as they might be sparse and it would get in the way too much. Also, list of ""private"" files might extend/change over time.</p>
","0","2409125",""
"2730720","262667","2010-04-28 15:11:51","1","686","<git><git-commit><git-amend>","What happens when amending an old commit with git?","<p>I don't really understand what happens if I check out an old commit, do some modifications, and commit using <code>git commit --amend</code>. </p>

<p>Will that change automatically propagate to future commits? How does it work?</p>
","0","262667",""
"11184267","1479142","2012-06-25 06:18:20","23","17875","<git><git-commit><git-amend>","How to push to repo after doing 'git commit --amend'","<p>I made a commit &amp; pushed to repo. Later I modified the commit message by using <code>git commit --amend</code>, In the pop-up window I entered the new message. I could see the new message via <code>git log</code>. After all this process, my <code>git status</code> shows like this. I don't know how to push this change to repo.</p>

<pre><code>On branch master
Your branch and `origin/master` have diverged,
and have 1 and 1 different commit(s) each, respectively.
</code></pre>

<p>Expecting a feasible solution for this.</p>
","3","1479142","0"
"11856141","105878","2012-08-08 00:44:13","18","5276","<git><rebase><git-amend>","How to git commit --amend a commit that's the base of a branch","<p>I have branch foo off of master/head.  I wanted to ammend the master/head and have these changes picked up on branch foo.  I did the following:</p>

<pre><code>git checkout master
git add ...
git commit --amend
git checkout foo
git rebase master
</code></pre>

<p>The problem was the old non-amended commit shows up as part of branch foo after the amend, and it got rebased onto master.  I did a git rebase -i and deleted the old commit and that worked, but is there an easier/safer way to modify the commit that's the base of a branch?  And yes, it's all local commits that haven't been pushed..</p>
","0","105878","0"
"18874613","1136257","2013-09-18 14:13:43","13","6819","<git><git-push><git-amend>","How to undo the initial commit on a remote repository in git?","<p>If my very first commit is wrong, yet pushed to a (currently private) remote, how do I undo that commit on the remote?</p>

<p>I'm guessing I can just amend and then push --force?</p>
","3","1136257","0"
"69413913","10692636","2021-10-02 04:14:00","0","227","<git><gerrit><git-amend>","Prevent git commit --amend from trying to amend an already submitted change?","<p>We are using Gerrit for code reviews.</p>
<p>The normal workflow is:</p>
<ol>
<li>git commit</li>
<li>run a script to push the commit, which does:
<ol>
<li>git commit --amend, which I think triggers a hook</li>
<li>git push</li>
</ol>
</li>
</ol>
<p>Every now and then, I forget to do the commit and I totally mess myself up by calling the script first, which then amends the last commit, which has already been submitted (merged).</p>
<p>If I don't get too far ahead of myself, I can do:</p>
<pre><code>git reset --soft HEAD~1
</code></pre>
<p>And then I can fix it, albeit with a bit of pain.  If I get too far ahead, then I end up having to fix conflicts, rebase, fix conflicts again before I am back in-sync with the branch (master in this case).  The conflict resolution is usually not too difficult, but it wastes a lot of time if it was a bunch of files.</p>
<p>What I would like to do, is to have a safeguard in the script to somehow detect if the last commit has been submitted (aka merged via Gerrit) and abort the script in that case, because there is probably never a scenario where I want to amend a commit</p>
<p>A web search proved fruitless to find a solution, hopefully someone in the SO community has a way to work around this?</p>
<p>TIA,
-Dave</p>
","1","10692636",""
"48699317","6610946","2018-02-09 05:34:18","1","16393","<github><git-commit><git-amend>","What is a comment in commit_editmsg in github","<p>I have spent a long time reading and trying to figure out git commit --amend, but I still do not understand how the # are used in the editmsg.</p>

<p>I am worried to edit this without knowing what I am doing because I have read that git commit --amend only does the most recent commit,and once I save and exit , it will be counted as a new commit.</p>

<p>I have accidentally committed and pushed (but the push failed) some large files.  But I have also written scripts that were supposed to be pushed from the same commit as the large files.</p>

<p>I am trying to delete the lines with the large files in the new commit , but I don't understand how to do this. </p>

<p>This is my commit file below, but I don't understadn if I should delete the lines with the # (I tried this but it didn't work , and the git log is the same ): </p>

<pre><code>the commit message of the one I want to change is here but I don't want to just change the message, I want to delete the large files in the commit so that the push works.

# Please enter the commit message for your changes. Lines starting
# with '#' will be ignored, and an empty message aborts the commit.
#
# Date:      Thu Feb 8 18:30:32 2018 -0900
#
# On branch master
# Your branch is ahead of 'origin/master' by 1 commit.
#   (use ""git push"" to publish your local commits)
#
# Changes to be committed:
#   new file:   script.py
#   new file:   super_large_file.npy &lt;--- I deleted this line but it appeared again, it is becuase deleting a line with # is ignored?  Do I just rewrite the stuff after the # lines? 
</code></pre>

<p>My question is , why does deleting the line of the large file (including the # ) not work and the commit remains still wanting to push the large file?</p>

<p>Should I just rewrite the commit file without the # ? But I also read that git takes away the # , so I am confused</p>
","0","6610946","0"
"41770679","1506969","2017-01-20 19:03:12","1","870","<git><github><commit><git-amend>","How to fix a git commit --amend on the head of a remote branch?","<p>I make this git mistake sometimes and its incredibly annoying. I was wondering whether anyone in the community had ideas for what to do when you accidentally do a commit --amend on the head of a remote branch. Right now I end up doing a pull, diffing against my own partial change, and pushing, resulting in a duplicate commit message on the HEAD.</p>

<p>For clarity, I'm asking the best way to fix the following:</p>

<ol>
<li>Pull remote branch (e.g. master)</li>
<li>Make change</li>
<li>Commit --amend change</li>
<li>Try to push, get rejected</li>
<li>Curse self and/or gods</li>
</ol>
","2","1506969",""
"47842980","2020214","2017-12-16 05:55:36","3","1986","<git><git-tag><git-amend>","git commit amendment without losing the tags","<p>I have the following script that runs on post-commit hook of Git:</p>

<pre><code>#!/bin/sh
# by Martin Seeler, and
# by Jorge Javier Araya Navarro

# destination of the final changelog file
OUTPUT_FILE=CHANGELOG.md

# generate the changelog
if ! type gitchangelog &gt; /dev/null; then
    echo ""ERROR: Please install gitchangelog""
    exit 1
fi

gitchangelog &gt; $OUTPUT_FILE

# prevent recursion!
# since a 'commit --amend' will trigger the post-commit script again
# we have to check if the changelog file has changed or not
res=$(git status --porcelain | grep $OUTPUT_FILE | wc -l)
if [ ""$res"" -gt 0 ]; then
  git add $OUTPUT_FILE
  git commit --amend --no-edit
  echo ""Populated Changelog in $OUTPUT_FILE""
fi
</code></pre>

<p>This is convenient for generating a CHANGELOG file using gitchangelog without creating a new commit to register the change on that file.</p>

<p>However, if I had a tag on HEAD, after <code>commit --amend</code> is ran the tag is <em>""lost""</em>, thus I have to delete it locally and remotely and recreate it which is annoying.</p>

<p>I'm trying to figure a way for the script to move the tags after the amend, but at this point I not sure what I'm doing. Should I list first the tags on HEAD? May I move the tags after the amend? Will Git know what I mean anyway?</p>
","0","2020214","0"
"13811962","862877","2012-12-11 00:59:29","4","442","<git><git-commit><git-amend>","Why doesn't git amend warn you when there's nothing to amend?","<p>I oftentimes make the mistake of making a change to a file right after a commit, then running <code>git commit --amend</code> followed by a quick <code>git push -f origin master</code></p>

<p>The issue, obviously, is that I never ran <code>git add foo.md</code>. So my amend didn't actually amend any of my committed code.</p>

<p>Question is: Why doesn't git warn you when amending a commit with no changes? Better yet, why does it even complete successfully? Is it merely behaving like a ""touch"" in changing the timestamp of a given commit?</p>
","0","862877","0"
"3435010","87399","2010-08-08 16:06:11","1","2204","<ruby><git><git-amend>","How can I detect whether a git commit is a parent of other commits?","<p>I'm writing a script that makes some trivial changes and then commits them to git. Because these are trivial changes, I want to do <code>git commit --amend</code> whenever I can get away with it -- specifically, when an amend won't ""mess up"" any other branches' history. If an amend would mess up another branch, I want to do a standard <code>git commit</code> instead.</p>

<p>For example, if my branches looked like this (a la ""Visualize all branch history"" in Git GUI):</p>

<pre><code>* [experimental branch] Added feature.
* [master branch] Trivial change from script
* ...
</code></pre>

<p>and I'm running this script on the master branch, then I don't want to do an amend, because I would be replacing part of the experimental branch's history. Technically, this won't actually break anything -- the original commit will still be part of experimental's history, and will still be referenced so it won't get garbage collected -- but having nearly-but-not-quite-identical commits in two different branches makes life difficult when I later want to rebase or merge, so it's a situation I want to avoid.</p>

<p>How can I make my script automatically detect whether a commit has anything branched from it?</p>

<p>If simplifying assumptions help, I always run this script on the head of master, and I only use git as a local repository -- I don't push or pull changes anywhere.</p>

<p>This script is in Ruby, so I can either shell out to the git command line, or I can use Ruby bindings for git -- whichever would make this task easier.</p>
","0","87399","0"
"43289444","228521","2017-04-08 02:12:03","20","6880","<git><merge-conflict-resolution><git-amend>","git merge conflict after git amend - ""Your branch and 'origin/master' have diverged""","<p>This is what happens:</p>

<ol>
<li>After a recent commit to remote master, I make a small trivial change to my local repo</li>
<li>I add <code>git commit --amend</code> and leave the same commit message as HEAD</li>
<li>I try to push the repo to master with <code>git push</code></li>
</ol>

<p>And now I get</p>

<pre><code>On branch master
Your branch and 'origin/master' have diverged,
and have 1 and 1 different commit each, respectively.
  (use ""git pull"" to merge the remote branch into yours)
nothing to commit, working directory clean
</code></pre>

<p>I want to understand:</p>

<ol>
<li>Why this exactly happens?</li>
<li>What can I do to prevent this?</li>
<li>How do I reconcile master with local after a git amend?</li>
</ol>
","0","228521","0"
"16006518","364569","2013-04-15 01:52:00","5","10431","<git><branching-and-merging><git-amend>","How to change author name on git branch","<p>I branched my github project to create the static page the other day but messed up with my author name</p>

<p><a href=""https://github.com/ronaldsuwandi/le-simplepage/commits/gh-pages"" rel=""nofollow noreferrer"">https://github.com/ronaldsuwandi/le-simplepage/commits/gh-pages</a></p>

<p>How do I rename the author for the first commit for the branch? </p>

<p>I've tried </p>

<ul>
<li><a href=""https://stackoverflow.com/questions/750172/how-do-i-change-the-author-of-a-commit-in-git"">Change the author and committer name and e-mail of multiple commits in Git</a></li>
<li><a href=""https://stackoverflow.com/questions/3042437/change-commit-author-at-one-specific-commit"">Change commit author at one specific commit</a></li>
</ul>

<p>But no luck - I'm still really new to git..</p>

<p>EDIT: The answer given by <a href=""https://stackoverflow.com/a/3042512/364569"">Amber</a> does not work if I want to change the first commit (e.g. if my commit history is <code>A-B-C-D</code> and I would like to change the commit history of <code>B</code> I can do <code>git rebase -i A</code>. But I'm not sure what to do if I want to change commit history of <code>A</code> itself.</p>
","0","364569","0"
"34851805","3952386","2016-01-18 09:56:37","3","6210","<git><github><git-commit><git-amend>","How do I push amended commit to the remote git repo on a specific commit","<p>I already edit some files in my repo and push them.<br>
After some other work, I noticed that i keep a line commented.<br>
So, i don't want to create a new commit for it and I want to change it in the previous commit (Not the last one commit).<br>
I think that i can use the commit ID, but i don't know how or maybe Git not tolerating this feature.<br></p>
","2","3952386","0"
"34915268","5812628","2016-01-21 04:09:56","1","206","<git><commit><git-amend>","git I forgot to edit a line before commiting and pushing","<p>I decided to integrate a library into my code.
I add the library, and change a couple lines of code to start implementing it.
It compiles, so I commit and push to the repo.</p>

<p>I only realise later that I've missed a line that is still on old code.
I give it a google search and find out about <code>git commit --amend</code>, and lucky for me, there are no other commits.
I thought all I had to do was fix the line of code, <code>git add</code> the file, <code>git commit --amend</code>, and finally <code>git push</code> that to the repo, but git tells me</p>

<blockquote>
  <p>! [rejected]        master -> master (non-fast-forward) hint: Updates
  were rejected because the tip of your current branch is behind</p>
</blockquote>

<p>I find that strange since I'm on the latest commit and if I <code>git reset -soft HEAD~1</code> I am back to being aligned with the repo, besides the single line of code I've changed.</p>

<p>Am I doing it wrong? I really don't want to make an entirely new commit just for this single line of code that should've been part of the last commit.</p>
","0","5812628",""
"23215385","1199226","2014-04-22 09:18:52","19","4512","<git><commit><git-amend>","Why does git call me ""clever"" when I reword the last commit message?","<p>I regularly run</p>

<pre><code>git commit --only --amend
</code></pre>

<p>to reword the commit message of the latest commit I made. This will work irrespective of whether my working directory is clean or not.</p>

<p>Today I noticed that when doing this, the default instructions for writing commit messages shown in my <code>core.editor</code> include the following comment:</p>

<pre><code># Clever... amending the last one with dirty index.
</code></pre>

<p>Aside from having a bit of an easter egg charm to it, <strong>what is this message supposed to tell me?</strong> Is it an ironic way of saying that I should be careful when messing with previous commits (esp. if there are staged/unstaged changes present)? <strong>And why does it show up even if my working directory is clean?</strong></p>
","6","1199226","0"
"62090839","2370337","2020-05-29 16:47:19","0","3509","<git><git-push><git-remote><git-amend>","I have two git commits that appear the same after a pushed amend","<p>I have a git branch that I am working on locally.  After editing some code and doing a commit and a push to a remote repo, I noticed that I had an error in my commit message.  I used amend to correct this.  First I tried to push, but this was not allowed,  So I did a pull and then a push.  Everything appeared to work.  When I look at the repo, I can see two commits, one for each message (both correct and incorrect, so I guess my correction was useless lol.)  Then I noticed that both commits contained the same code changes.  This seems strange, because I don't think that both should contain code changes.  Does this mean that the changes are applied twice?  Is this a problem that could cause issues later?  Does this need to be fixed?  If so, how do I fix this?</p>

<p>=====</p>

<p>commands</p>

<ol>
<li>(IDE) Changes made, added and committed </li>
<li>git push -u origin BRANCH_NAME</li>
<li>(IDE) Amend performed</li>
<li>git push (error: failed to push some refs)</li>
<li>git pull</li>
<li>git push</li>
</ol>
","0","2370337",""
