Post Link,User Link,CreationDate,Score,ViewCount,Tags,Title,Body,CommentCount,OwnerUserId,AnswerCount,FavoriteCount
"76575924","22146621","2023-06-28 18:46:28","-2","28","<git><github><git-branch><git-log><git-switch>","Does git not highlight the branch name on which we are after we switch to a branch using its case insensitive name","<p>Suppose I am on a branch named <strong>main</strong> in git and we can confirm it by <code>git branch</code> and <code>git log</code> commands.
<a href=""https://i.stack.imgur.com/uE8yj.png"" rel=""nofollow noreferrer"">Screen shot of git bash</a>.</p>
<p>But as branch names are case-insensitive in git. So, when we switch to any branch using <code>git switch</code> using its case-insensitive name, e.g., Horror in case of horror, git doesn't highlight the current branch in case of <code>git branch</code> and <code>HEAD</code> doesn't point to any branch in the case of <code>git log</code> command.<br />
<a href=""https://i.stack.imgur.com/2TeXa.png"" rel=""nofollow noreferrer"">Screen shot of git bash</a></p>
<p>I was expecting that after switch to a branch by using its case-insensitive name, git should highlight that branch as current branch.</p>
","1","22146621","",""
"76578944","8961192","2023-06-29 07:37:17","0","18","<git><github><git-branch><git-checkout><sparse-checkout>","git sparse checkout and get all branch","<p>My Requirement was to checkout a specific directory from a repo and also checkout each branch which has that directory and copy each branch directory to a target path.</p>
<p>For Example football is a repo and src/ronaldo is the directory which I am trying to checkout and football repo has Branch A,B,C,D. But src/ronaldo is only in branch A and B.
Now I wanna checkout the directory from Branch A and B and copy it to target folder Messi.</p>
<p>I tried to do a sparse checkout a specific directory in a repo and I am able to do it using the below commands.</p>
<pre><code>git clone --filter=blob:none --no-checkout --depth 1 --sparse &lt;project-url&gt;
cd &lt;project&gt;
Specify the folders you want to clone
 
git sparse-checkout add &lt;folder1&gt; &lt;folder2&gt;
git checkout
</code></pre>
<p>But I am not able to find the rest of the branch which has the directory. What other git commands need to be added here.</p>
","0","8961192","",""
"21498932","157971","2014-02-01 13:59:18","5","674","<git><git-branch><git-remote><remote-repository>","Deleting remote branches in git: understanding it for once and for all","<p>The reason why I'm posting here today is because the behavior I see on the command line differs from what I actually read online. So it confuses me.</p>
<p>The two commands under question here are:</p>
<pre><code>git branch -r -d origin/topic1
</code></pre>
<p>and</p>
<pre><code>git push origin :topic1
</code></pre>
<p>My understanding so far (I may be completely wrong though, my brain is fried):</p>
<ul>
<li>The first should remove both the tracking reference <em>and</em> the remote branch</li>
<li>The second should remove the remote branch but NOT the tracking reference (if a local branch exists), although the reason why you wouldn't remove the tracking reference seems pointless and confusing to me as a sort-of-beginner.</li>
</ul>
<p>Here is a recent scenario I have run into. I just cloned a repository with two remote branches:</p>
<pre><code>origin/master
origin/develop
</code></pre>
<p>The only local branch I have is:</p>
<pre><code>master
</code></pre>
<p>I want to delete the remote branch <code>origin/develop</code>, so watch this:</p>
<pre><code>Robert@COMP /c/Code/project (master)
$ git branch -rd origin/develop
Deleted remote branch origin/develop (was 9ff16e8).

Robert@COMP /c/Code/project (master)
$ git fetch
From github.com:username/project
 * [new branch]      develop    -&gt; origin/develop
</code></pre>
<p>As you can see, I tried to delete the remote branch, and immediately fetch the latest changes from origin, but for some reason it recreated the branch. I have no idea why it would do this, I'm very confused. I don't have a local corresponding branch for <code>origin/develop</code>, so I don't know why it is doing this.</p>
<p>I'd like to know why this happened, but also (to address the more general title of this question, and to perhaps help everyone else scavenging stack overflow for answers to these confusing ambiguities), I'd like more general answers to some questions:</p>
<ul>
<li>There are two ways to delete a remote branch. What is a really good, simple way to remember which one to use under which circumstance?</li>
<li>Assuming it matters at all, how does the existence of a corresponding local branch (for a remote branch) affect the decision of how a remote branch is deleted?</li>
<li>How does the existence of a tracking reference/relationship between a local and remote branch affect how you choose to delete a branch, and which of the methods of deleting a branch also cleans up tracking references?</li>
</ul>
","1","157971","0","0"
"21608108","544764","2014-02-06 16:11:15","1","57","<git><git-branch>","git beta release before live on other subdomain","<p>This is how it is now set up:
we have <strong>one bare repository</strong>, we made it like <code>git init --bare</code>
then we have many other repositories like:</p>

<p><em>johnson.sample dot com</em>,
<em>marry.sample dot com</em>,
<em>john.sample dot com</em> </p>

<p>and if we are done with development we push to bare.</p>

<p>After this we go to live server like sample dot com and we pull from bare and all codes are live and ready for use live at sample dot com.</p>

<p>Now the problem is we want <strong><em>beta.sample dot com</em></strong>. So the testing people can see it before we push live.</p>

<p>I taught lets make two bare repositories, where we push from all john.sample dot com, marry.sample dot com etc. to bare.test and from beta.sample dot com we push to other live.bare and then from live sample dot com we pull from live.bare</p>

<p>but the question is: Is this good solution or there are many beter ways to solve this?</p>
","0","544764","",""
"21609781","355722","2014-02-06 17:24:31","224","233246","<git><git-branch><github-pages>","Why call git branch --unset-upstream to fixup?","<p>I'm more of a novice when it comes to advanced operations in git. I maintain my <a href=""http://jatinganhotra.com"" rel=""noreferrer"">blog</a> using the blogging framework <a href=""http://octopress.org/"" rel=""noreferrer"">Octopress</a>. Though Octopress is not under any development since 2011, it serves my purpose well and so I haven't thought of changing anything so far.</p>

<p>FYI, my blog is hosted on Github Pages.  </p>

<p>Today, while working on a new post, <code>git status</code> showed the following message:</p>

<pre><code>On branch source
Your branch is based on 'origin/master', but the upstream is gone.
  (use ""git branch --unset-upstream"" to fixup)
</code></pre>

<p>The same message repeated for all the subsequent commands such as <code>git add .</code>, <code>git commit -m 'message'</code> and <code>git push origin source</code>.  </p>

<ul>
<li>What does the message mean?  </li>
<li>Is something broken?  </li>
<li>If yes, what?  </li>
<li>Do I need to fix it? </li>
</ul>

<p>If possible, please point me to a pdf/web article where I can read up on this and understand it for future.</p>

<p>More details:</p>

<pre><code>bash-3.2$ git branch -a
* source
  remotes/octopress/2.1
  remotes/octopress/HEAD -&gt; octopress/master
  remotes/octopress/gh-pages
  remotes/octopress/linklog
  remotes/octopress/master
  remotes/octopress/refactor_with_tests
  remotes/octopress/rubygemcli
  remotes/octopress/site
  remotes/origin/source
</code></pre>

<p>Please let me know if more information is needed. Thanks.</p>
","0","355722","0","0"
"59415996","8886611","2019-12-19 19:43:12","1","534","<git><azure-devops><git-branch><git-checkout>","Missing branch from 'git branch -a' but shows up with 'git ls-remote origin'","<p>I created a branch through the Azure DevOps portal, and I want to checkout the branch. However, when I run </p>

<p><code>git checkout remotes/origin/dev/&lt;branch name&gt;</code></p>

<p>It returns ""error: pathspec 'remotes/origin/dev/branchname' did not match any file(s) known to git""</p>

<p>So I run</p>

<p><code>git branch -a</code></p>

<p>And the branch is not in the output.</p>

<p>So then I run</p>

<p><code>git ls-remote origin</code></p>

<p>and the branch is there and has the same refs/heads/ prefix as the branches that show up with 'git branch -a'! Is there a different way I can fetch the branches that show up from 'git ls-remote origin'?</p>
","2","8886611","0","0"
"21848711","1520502","2014-02-18 09:04:38","0","207","<git><git-branch><git-log>","git: git log between remote branch and HEAD being in detached HEAD state","<p>git checkout -t origin/5.0</p>

<pre><code>* df957e8 (HEAD, origin/5.0, 5.0) commit A
* 93f3185 commit B
* abd1176 commit C
</code></pre>

<p>I checked out a change from gerrit using below command  </p>

<blockquote>
  <p>git fetch gerrit refs/changes/36/236/1 &amp;&amp; git checkout FETCH_HEAD</p>
</blockquote>

<p>Now its  going to detached HEAD state with incoming commits on top of master branch instead of 5.0</p>

<pre><code>    * bdd7f9c (HEAD) part 3 of 236
    * fa8f60f part 2 of 236
    * bddd168 part 1 of 236
    * ffc7982 (origin/master, origin/HEAD) commit master
    * 415668e 
    * 991d48d 
</code></pre>

<p>I want it to be  like</p>

<pre><code>* bdd7f9c (HEAD) part 3 of 236
* fa8f60f part 2 of 236
* bddd168 part 1 of 236
* df957e8 (HEAD, origin/5.0, 5.0) commit A
* 93f3185 commit B
* abd1176 commit C
</code></pre>

<p>I tried changing HEAD pointing to refs/heads/5.0 using symbolic-ref but immediately after checking out FETCH_HEAD it is showing on top of master branch instead of 5.0.</p>

<p>My aim is to get list of commits came from gerrit change checkout using command </p>

<blockquote>
  <p>""git log --format=""%H"" origin/5.0..HEAD""</p>
</blockquote>

<p>but its not working in this case as it is checking out on top of master instead of 5.0</p>

<p>Please let me know if I am missing anything</p>
","0","1520502","",""
"59697853","","2020-01-11 19:20:53","1","74","<git><git-branch><git-merge>","What are the git commands to join and replace an x ​branch to the master branch?","<p>What git command is used to replace, and what git command do you use to join an x ​​branch to the master branch?</p>
","2","","",""
"59702227","6666715","2020-01-12 08:38:49","1","352","<git><git-branch><git-merge>","merging two git branch but exclude specific lines in a merged file","<p>i have two branches for my project one is for my Local Project and the other is for Depolying to heroku is there is way to use git merge so that i'll be able to merge my local branch into Heroku branch but certain lines of a few merged files do not changes . for example i have a line connecting a socket to my localhost i dont want this line to change relevent line that connect socket to my heroku address or the same applys to port and minor changes like that . </p>

<p>thanks.</p>
","0","6666715","",""
"41076489","1958669","2016-12-10 14:11:52","4","4120","<git><github><git-branch><git-merge><branching-and-merging>","How to merge the branch with no changes into master branch in git?","<p>Having a basic doubt in git branching and merge .
Can a branch be merged without any changes into master . If so , What happens to the delta changes that exists between master and branch . Will that be overridden with master branch changes . Refer the below scenario :</p>
<p>I have two branches master and BugBranch.</p>
<p>STEP 1:</p>
<pre><code>C--B--A   (master)
      |
      X   (branch)
</code></pre>
<p>Took a branch from master say BugBranch .
Now I have a file TestMerge.java.</p>
<pre><code>public static void main(String[] args){
...
...
callSomeMethod();
  switch(decision)
  {
    case A:
        do_something
        break;
    case B:
        do_something
        break;
  }
}
</code></pre>
<p>So at STEP 1 , both master and BugBranch looks same.</p>
<p>STEP 2:
The file(TestMerge) is changed in master as below . ( just removed the switch )</p>
<pre><code>public static void main(String[] args){
...
...
callSomeMethod();
}

C--B--A--1  (master)
      |
      X     (branch)
</code></pre>
<p>STEP 3:
The problem is when I try to merge the branch with the master . Expecting a merge conflict in file , since there exists a delta for sure and want to preserve the changes in BugBranch . But the strange thing is that , its getting overridden with the master changes .</p>
<p>Tried out the below commands</p>
<blockquote>
<p>git checkout master</p>
<p>git merge BugBranch</p>
</blockquote>
<p>This is really confusing !</p>
","5","1958669","0","0"
"22082307","1517919","2014-02-27 22:47:05","330","262502","<git><git-branch>","git switch branch without discarding local changes","<p>Alright, lets say one day we make happen to make a bunch of modifications and when we go to commit them we notice we were working on the wrong branch.</p>

<p>How can we force git to switch branches <strong>without discarding local changes</strong>.</p>

<p>I'm probably going to go about this in a naive way while I wait a reply, but I would like to know if theres a correct procedure as I'd be lying if I said this hasn't happened to me before...</p>

<ul>
<li>Backup changed repo</li>
<li><code>git reset --hard</code></li>
<li><code>git checkout right-branch</code></li>
<li>Restore changes</li>
<li><code>git commit -m ""changes""</code></li>
</ul>
","1","1517919","0","0"
"22204376","2036867","2014-03-05 17:05:47","0","225","<git><git-branch><gitignore><git-checkout>","GIT - Fail to checkout to other branch when nothing to commit - when file is in gitignore","<p>Trying to checkout to another branch </p>

<p>I have a .gitignore file with </p>

<pre><code>.someFile
</code></pre>

<p>trying to checkout to another branch fails even when i dont have any changes </p>

<pre><code>dev@cool:~/proj/source$ git status
# On branch master
nothing to commit, working directory clean
dev@cool:~/proj/source$ git checkout someBranchName 
error: Your local changes to the following files would be overwritten by checkout:
    .someFile
Please, commit your changes or stash them before you can switch branches.
Aborting
dev@cool:~/proj/source$ 
</code></pre>

<p>removing the file from .gitignore and add it again didnt help</p>

<p>running command :</p>

<pre><code>      git update-index --assume-unchanged .someFile
</code></pre>

<p>or</p>

<pre><code> git rm --cached .someFile
</code></pre>

<p>didnt help</p>

<p>any idea ?</p>
","1","2036867","",""
"59919142","12082582","2020-01-26 14:13:39","0","25","<git><github><git-branch>","get different branch file on github","<p>I have to repository on my GitHub.
master and beta.</p>

<p>I created beta because I want to experiment some changes without changing the stable version that is currently on the master.
I already push the changes on the beta branches but I don't want to finalize it so all the pushes since then is on the beta branch.</p>

<p>Now, I want to pull my master version and completely override my files.
Since I have the copy of the latest files on my beta branch, I want to change my source files to master branch.</p>

<p>Is it possible to do this?
If I want to go back to beta branch, what will i do too?</p>
","3","12082582","",""
"22226006","1105325","2014-03-06 13:29:55","0","47","<git><git-branch>","git - branching from local repo","<p>I am trying to set up a local repository (LOCAL_REPO) from some git branch (MASTER) which is to be used by a group of people.</p>

<p>MASTER------>LOCAL_REPO</p>

<p>To do this i did the following : </p>

<ol>
<li>git clone /path to master</li>
<li>git checkout -b LOCAL_REPO MASTER</li>
</ol>

<p>This creates a branch LOCAL_REPO for me at my local shared directory (SHARED_PATH)</p>

<p>Now this LOCAL_REPO is used amon a set of people and any changes that they commit will be to LOCAL_REPO which can be synced with MASTER.
So i tried creating local branch(MY_LOCAL) for myself at some path.</p>

<ol>
<li>git clone SHARED_PATH</li>
<li>got checkout -b MY_LOCAL LOCAL_REPO</li>
</ol>

<p>I am facing following issues :</p>

<ol>
<li>when i create MY_LOCAL MASTER is checked out by default. Should it not be LOCAL_REPO </li>
<li>while trying the second option i get the following error :</li>
</ol>

<blockquote>
  <p>Blockquote
  fatal: git checkout: updating paths is incompatible with switching branches</p>
</blockquote>

<p>After that i tried ""git remote show origin"" , this shows me LOCAL_REPO as remote and tracked.
What is the mistake i am doing here ?</p>
","0","1105325","",""
"60039734","2674904","2020-02-03 12:58:09","1","332","<arrays><bash><git><git-branch>","git for-each-ref not showing default branch","<p>I'm using this command in a bash script to build an array of current local branches:</p>

<pre><code>for branch in $(git for-each-ref --no-merged dev --format='%(refname:short)' refs/heads/); do
    branches+=(""$branch"")
done
</code></pre>

<p>it returns all my local branches EXCEPT the default branch of the repo. What am I missing?</p>

<p>I have tried various other ""patterns"" according to the documentation (<a href=""https://git-scm.com/docs/git-for-each-ref"" rel=""nofollow noreferrer"">https://git-scm.com/docs/git-for-each-ref</a>)
including <code>refs/heads/*</code> but none return the default branch. I confirmed it doesn't matter what branch I am checked out on, I can't get it to show up in any situation.</p>

<p>Any help is appreciated!</p>
","1","2674904","",""
"41332179","934646","2016-12-26 13:43:29","2","2657","<git><directory><git-branch><git-push><remote-branch>","how to push all files in a folder to all git branches","<p>I have a lot git branches.</p>

<p>There's a directory/folder in which I keep apk files.</p>

<p>But whenever I add a apk/file and push it
<code>(1. git add, 2. git commit -m """", 3. git push)</code>, 
It gets pushed to the local branch in which i'm working.</p>

<p>Instead of this I want to push that file to all branches, so how can I do that?</p>

<p>Also already in that folder there are lot of apk files which are present only for that particular branch. </p>

<p>So how can I make them available for all branch(i.e. push all those apk files to all branches)?</p>
","1","934646","0","0"
"22363543","1027004","2014-03-12 20:52:18","1","136","<git><git-branch>","Understanding git branch all","<p>What does the the arrow (->) mean here:</p>

<pre><code>* development
  master
  production
  remotes/origin/HEAD -&gt; origin/production
  remotes/origin/development
  remotes/origin/master
  remotes/origin/production
</code></pre>

<p>I'm just trying to get a real handle on git, so I'm diggin' deep and finding out that the further I go, the less I know about git, haha.</p>
","1","1027004","",""
"41350191","281545","2016-12-27 18:18:25","0","762","<git><branch><git-branch>","Delete all remote tracking branches for a remote git repository","<p>I somehow added a fork as a remote to my local repository and later on I issued <code>git pull</code> - to my dismay git pulled all fork branches as local tracking branches. How can I undo this with one command ? All branches show in gitk as <code>remote/wr/branchname</code></p>

<p>Do I then have to remove the entry from <code>.git/config</code> ?</p>

<pre><code>[remote ""wr""]
    url = https://github.com/AUTHOR/wrye-bash.git
    fetch = +refs/heads/*:refs/remotes/wr/*
</code></pre>
","1","281545","",""
"4040717","96531","2010-10-28 07:32:05","115","124817","<git><version-control><branch><git-branch><git-remote>","git remote prune – didn't show as many pruned branches as I expected","<p>From the man page:</p>

<blockquote>
<pre><code>Deletes all stale tracking branches under &lt;name&gt;.
These stale branches have already been removed from the remote repository
referenced by &lt;name&gt;, but are still locally available in ""remotes/&lt;name&gt;"".
</code></pre>
</blockquote>

<p>So I removed a bunch of branches using</p>

<pre><code>git push origin :staleStuff
</code></pre>

<p>and then ran</p>

<pre><code>git remote prune origin
</code></pre>

<p>However, only one single local branch was pruned. Some of these branches were created by me, some by co-workers. Does this indicate that I wasn't tracking those branches correctly in the first place?</p>
","1","96531","0","0"
"41610447","2358029","2017-01-12 10:14:53","2","54","<git><github><version-control><merge><git-branch>","Is it possible in git to view who merged a branch if it was without a new commit?","<p>User A committed (1) in the ""master"" branch.</p>

<p>User B committed (2) and (3) based on (1) in the ""feature"" branch.</p>

<p>User A merged (3) into the master branch.</p>

<p>So now it looks like this:</p>

<ul>
<li>hash3 - (origin/master, origin/feature) commit 3 (User B)</li>
<li>hash2 - commit 2 (User B)</li>
<li>hash1 - commit 1 (User A)</li>
</ul>

<p>Now it appears like User B has committed into the master branch. But he didn't. It looks like this only because User A has merged. But there is no record of this merge. Only the commit is shown.</p>

<p>Is there any record that views this commit as two different actions (commit then merge) done by two different users instead of just showing them as one thing?</p>
","4","2358029","",""
"22765938","3299693","2014-03-31 15:38:21","1","153","<git><git-branch><git-merge>","Git rebase and git merge","<p>I understand that if I have a branch ready to merge with remote master, I need to do:</p>

<ol>
<li><p>git checkout 'my branch'</p></li>
<li><p>git rebase master (rebase because I want simple history + my changes are minuscule enough to do that). But it will be rebase with my local master, not with origin master, correct?</p></li>
<li><p>git checkout master</p></li>
<li><p>git merge 'my branch' - this will do fast-forward merge and completes the process.</p></li>
</ol>

<p>But how to do the same merge with remote master? I don't see any explicit explanation in the Internet. I cannot just checkout on origin master on the 3d step.
What am I missing?</p>
","0","3299693","",""
"19636745","1360693","2013-10-28 13:59:24","4","2580","<git><version-control><merge><git-branch><git-flow>","Merge changed files from feature to a hotfix git flow","<p>I have 3 branches</p>

<p>develop, master and a feature branch which is made with git flow feature start. </p>

<p>Now I want to make the commits which are made from the feature to be merged into a separate hotfix so I can merge it into the master without merging the developer branch into the master how can I do that?</p>

<p>To clerify</p>

<p>develop has 100+ commits which are made for a separate release, </p>

<p>I made branch out of the dev, and want to make it into a separate hotfix.</p>

<p>The problem is a hotix is a master originating branch, so if I do git merge feature git will merge ALL of the developer commits with the few commits I amde on the feature. </p>

<p>The question is. how to cherry pick the feature?</p>

<p>EDIT:</p>

<p>@Pigueiras </p>

<p>I am more like in this situation, I draw a diagram.
<img src=""https://i.stack.imgur.com/dzylJ.png"" alt=""enter image description here""></p>

<p>I need to ONLY transfer the red noted commits from the feature to the hotfix. </p>
","1","1360693","0","0"
"57810812","10864356","2019-09-05 17:57:03","-1","237","<git><git-branch><git-clone>","What difference does adding ""--single-branch"" make in git?","<p>I've cloned a single branch of a repo before using <code>git clone -b &lt;branch-name&gt; &lt;repo-name&gt;</code>, but recently saw <code>git clone --single-branch -b &lt;branch-name&gt; &lt;repo-name&gt;</code> being used.</p>

<p>What's the difference?</p>
","1","10864356","",""
"66831208","7584167","2021-03-27 12:13:14","0","437","<git><github><git-branch><git-bash><git-lfs>","Unable to push the code to new branch on github","<p>At first I created a new branch to push the code and then it gave me error that src.zip large file so I deleted that large file by going through the folders and I again pushed the same code and it is still showing that large file error which I have already deleted. also I created a new branch to push but it is showing the same error of the large file on this branch too. NewBie here please help.</p>
<pre><code>Uploading LFS objects: 100% (304/304), 307 MB | 1.1 MB/s, done
Enumerating objects: 1210, done.
Counting objects: 100% (1210/1210), done.
Delta compression using up to 4 threads.
Compressing objects: 100% (774/774), done.
Writing objects: 100% (788/788), 218.86 MiB | 6.96 MiB/s, done.
Total 788 (delta 257), reused 0 (delta 0)
remote: Resolving deltas: 100% (257/257), completed with 81 local objects.
remote: warning: File src/doctorPhone/RaxaFlutter/.dart_tool/flutter_build/2df7223b49177d7318e9bb97b2996866/app.dill is 54.92 MB; this is larger than GitHub's recommended maximum file size of 50.00 MB
remote: error: GH001: Large files detected. You may want to try Git Large File Storage - https://git-lfs.github.com.
remote: error: Trace: f7149ed9934cffbf584a9a95455829192e42d3caf9ecb80f50de60b697395238
remote: error: See http://git.io/iEPt8g for more information.
remote: error: File src.zip is 169.55 MB; this exceeds GitHub's file size limit of 100.00 MB
To https://github.com/usename/repoName.git
 ! [remote rejected]     hipconsent -&gt; hipconsent (pre-receive hook declined)
error: failed to push some refs to 'https://github.com/usename/repoName.git'
</code></pre>
","1","7584167","",""
